Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,55698,52658,49684.5,52329.62
"Revenue 55698 52658 49684.5 52329.62  Other Revenue, Total - - - -","Revenue 55698 52658 49684.5 52329.62  Other Revenue, Total - - - -","Revenue 55698 52658 49684.5 52329.62  Other Revenue, Total - - - -","Revenue 55698 52658 49684.5 52329.62  Other Revenue, Total - - - -","Revenue 55698 52658 49684.5 52329.62  Other Revenue, Total - - - -"
Revenue,55698,52658,49684.5,52329.62
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,34556,32429.43,32985.61
Gross Profit,-,18102,17255.07,19344.01
Total Operating Expenses,47215,42038,39749.62,40556.24
"Selling/General/Admin. Expenses, Total 7814 7397 6718.91 7079.28  Research & Development - 436 412.58 402.97  Depreciation / Amortization 1784 1735 77.19 72.08  Interest Expense (Income) - Net Operating -5 -6 - -  Unusual Expense (Income) - 203.91 111.52 16.3  Other Operating Expenses, Total -1779 -2080 - -","Selling/General/Admin. Expenses, Total 7814 7397 6718.91 7079.28  Research & Development - 436 412.58 402.97  Depreciation / Amortization 1784 1735 77.19 72.08  Interest Expense (Income) - Net Operating -5 -6 - -  Unusual Expense (Income) - 203.91 111.52 16.3  Other Operating Expenses, Total -1779 -2080 - -","Selling/General/Admin. Expenses, Total 7814 7397 6718.91 7079.28  Research & Development - 436 412.58 402.97  Depreciation / Amortization 1784 1735 77.19 72.08  Interest Expense (Income) - Net Operating -5 -6 - -  Unusual Expense (Income) - 203.91 111.52 16.3  Other Operating Expenses, Total -1779 -2080 - -","Selling/General/Admin. Expenses, Total 7814 7397 6718.91 7079.28  Research & Development - 436 412.58 402.97  Depreciation / Amortization 1784 1735 77.19 72.08  Interest Expense (Income) - Net Operating -5 -6 - -  Unusual Expense (Income) - 203.91 111.52 16.3  Other Operating Expenses, Total -1779 -2080 - -","Selling/General/Admin. Expenses, Total 7814 7397 6718.91 7079.28  Research & Development - 436 412.58 402.97  Depreciation / Amortization 1784 1735 77.19 72.08  Interest Expense (Income) - Net Operating -5 -6 - -  Unusual Expense (Income) - 203.91 111.52 16.3  Other Operating Expenses, Total -1779 -2080 - -"
"Selling/General/Admin. Expenses, Total",7814,7397,6718.91,7079.28
Research & Development,-,436,412.58,402.97
Depreciation / Amortization,1784,1735,77.19,72.08
Interest Expense (Income) - Net Operating,-5,-6,-,-
Unusual Expense (Income),-,203.91,111.52,16.3
"Other Operating Expenses, Total",-1779,-2080,-,-
Operating Income,8483,10620,9934.88,11773.38
"Interest Income (Expense), Net Non-Operating",-,563.97,518.33,39.76
Gain (Loss) on Sale of Assets,31,17,-,222.84
"Other, Net",-856,-549,114.66,94.95
Net Income Before Taxes,9308,11152,10567.87,12130.93
Provision for Income Taxes,2819,3327,3199.56,3655.78
Net Income After Taxes,6489,7825,7368.31,8475.15
Minority Interest,-,852,-91,-99.49
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6385,7708,7277.32,8375.66
Total Extraordinary Items,-,-,-,-
Net Income,6385,7708,7277.32,8375.66
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,6385,7708,7277.31,8375.66
Dilution Adjustment,-,-,-,-
Diluted Net Income,6385,7708,7277.31,8375.66
Diluted Weighted Average Shares,31.85,31.84,31.82,31.82
Diluted EPS Excluding Extraordinary Items,200.47,242.08,228.7,263.22
DPS - Common Stock Primary Issue,-,96,77,77
Diluted Normalized EPS,178.78,218.88,234.13,261.57
