Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,22061,20902,19534.28,20611.42
"Revenue 22061 20902.43 19534.28 20611.42  Other Revenue, Total - - - -","Revenue 22061 20902.43 19534.28 20611.42  Other Revenue, Total - - - -","Revenue 22061 20902.43 19534.28 20611.42  Other Revenue, Total - - - -","Revenue 22061 20902.43 19534.28 20611.42  Other Revenue, Total - - - -","Revenue 22061 20902.43 19534.28 20611.42  Other Revenue, Total - - - -"
Revenue,22061,20902.43,19534.28,20611.42
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9191,9212.41,8411.64,7690.37
Gross Profit,12870,11690.02,11122.65,12921.05
Total Operating Expenses,21737,19871.58,19021.9,20532.26
"Selling/General/Admin. Expenses, Total 12546 11004.1 10069.86 12497.49  Research & Development - - - -  Depreciation / Amortization 930 - - -  Interest Expense (Income) - Net Operating -160 - - -  Unusual Expense (Income) - -344.93 540.4 344.41  Other Operating Expenses, Total -770 - - -","Selling/General/Admin. Expenses, Total 12546 11004.1 10069.86 12497.49  Research & Development - - - -  Depreciation / Amortization 930 - - -  Interest Expense (Income) - Net Operating -160 - - -  Unusual Expense (Income) - -344.93 540.4 344.41  Other Operating Expenses, Total -770 - - -","Selling/General/Admin. Expenses, Total 12546 11004.1 10069.86 12497.49  Research & Development - - - -  Depreciation / Amortization 930 - - -  Interest Expense (Income) - Net Operating -160 - - -  Unusual Expense (Income) - -344.93 540.4 344.41  Other Operating Expenses, Total -770 - - -","Selling/General/Admin. Expenses, Total 12546 11004.1 10069.86 12497.49  Research & Development - - - -  Depreciation / Amortization 930 - - -  Interest Expense (Income) - Net Operating -160 - - -  Unusual Expense (Income) - -344.93 540.4 344.41  Other Operating Expenses, Total -770 - - -","Selling/General/Admin. Expenses, Total 12546 11004.1 10069.86 12497.49  Research & Development - - - -  Depreciation / Amortization 930 - - -  Interest Expense (Income) - Net Operating -160 - - -  Unusual Expense (Income) - -344.93 540.4 344.41  Other Operating Expenses, Total -770 - - -"
"Selling/General/Admin. Expenses, Total",12546,11004.1,10069.86,12497.49
Research & Development,-,-,-,-
Depreciation / Amortization,930,-,-,-
Interest Expense (Income) - Net Operating,-160,-,-,-
Unusual Expense (Income),-,-344.93,540.4,344.41
"Other Operating Expenses, Total",-770,-,-,-
Operating Income,324,1030.85,512.38,79.16
"Interest Income (Expense), Net Non-Operating",-,-177.58,38,567.2
Gain (Loss) on Sale of Assets,954,0.4,0.93,0.65
"Other, Net",-1587,276.97,582.99,12.39
Net Income Before Taxes,957,1130.64,1134.3,659.4
Provision for Income Taxes,232,572.87,826.93,503.07
Net Income After Taxes,725,557.77,307.37,156.33
Minority Interest,25,223,3.21,-49.64
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,722,474.1,310.58,106.69
Total Extraordinary Items,-,-,-,-
Net Income,722,474.1,310.58,106.69
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,722,474.1,310.58,106.69
Dilution Adjustment,-,-,-,-
Diluted Net Income,722,474.1,310.58,106.69
Diluted Weighted Average Shares,5.56,5.55,5.55,5.55
Diluted EPS Excluding Extraordinary Items,129.97,85.35,55.92,19.21
DPS - Common Stock Primary Issue,50,50,50,50
Diluted Normalized EPS,20.5,69.78,134.15,80.44
