Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,230818,208159,169198,130973
"Revenue 230818 208159 169198 130973  Other Revenue, Total - - - -","Revenue 230818 208159 169198 130973  Other Revenue, Total - - - -","Revenue 230818 208159 169198 130973  Other Revenue, Total - - - -","Revenue 230818 208159 169198 130973  Other Revenue, Total - - - -","Revenue 230818 208159 169198 130973  Other Revenue, Total - - - -"
Revenue,230818,208159,169198,130973
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",95632,84891,65798,58086
Gross Profit,135186,123268,103400,72887
Total Operating Expenses,160307,140795,110360,96636
"Selling/General/Admin. Expenses, Total 64832 51141 40906 35572  Research & Development - - 46 -  Depreciation / Amortization 7434 6274 5736 3127  Interest Expense (Income) - Net Operating -69 -51 -48 110  Unusual Expense (Income) - -31349 838 5  Other Operating Expenses, Total -7522 -1460 -2078 -264","Selling/General/Admin. Expenses, Total 64832 51141 40906 35572  Research & Development - - 46 -  Depreciation / Amortization 7434 6274 5736 3127  Interest Expense (Income) - Net Operating -69 -51 -48 110  Unusual Expense (Income) - -31349 838 5  Other Operating Expenses, Total -7522 -1460 -2078 -264","Selling/General/Admin. Expenses, Total 64832 51141 40906 35572  Research & Development - - 46 -  Depreciation / Amortization 7434 6274 5736 3127  Interest Expense (Income) - Net Operating -69 -51 -48 110  Unusual Expense (Income) - -31349 838 5  Other Operating Expenses, Total -7522 -1460 -2078 -264","Selling/General/Admin. Expenses, Total 64832 51141 40906 35572  Research & Development - - 46 -  Depreciation / Amortization 7434 6274 5736 3127  Interest Expense (Income) - Net Operating -69 -51 -48 110  Unusual Expense (Income) - -31349 838 5  Other Operating Expenses, Total -7522 -1460 -2078 -264","Selling/General/Admin. Expenses, Total 64832 51141 40906 35572  Research & Development - - 46 -  Depreciation / Amortization 7434 6274 5736 3127  Interest Expense (Income) - Net Operating -69 -51 -48 110  Unusual Expense (Income) - -31349 838 5  Other Operating Expenses, Total -7522 -1460 -2078 -264"
"Selling/General/Admin. Expenses, Total",64832,51141,40906,35572
Research & Development,-,-,46,-
Depreciation / Amortization,7434,6274,5736,3127
Interest Expense (Income) - Net Operating,-69,-51,-48,110
Unusual Expense (Income),-,-31349,838,5
"Other Operating Expenses, Total",-7522,-1460,-2078,-264
Operating Income,70511,67364,58838,34337
"Interest Income (Expense), Net Non-Operating",-,1045,294,274
Gain (Loss) on Sale of Assets,-,32664,-18,-
"Other, Net",-3808,-61486,592,-1
Net Income Before Taxes,74319,96186,58264,34610
Provision for Income Taxes,22336,30078,17066,10457
Net Income After Taxes,51983,66108,41198,24153
Minority Interest,6888,6113,7447,-2518
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,49028,63845,37822,21635
Total Extraordinary Items,-,-,-,-
Net Income,49028,63845,37822,21635
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,49028,63845,37822,21635
Dilution Adjustment,0.907,-0.007,-2.44,-
Diluted Net Income,49027.09,63845.01,37824.44,21635
Diluted Weighted Average Shares,679.33,679.35,679.32,678.7
Diluted EPS Excluding Extraordinary Items,72.17,93.98,55.68,31.88
DPS - Common Stock Primary Issue,19,16,12,8.5
Diluted Normalized EPS,64.03,57.37,49.41,31.88
