Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,21066,21187,20949.67,19942.44
"Revenue 21066 21187 20949.67 19942.44  Other Revenue, Total - - - -","Revenue 21066 21187 20949.67 19942.44  Other Revenue, Total - - - -","Revenue 21066 21187 20949.67 19942.44  Other Revenue, Total - - - -","Revenue 21066 21187 20949.67 19942.44  Other Revenue, Total - - - -","Revenue 21066 21187 20949.67 19942.44  Other Revenue, Total - - - -"
Revenue,21066,21187,20949.67,19942.44
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16600,16621,16605.02,15606.21
Gross Profit,4466,4566,4344.65,4336.24
Total Operating Expenses,20192,20238,20190.75,19232.74
"Selling/General/Admin. Expenses, Total 3592 3617 3575.1 3621.49  Research & Development - - - -  Depreciation / Amortization 1212 1278 - -  Interest Expense (Income) - Net Operating -32 -40 - -  Unusual Expense (Income) - 8.22 10.63 5.04  Other Operating Expenses, Total -1180 -1238 - -","Selling/General/Admin. Expenses, Total 3592 3617 3575.1 3621.49  Research & Development - - - -  Depreciation / Amortization 1212 1278 - -  Interest Expense (Income) - Net Operating -32 -40 - -  Unusual Expense (Income) - 8.22 10.63 5.04  Other Operating Expenses, Total -1180 -1238 - -","Selling/General/Admin. Expenses, Total 3592 3617 3575.1 3621.49  Research & Development - - - -  Depreciation / Amortization 1212 1278 - -  Interest Expense (Income) - Net Operating -32 -40 - -  Unusual Expense (Income) - 8.22 10.63 5.04  Other Operating Expenses, Total -1180 -1238 - -","Selling/General/Admin. Expenses, Total 3592 3617 3575.1 3621.49  Research & Development - - - -  Depreciation / Amortization 1212 1278 - -  Interest Expense (Income) - Net Operating -32 -40 - -  Unusual Expense (Income) - 8.22 10.63 5.04  Other Operating Expenses, Total -1180 -1238 - -","Selling/General/Admin. Expenses, Total 3592 3617 3575.1 3621.49  Research & Development - - - -  Depreciation / Amortization 1212 1278 - -  Interest Expense (Income) - Net Operating -32 -40 - -  Unusual Expense (Income) - 8.22 10.63 5.04  Other Operating Expenses, Total -1180 -1238 - -"
"Selling/General/Admin. Expenses, Total",3592,3617,3575.1,3621.49
Research & Development,-,-,-,-
Depreciation / Amortization,1212,1278,-,-
Interest Expense (Income) - Net Operating,-32,-40,-,-
Unusual Expense (Income),-,8.22,10.63,5.04
"Other Operating Expenses, Total",-1180,-1238,-,-
Operating Income,874,949,758.92,709.71
"Interest Income (Expense), Net Non-Operating",-,11.55,-1.39,-4.53
Gain (Loss) on Sale of Assets,129,2,-,-
"Other, Net",-291,-28,11.13,32.65
Net Income Before Taxes,1036,975,768.67,737.82
Provision for Income Taxes,354,337,271.62,261.86
Net Income After Taxes,682,638,497.04,475.96
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,682,638,497.04,475.96
Total Extraordinary Items,-,-,-,-
Net Income,682,638,497.04,475.96
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,682,638,497.04,475.96
Dilution Adjustment,-,-,-,-
Diluted Net Income,682,638,497.04,475.96
Diluted Weighted Average Shares,17.76,17.78,17.79,17.81
Diluted EPS Excluding Extraordinary Items,38.4,35.88,27.93,26.72
DPS - Common Stock Primary Issue,11,11,11,11
Diluted Normalized EPS,32.06,34.48,28.32,26.9
