Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,12645,12038,9894,11607
"Revenue 12645 12038 9894 11607  Other Revenue, Total - - - -","Revenue 12645 12038 9894 11607  Other Revenue, Total - - - -","Revenue 12645 12038 9894 11607  Other Revenue, Total - - - -","Revenue 12645 12038 9894 11607  Other Revenue, Total - - - -","Revenue 12645 12038 9894 11607  Other Revenue, Total - - - -"
Revenue,12645,12038,9894,11607
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9592,9031,7690,8933
Gross Profit,3053,3007,2204,2674
Total Operating Expenses,11718,11124,9618,11104
"Selling/General/Admin. Expenses, Total 2126 2093 1928 1909  Research & Development - 315 269 262  Depreciation / Amortization 534 601 791 -  Interest Expense (Income) - Net Operating -15 -16 -18 -  Unusual Expense (Income) - 46 782 -1  Other Operating Expenses, Total -519 -900 -1042 1","Selling/General/Admin. Expenses, Total 2126 2093 1928 1909  Research & Development - 315 269 262  Depreciation / Amortization 534 601 791 -  Interest Expense (Income) - Net Operating -15 -16 -18 -  Unusual Expense (Income) - 46 782 -1  Other Operating Expenses, Total -519 -900 -1042 1","Selling/General/Admin. Expenses, Total 2126 2093 1928 1909  Research & Development - 315 269 262  Depreciation / Amortization 534 601 791 -  Interest Expense (Income) - Net Operating -15 -16 -18 -  Unusual Expense (Income) - 46 782 -1  Other Operating Expenses, Total -519 -900 -1042 1","Selling/General/Admin. Expenses, Total 2126 2093 1928 1909  Research & Development - 315 269 262  Depreciation / Amortization 534 601 791 -  Interest Expense (Income) - Net Operating -15 -16 -18 -  Unusual Expense (Income) - 46 782 -1  Other Operating Expenses, Total -519 -900 -1042 1","Selling/General/Admin. Expenses, Total 2126 2093 1928 1909  Research & Development - 315 269 262  Depreciation / Amortization 534 601 791 -  Interest Expense (Income) - Net Operating -15 -16 -18 -  Unusual Expense (Income) - 46 782 -1  Other Operating Expenses, Total -519 -900 -1042 1"
"Selling/General/Admin. Expenses, Total",2126,2093,1928,1909
Research & Development,-,315,269,262
Depreciation / Amortization,534,601,791,-
Interest Expense (Income) - Net Operating,-15,-16,-18,-
Unusual Expense (Income),-,46,782,-1
"Other Operating Expenses, Total",-519,-900,-1042,1
Operating Income,927,914,276,503
"Interest Income (Expense), Net Non-Operating",-,123,133,223
Gain (Loss) on Sale of Assets,57,85,84,56
"Other, Net",-154,-386,246,132
Net Income Before Taxes,1024,1215,-54,914
Provision for Income Taxes,257,345,8,315
Net Income After Taxes,767,870,-62,599
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,767,870,-62,599
Total Extraordinary Items,-,-,-,-
Net Income,767,870,-62,599
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,767,870,-62,598
Dilution Adjustment,0.001,0.584,-,-
Diluted Net Income,767,869.42,-62,598
Diluted Weighted Average Shares,2.42,2.42,2.41,2.45
Diluted EPS Excluding Extraordinary Items,316.68,359.56,-25.73,244.48
DPS - Common Stock Primary Issue,120,110,40,70
Diluted Normalized EPS,301.66,303.97,167.01,229.21
