Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9449,5746,10504.87,4852.94
"Revenue 9449 5746 10504.87 4852.94  Other Revenue, Total - - - -","Revenue 9449 5746 10504.87 4852.94  Other Revenue, Total - - - -","Revenue 9449 5746 10504.87 4852.94  Other Revenue, Total - - - -","Revenue 9449 5746 10504.87 4852.94  Other Revenue, Total - - - -","Revenue 9449 5746 10504.87 4852.94  Other Revenue, Total - - - -"
Revenue,9449,5746,10504.87,4852.94
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5516,2948,7891.72,3348.49
Gross Profit,3933,2798,2613.15,1504.45
Total Operating Expenses,8549,4695,9893.52,4374.88
"Selling/General/Admin. Expenses, Total 3033 1747 1618.38 1015.34  Research & Development - 2 - -  Depreciation / Amortization 179 176 87.95 11.05  Interest Expense (Income) - Net Operating -38 -8 - -  Unusual Expense (Income) - 15.26 295.46 -  Other Operating Expenses, Total -141 -170 - -","Selling/General/Admin. Expenses, Total 3033 1747 1618.38 1015.34  Research & Development - 2 - -  Depreciation / Amortization 179 176 87.95 11.05  Interest Expense (Income) - Net Operating -38 -8 - -  Unusual Expense (Income) - 15.26 295.46 -  Other Operating Expenses, Total -141 -170 - -","Selling/General/Admin. Expenses, Total 3033 1747 1618.38 1015.34  Research & Development - 2 - -  Depreciation / Amortization 179 176 87.95 11.05  Interest Expense (Income) - Net Operating -38 -8 - -  Unusual Expense (Income) - 15.26 295.46 -  Other Operating Expenses, Total -141 -170 - -","Selling/General/Admin. Expenses, Total 3033 1747 1618.38 1015.34  Research & Development - 2 - -  Depreciation / Amortization 179 176 87.95 11.05  Interest Expense (Income) - Net Operating -38 -8 - -  Unusual Expense (Income) - 15.26 295.46 -  Other Operating Expenses, Total -141 -170 - -","Selling/General/Admin. Expenses, Total 3033 1747 1618.38 1015.34  Research & Development - 2 - -  Depreciation / Amortization 179 176 87.95 11.05  Interest Expense (Income) - Net Operating -38 -8 - -  Unusual Expense (Income) - 15.26 295.46 -  Other Operating Expenses, Total -141 -170 - -"
"Selling/General/Admin. Expenses, Total",3033,1747,1618.38,1015.34
Research & Development,-,2,-,-
Depreciation / Amortization,179,176,87.95,11.05
Interest Expense (Income) - Net Operating,-38,-8,-,-
Unusual Expense (Income),-,15.26,295.46,-
"Other Operating Expenses, Total",-141,-170,-,-
Operating Income,900,1051,611.35,478.06
"Interest Income (Expense), Net Non-Operating",-,28.22,82.65,39.56
Gain (Loss) on Sale of Assets,-1,-,-,-
"Other, Net",153,-11,102.38,8.95
Net Income Before Taxes,748,1062,796.38,526.56
Provision for Income Taxes,358,365,313.6,158.77
Net Income After Taxes,390,697,482.78,367.79
Minority Interest,563,110,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,307,677,482.78,367.79
Total Extraordinary Items,-,-,-,-
Net Income,307,677,482.78,367.79
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,307,677,482.78,367.79
Dilution Adjustment,-0.736,-0.178,-,-
Diluted Net Income,307.74,677.18,482.78,367.79
Diluted Weighted Average Shares,5.52,5.55,5.74,5.74
Diluted EPS Excluding Extraordinary Items,55.71,121.93,84.05,64.03
DPS - Common Stock Primary Issue,50,40,32,29
Diluted Normalized EPS,76.85,118.16,130.73,64.41
