Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3802,3310,4597,1591.45
"Revenue 3802 3310 4597 1591.45  Other Revenue, Total - - - -","Revenue 3802 3310 4597 1591.45  Other Revenue, Total - - - -","Revenue 3802 3310 4597 1591.45  Other Revenue, Total - - - -","Revenue 3802 3310 4597 1591.45  Other Revenue, Total - - - -","Revenue 3802 3310 4597 1591.45  Other Revenue, Total - - - -"
Revenue,3802,3310,4597,1591.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",837,821,301,122.19
Gross Profit,2965,2489,4296,1469.27
Total Operating Expenses,3518,2741,2236,1159.16
"Selling/General/Admin. Expenses, Total 2681 1701 1625 904.66  Research & Development - 166 271 106.27  Depreciation / Amortization 150 134 70 26.04  Interest Expense (Income) - Net Operating -9 -9 -3 -  Unusual Expense (Income) - - 26.46 -  Other Operating Expenses, Total 205 -72 -28 -","Selling/General/Admin. Expenses, Total 2681 1701 1625 904.66  Research & Development - 166 271 106.27  Depreciation / Amortization 150 134 70 26.04  Interest Expense (Income) - Net Operating -9 -9 -3 -  Unusual Expense (Income) - - 26.46 -  Other Operating Expenses, Total 205 -72 -28 -","Selling/General/Admin. Expenses, Total 2681 1701 1625 904.66  Research & Development - 166 271 106.27  Depreciation / Amortization 150 134 70 26.04  Interest Expense (Income) - Net Operating -9 -9 -3 -  Unusual Expense (Income) - - 26.46 -  Other Operating Expenses, Total 205 -72 -28 -","Selling/General/Admin. Expenses, Total 2681 1701 1625 904.66  Research & Development - 166 271 106.27  Depreciation / Amortization 150 134 70 26.04  Interest Expense (Income) - Net Operating -9 -9 -3 -  Unusual Expense (Income) - - 26.46 -  Other Operating Expenses, Total 205 -72 -28 -","Selling/General/Admin. Expenses, Total 2681 1701 1625 904.66  Research & Development - 166 271 106.27  Depreciation / Amortization 150 134 70 26.04  Interest Expense (Income) - Net Operating -9 -9 -3 -  Unusual Expense (Income) - - 26.46 -  Other Operating Expenses, Total 205 -72 -28 -"
"Selling/General/Admin. Expenses, Total",2681,1701,1625,904.66
Research & Development,-,166,271,106.27
Depreciation / Amortization,150,134,70,26.04
Interest Expense (Income) - Net Operating,-9,-9,-3,-
Unusual Expense (Income),-,-,26.46,-
"Other Operating Expenses, Total",205,-72,-28,-
Operating Income,284,569,2361,432.3
"Interest Income (Expense), Net Non-Operating",-,-5.58,4.88,-1.08
Gain (Loss) on Sale of Assets,-685,-,-26,-
"Other, Net",1375,6,49,-22.22
Net Income Before Taxes,-406,563,2338,409
Provision for Income Taxes,112,152,678,-10.98
Net Income After Taxes,-518,411,1660,419.98
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-518,411,1660,419.98
Total Extraordinary Items,-,-,-,-
Net Income,-518,411,1660,419.98
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-518,411,1660,419.98
Dilution Adjustment,-,-,-,-
Diluted Net Income,-518,411,1660,419.98
Diluted Weighted Average Shares,3.91,3.89,3.89,3.33
Diluted EPS Excluding Extraordinary Items,-132.36,105.65,426.38,126.18
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,44.56,90.45,379.5,126.18
