Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17804,17306,16098.42,14869.95
"Revenue 17804 17306 16098.42 14869.95  Other Revenue, Total - - - -","Revenue 17804 17306 16098.42 14869.95  Other Revenue, Total - - - -","Revenue 17804 17306 16098.42 14869.95  Other Revenue, Total - - - -","Revenue 17804 17306 16098.42 14869.95  Other Revenue, Total - - - -","Revenue 17804 17306 16098.42 14869.95  Other Revenue, Total - - - -"
Revenue,17804,17306,16098.42,14869.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11296,12615,11476.9,11042.13
Gross Profit,6508,4691,4621.52,3827.82
Total Operating Expenses,15301,16060,15079.73,14576.71
"Selling/General/Admin. Expenses, Total 4005 3445 3466.95 3526.85  Research & Development - 185 - -  Depreciation / Amortization 826 817 - -  Interest Expense (Income) - Net Operating -19 -22 - -  Unusual Expense (Income) - 5.06 135.88 7.72  Other Operating Expenses, Total -807 -980 - -","Selling/General/Admin. Expenses, Total 4005 3445 3466.95 3526.85  Research & Development - 185 - -  Depreciation / Amortization 826 817 - -  Interest Expense (Income) - Net Operating -19 -22 - -  Unusual Expense (Income) - 5.06 135.88 7.72  Other Operating Expenses, Total -807 -980 - -","Selling/General/Admin. Expenses, Total 4005 3445 3466.95 3526.85  Research & Development - 185 - -  Depreciation / Amortization 826 817 - -  Interest Expense (Income) - Net Operating -19 -22 - -  Unusual Expense (Income) - 5.06 135.88 7.72  Other Operating Expenses, Total -807 -980 - -","Selling/General/Admin. Expenses, Total 4005 3445 3466.95 3526.85  Research & Development - 185 - -  Depreciation / Amortization 826 817 - -  Interest Expense (Income) - Net Operating -19 -22 - -  Unusual Expense (Income) - 5.06 135.88 7.72  Other Operating Expenses, Total -807 -980 - -","Selling/General/Admin. Expenses, Total 4005 3445 3466.95 3526.85  Research & Development - 185 - -  Depreciation / Amortization 826 817 - -  Interest Expense (Income) - Net Operating -19 -22 - -  Unusual Expense (Income) - 5.06 135.88 7.72  Other Operating Expenses, Total -807 -980 - -"
"Selling/General/Admin. Expenses, Total",4005,3445,3466.95,3526.85
Research & Development,-,185,-,-
Depreciation / Amortization,826,817,-,-
Interest Expense (Income) - Net Operating,-19,-22,-,-
Unusual Expense (Income),-,5.06,135.88,7.72
"Other Operating Expenses, Total",-807,-980,-,-
Operating Income,2503,1246,1018.69,293.24
"Interest Income (Expense), Net Non-Operating",-,-12.42,-7.93,-10.4
Gain (Loss) on Sale of Assets,-1,-,-,-
"Other, Net",295,9,-38.08,22.74
Net Income Before Taxes,2209,1237,972.68,305.58
Provision for Income Taxes,598,378,373.63,44.21
Net Income After Taxes,1611,859,599.05,261.37
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1611,859,599.05,261.37
Total Extraordinary Items,-,-,-,-
Net Income,1611,859,599.05,261.37
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1611,859,599.05,261.37
Dilution Adjustment,-0.61,-,-,-
Diluted Net Income,1611.61,859,599.05,261.37
Diluted Weighted Average Shares,5.02,5.01,5.47,5.58
Diluted EPS Excluding Extraordinary Items,320.91,171.41,109.44,46.86
DPS - Common Stock Primary Issue,45,35,38,35
Diluted Normalized EPS,311.88,154.9,128.72,51.96
