Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3009,3249,3404.9,4517.54
"Revenue 3009 3249.61 3404.9 4517.54  Other Revenue, Total - - - -","Revenue 3009 3249.61 3404.9 4517.54  Other Revenue, Total - - - -","Revenue 3009 3249.61 3404.9 4517.54  Other Revenue, Total - - - -","Revenue 3009 3249.61 3404.9 4517.54  Other Revenue, Total - - - -","Revenue 3009 3249.61 3404.9 4517.54  Other Revenue, Total - - - -"
Revenue,3009,3249.61,3404.9,4517.54
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2242,2401.08,3042.32,3267.66
Gross Profit,767,848.53,362.58,1249.88
Total Operating Expenses,2930,3091.77,3677.12,3983.72
"Selling/General/Admin. Expenses, Total 688 690.68 632.29 625.17  Research & Development - - 37.32 81.83  Depreciation / Amortization 30 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 2.51 9.05  Other Operating Expenses, Total -27 - - -","Selling/General/Admin. Expenses, Total 688 690.68 632.29 625.17  Research & Development - - 37.32 81.83  Depreciation / Amortization 30 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 2.51 9.05  Other Operating Expenses, Total -27 - - -","Selling/General/Admin. Expenses, Total 688 690.68 632.29 625.17  Research & Development - - 37.32 81.83  Depreciation / Amortization 30 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 2.51 9.05  Other Operating Expenses, Total -27 - - -","Selling/General/Admin. Expenses, Total 688 690.68 632.29 625.17  Research & Development - - 37.32 81.83  Depreciation / Amortization 30 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 2.51 9.05  Other Operating Expenses, Total -27 - - -","Selling/General/Admin. Expenses, Total 688 690.68 632.29 625.17  Research & Development - - 37.32 81.83  Depreciation / Amortization 30 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 2.51 9.05  Other Operating Expenses, Total -27 - - -"
"Selling/General/Admin. Expenses, Total",688,690.68,632.29,625.17
Research & Development,-,-,37.32,81.83
Depreciation / Amortization,30,-,-,-
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-,2.51,9.05
"Other Operating Expenses, Total",-27,-,-,-
Operating Income,79,157.84,-272.22,533.82
"Interest Income (Expense), Net Non-Operating",-,-2.83,-5.38,-56.37
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",23,-0.42,-0.69,-15.95
Net Income Before Taxes,56,154.59,-278.3,461.5
Provision for Income Taxes,15,40.52,4.47,96.91
Net Income After Taxes,41,114.06,-282.77,364.59
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,41,114.06,-282.77,364.59
Total Extraordinary Items,-,-,-,-
Net Income,41,114.06,-282.77,364.59
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,41,114.06,-282.77,364.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,41,114.06,-282.77,364.59
Diluted Weighted Average Shares,9.46,9.46,9.46,9.46
Diluted EPS Excluding Extraordinary Items,4.34,12.06,-29.91,38.56
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,3.7,12.06,-29.73,39.32
