Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,174106,163373,151941,134659
"Revenue 172738 162811 151568 134659  Other Revenue, Total 1368 562 373 -","Revenue 172738 162811 151568 134659  Other Revenue, Total 1368 562 373 -","Revenue 172738 162811 151568 134659  Other Revenue, Total 1368 562 373 -","Revenue 172738 162811 151568 134659  Other Revenue, Total 1368 562 373 -","Revenue 172738 162811 151568 134659  Other Revenue, Total 1368 562 373 -"
Revenue,172738,162811,151568,134659
"Other Revenue, Total",1368,562,373,-
"Cost of Revenue, Total",126106,118978,110587,98190
Gross Profit,48000,44395,41354,36469
Total Operating Expenses,165054,154684,144338,129423
"Selling/General/Admin. Expenses, Total 34101 31133 29551 28192  Research & Development - - - -  Depreciation / Amortization 3693 3529 3246 2987  Interest Expense (Income) - Net Operating -99 -103 -120 -  Unusual Expense (Income) - 8 -98 54  Other Operating Expenses, Total 1253 1147 1074 -","Selling/General/Admin. Expenses, Total 34101 31133 29551 28192  Research & Development - - - -  Depreciation / Amortization 3693 3529 3246 2987  Interest Expense (Income) - Net Operating -99 -103 -120 -  Unusual Expense (Income) - 8 -98 54  Other Operating Expenses, Total 1253 1147 1074 -","Selling/General/Admin. Expenses, Total 34101 31133 29551 28192  Research & Development - - - -  Depreciation / Amortization 3693 3529 3246 2987  Interest Expense (Income) - Net Operating -99 -103 -120 -  Unusual Expense (Income) - 8 -98 54  Other Operating Expenses, Total 1253 1147 1074 -","Selling/General/Admin. Expenses, Total 34101 31133 29551 28192  Research & Development - - - -  Depreciation / Amortization 3693 3529 3246 2987  Interest Expense (Income) - Net Operating -99 -103 -120 -  Unusual Expense (Income) - 8 -98 54  Other Operating Expenses, Total 1253 1147 1074 -","Selling/General/Admin. Expenses, Total 34101 31133 29551 28192  Research & Development - - - -  Depreciation / Amortization 3693 3529 3246 2987  Interest Expense (Income) - Net Operating -99 -103 -120 -  Unusual Expense (Income) - 8 -98 54  Other Operating Expenses, Total 1253 1147 1074 -"
"Selling/General/Admin. Expenses, Total",34101,31133,29551,28192
Research & Development,-,-,-,-
Depreciation / Amortization,3693,3529,3246,2987
Interest Expense (Income) - Net Operating,-99,-103,-120,-
Unusual Expense (Income),-,8,-98,54
"Other Operating Expenses, Total",1253,1147,1074,-
Operating Income,9052,8689,7603,5236
"Interest Income (Expense), Net Non-Operating",-,-81,-96,-104
Gain (Loss) on Sale of Assets,-5,-,8,-2
"Other, Net",-73,-15,-93,126
Net Income Before Taxes,9130,8704,7688,5256
Provision for Income Taxes,2929,2772,2190,1711
Net Income After Taxes,6201,5932,5498,3545
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6201,5932,5498,3545
Total Extraordinary Items,-,-,-,-
Net Income,6201,5932,5498,3545
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,6201,5932,5498,3544
Dilution Adjustment,-,-,-,-
Diluted Net Income,6201,5932,5498,3544
Diluted Weighted Average Shares,21.42,21.41,19.91,19.84
Diluted EPS Excluding Extraordinary Items,289.55,277.08,276.08,178.64
DPS - Common Stock Primary Issue,40,38,32,28
Diluted Normalized EPS,266.71,254.33,237.95,183.36
