Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,241879.41,184388,155753.31,120710.86
"Revenue 241879.41 184388.06 155753.31 120710.86  Other Revenue, Total - - - -","Revenue 241879.41 184388.06 155753.31 120710.86  Other Revenue, Total - - - -","Revenue 241879.41 184388.06 155753.31 120710.86  Other Revenue, Total - - - -","Revenue 241879.41 184388.06 155753.31 120710.86  Other Revenue, Total - - - -","Revenue 241879.41 184388.06 155753.31 120710.86  Other Revenue, Total - - - -"
Revenue,241879.41,184388.06,155753.31,120710.86
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",204219.46,144348,128008.1,102950.3
Gross Profit,37659.95,40039.58,27745.21,17760.56
Total Operating Expenses,222689.99,160728,143439.39,114708.33
"Selling/General/Admin. Expenses, Total 18470.53 16380.22 15183.51 11334.88  Research & Development - - - -  Depreciation / Amortization 455 409 - -  Interest Expense (Income) - Net Operating -1118.87 -774 - -  Unusual Expense (Income) - 22.73 247.78 423.15  Other Operating Expenses, Total 663 365 - -","Selling/General/Admin. Expenses, Total 18470.53 16380.22 15183.51 11334.88  Research & Development - - - -  Depreciation / Amortization 455 409 - -  Interest Expense (Income) - Net Operating -1118.87 -774 - -  Unusual Expense (Income) - 22.73 247.78 423.15  Other Operating Expenses, Total 663 365 - -","Selling/General/Admin. Expenses, Total 18470.53 16380.22 15183.51 11334.88  Research & Development - - - -  Depreciation / Amortization 455 409 - -  Interest Expense (Income) - Net Operating -1118.87 -774 - -  Unusual Expense (Income) - 22.73 247.78 423.15  Other Operating Expenses, Total 663 365 - -","Selling/General/Admin. Expenses, Total 18470.53 16380.22 15183.51 11334.88  Research & Development - - - -  Depreciation / Amortization 455 409 - -  Interest Expense (Income) - Net Operating -1118.87 -774 - -  Unusual Expense (Income) - 22.73 247.78 423.15  Other Operating Expenses, Total 663 365 - -","Selling/General/Admin. Expenses, Total 18470.53 16380.22 15183.51 11334.88  Research & Development - - - -  Depreciation / Amortization 455 409 - -  Interest Expense (Income) - Net Operating -1118.87 -774 - -  Unusual Expense (Income) - 22.73 247.78 423.15  Other Operating Expenses, Total 663 365 - -"
"Selling/General/Admin. Expenses, Total",18470.53,16380.22,15183.51,11334.88
Research & Development,-,-,-,-
Depreciation / Amortization,455,409,-,-
Interest Expense (Income) - Net Operating,-1118.87,-774,-,-
Unusual Expense (Income),-,22.73,247.78,423.15
"Other Operating Expenses, Total",663,365,-,-
Operating Income,19189.42,23660,12313.92,6002.53
"Interest Income (Expense), Net Non-Operating",-,-790.46,-675.18,-583
Gain (Loss) on Sale of Assets,-1.13,-14,-28.32,5.88
"Other, Net",745.55,508,893.24,473.76
Net Income Before Taxes,18445,23166,12503.65,5899.17
Provision for Income Taxes,5763.92,7175,3948.17,1803.33
Net Income After Taxes,12681.08,15991,8555.48,4095.84
Minority Interest,5539.06,-1245.91,-939.23,-511.09
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,11845.84,14746,7616.25,3584.75
Total Extraordinary Items,-,-,-,-
Net Income,11845.84,14746,7616.25,3584.75
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,11845.84,14746.08,7616.25,3584.75
Dilution Adjustment,0.017,-0.046,-,-
Diluted Net Income,11845.83,14746.05,7616.25,3584.75
Diluted Weighted Average Shares,15.79,15.11,14.19,14.19
Diluted EPS Excluding Extraordinary Items,750.42,975.8,536.56,252.6
DPS - Common Stock Primary Issue,230,265,139,76
Diluted Normalized EPS,677.19,987.01,560.95,281.02
