Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7600,7068,7158.52,7485.87
"Revenue 7600 7068.87 7158.52 7485.87  Other Revenue, Total - - - -","Revenue 7600 7068.87 7158.52 7485.87  Other Revenue, Total - - - -","Revenue 7600 7068.87 7158.52 7485.87  Other Revenue, Total - - - -","Revenue 7600 7068.87 7158.52 7485.87  Other Revenue, Total - - - -","Revenue 7600 7068.87 7158.52 7485.87  Other Revenue, Total - - - -"
Revenue,7600,7068.87,7158.52,7485.87
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5358,4930.58,4962.88,5100.97
Gross Profit,2242,2138.29,2195.64,2384.9
Total Operating Expenses,7063,6586.33,6637.41,6887.32
"Selling/General/Admin. Expenses, Total 1705 1651.29 1496.25 1622.57  Research & Development 223 - 172.32 143.3  Depreciation / Amortization 185 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.46 5.96 20.48  Other Operating Expenses, Total -408 - - -","Selling/General/Admin. Expenses, Total 1705 1651.29 1496.25 1622.57  Research & Development 223 - 172.32 143.3  Depreciation / Amortization 185 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.46 5.96 20.48  Other Operating Expenses, Total -408 - - -","Selling/General/Admin. Expenses, Total 1705 1651.29 1496.25 1622.57  Research & Development 223 - 172.32 143.3  Depreciation / Amortization 185 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.46 5.96 20.48  Other Operating Expenses, Total -408 - - -","Selling/General/Admin. Expenses, Total 1705 1651.29 1496.25 1622.57  Research & Development 223 - 172.32 143.3  Depreciation / Amortization 185 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.46 5.96 20.48  Other Operating Expenses, Total -408 - - -","Selling/General/Admin. Expenses, Total 1705 1651.29 1496.25 1622.57  Research & Development 223 - 172.32 143.3  Depreciation / Amortization 185 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.46 5.96 20.48  Other Operating Expenses, Total -408 - - -"
"Selling/General/Admin. Expenses, Total",1705,1651.29,1496.25,1622.57
Research & Development,223,-,172.32,143.3
Depreciation / Amortization,185,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,4.46,5.96,20.48
"Other Operating Expenses, Total",-408,-,-,-
Operating Income,537,482.54,521.12,598.55
"Interest Income (Expense), Net Non-Operating",-,34.76,80.11,31.23
Gain (Loss) on Sale of Assets,-3,-,-5.96,-19.69
"Other, Net",-92,67.47,139.95,137.04
Net Income Before Taxes,632,584.77,741.17,766.82
Provision for Income Taxes,182,167.9,216.82,210.55
Net Income After Taxes,450,416.88,524.35,556.27
Minority Interest,397,-15.42,-14.85,-17.18
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,436,401.46,509.5,539.09
Total Extraordinary Items,-,-,-,-
Net Income,436,401.46,509.5,539.09
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,436,401.46,509.5,539.09
Dilution Adjustment,-,-,-,-
Diluted Net Income,436,401.46,509.5,539.09
Diluted Weighted Average Shares,1.91,1.91,1.91,1.91
Diluted EPS Excluding Extraordinary Items,228.73,210.6,267.25,282.75
DPS - Common Stock Primary Issue,50,50,50,50
Diluted Normalized EPS,200.86,212.26,269.46,290.54
