Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1360,1155,1081,587.7
"Revenue 1360 1155 1081 587.7  Other Revenue, Total - - - -","Revenue 1360 1155 1081 587.7  Other Revenue, Total - - - -","Revenue 1360 1155 1081 587.7  Other Revenue, Total - - - -","Revenue 1360 1155 1081 587.7  Other Revenue, Total - - - -","Revenue 1360 1155 1081 587.7  Other Revenue, Total - - - -"
Revenue,1360,1155,1081,587.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1130,907,901,502.11
Gross Profit,230,248,180,85.59
Total Operating Expenses,-,1415,1321,906.72
"Selling/General/Admin. Expenses, Total 331 412 332 358.64  Research & Development - - - -  Depreciation / Amortization 1 11 2 12.51  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 89.52 44.51 33.47  Other Operating Expenses, Total 15 85 86 -","Selling/General/Admin. Expenses, Total 331 412 332 358.64  Research & Development - - - -  Depreciation / Amortization 1 11 2 12.51  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 89.52 44.51 33.47  Other Operating Expenses, Total 15 85 86 -","Selling/General/Admin. Expenses, Total 331 412 332 358.64  Research & Development - - - -  Depreciation / Amortization 1 11 2 12.51  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 89.52 44.51 33.47  Other Operating Expenses, Total 15 85 86 -","Selling/General/Admin. Expenses, Total 331 412 332 358.64  Research & Development - - - -  Depreciation / Amortization 1 11 2 12.51  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 89.52 44.51 33.47  Other Operating Expenses, Total 15 85 86 -","Selling/General/Admin. Expenses, Total 331 412 332 358.64  Research & Development - - - -  Depreciation / Amortization 1 11 2 12.51  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 89.52 44.51 33.47  Other Operating Expenses, Total 15 85 86 -"
"Selling/General/Admin. Expenses, Total",331,412,332,358.64
Research & Development,-,-,-,-
Depreciation / Amortization,1,11,2,12.51
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,89.52,44.51,33.47
"Other Operating Expenses, Total",15,85,86,-
Operating Income,-117,-260,-240,-319.02
"Interest Income (Expense), Net Non-Operating",-,17.02,7.82,431.19
Gain (Loss) on Sale of Assets,5,12,43,0.55
"Other, Net",-25,51,-19,12.22
Net Income Before Taxes,-97,-323,-264,124.94
Provision for Income Taxes,8,6,5,7.32
Net Income After Taxes,-105,-329,-269,117.62
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-105,-329,-269,117.62
Total Extraordinary Items,-,-,-,-
Net Income,-105,-329,-269,117.62
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-105,-329,-269,117.62
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,-329,-269,117.62
Diluted Weighted Average Shares,141.59,120.05,100.59,100.59
Diluted EPS Excluding Extraordinary Items,-0.742,-2.74,-2.67,1.17
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-0.428,-1.27,-1.36,1.48
