Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,13140,12714,16338.53,20911.57
"Revenue 13140 12714 16338.53 20911.57  Other Revenue, Total - - - -","Revenue 13140 12714 16338.53 20911.57  Other Revenue, Total - - - -","Revenue 13140 12714 16338.53 20911.57  Other Revenue, Total - - - -","Revenue 13140 12714 16338.53 20911.57  Other Revenue, Total - - - -","Revenue 13140 12714 16338.53 20911.57  Other Revenue, Total - - - -"
Revenue,13140,12714,16338.53,20911.57
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4343,4351,7748.1,11131.29
Gross Profit,8797,8363,8590.43,9780.28
Total Operating Expenses,7316,6976,10895.87,19009.56
"Selling/General/Admin. Expenses, Total 2791 2568 2868.98 3859.24  Research & Development - - - -  Depreciation / Amortization 147 140 114.88 820  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - -53.45 163.91 3199.03  Other Operating Expenses, Total 37 -81 - -","Selling/General/Admin. Expenses, Total 2791 2568 2868.98 3859.24  Research & Development - - - -  Depreciation / Amortization 147 140 114.88 820  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - -53.45 163.91 3199.03  Other Operating Expenses, Total 37 -81 - -","Selling/General/Admin. Expenses, Total 2791 2568 2868.98 3859.24  Research & Development - - - -  Depreciation / Amortization 147 140 114.88 820  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - -53.45 163.91 3199.03  Other Operating Expenses, Total 37 -81 - -","Selling/General/Admin. Expenses, Total 2791 2568 2868.98 3859.24  Research & Development - - - -  Depreciation / Amortization 147 140 114.88 820  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - -53.45 163.91 3199.03  Other Operating Expenses, Total 37 -81 - -","Selling/General/Admin. Expenses, Total 2791 2568 2868.98 3859.24  Research & Development - - - -  Depreciation / Amortization 147 140 114.88 820  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - -53.45 163.91 3199.03  Other Operating Expenses, Total 37 -81 - -"
"Selling/General/Admin. Expenses, Total",2791,2568,2868.98,3859.24
Research & Development,-,-,-,-
Depreciation / Amortization,147,140,114.88,820
Interest Expense (Income) - Net Operating,-2,-2,-,-
Unusual Expense (Income),-,-53.45,163.91,3199.03
"Other Operating Expenses, Total",37,-81,-,-
Operating Income,5824,5738,5442.66,1902.01
"Interest Income (Expense), Net Non-Operating",-,5.82,13.77,19.98
Gain (Loss) on Sale of Assets,343,-10,7,-353.25
"Other, Net",-686,-62,25.47,-9.96
Net Income Before Taxes,6167,5810,5488.9,1558.79
Provision for Income Taxes,2028,1985,1760.8,162.47
Net Income After Taxes,4139,3825,3728.1,1396.32
Minority Interest,21,-,-,7.54
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4139,3825,3728.1,1403.86
Total Extraordinary Items,-,-,-,-
Net Income,4139,3825,3728.1,1403.86
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,4139,3825,3728.1,1403.86
Dilution Adjustment,-,-0.591,-,-
Diluted Net Income,4139,3825.59,3728.1,1403.86
Diluted Weighted Average Shares,19.78,42.26,44.36,44.96
Diluted EPS Excluding Extraordinary Items,209.3,90.52,84.03,31.21
DPS - Common Stock Primary Issue,21.5,18.5,17,6.5
Diluted Normalized EPS,92.5,85.14,79.37,71.19
