Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,14185,10863,6830.79,4765.31
"Revenue 14185 10863.57 6830.79 4765.31  Other Revenue, Total - - - -","Revenue 14185 10863.57 6830.79 4765.31  Other Revenue, Total - - - -","Revenue 14185 10863.57 6830.79 4765.31  Other Revenue, Total - - - -","Revenue 14185 10863.57 6830.79 4765.31  Other Revenue, Total - - - -","Revenue 14185 10863.57 6830.79 4765.31  Other Revenue, Total - - - -"
Revenue,14185,10863.57,6830.79,4765.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4464,3877.79,2159.62,1551.34
Gross Profit,9721,6985.78,4671.17,3213.98
Total Operating Expenses,12894,10093.31,6410,5077.23
"Selling/General/Admin. Expenses, Total 8247 6083.2 4207.6 3056.26  Research & Development 6 34.86 67.47 4.56  Depreciation / Amortization 442 134.47 - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - -37.01 -24.7 465.07  Other Operating Expenses, Total -254 - - -","Selling/General/Admin. Expenses, Total 8247 6083.2 4207.6 3056.26  Research & Development 6 34.86 67.47 4.56  Depreciation / Amortization 442 134.47 - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - -37.01 -24.7 465.07  Other Operating Expenses, Total -254 - - -","Selling/General/Admin. Expenses, Total 8247 6083.2 4207.6 3056.26  Research & Development 6 34.86 67.47 4.56  Depreciation / Amortization 442 134.47 - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - -37.01 -24.7 465.07  Other Operating Expenses, Total -254 - - -","Selling/General/Admin. Expenses, Total 8247 6083.2 4207.6 3056.26  Research & Development 6 34.86 67.47 4.56  Depreciation / Amortization 442 134.47 - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - -37.01 -24.7 465.07  Other Operating Expenses, Total -254 - - -","Selling/General/Admin. Expenses, Total 8247 6083.2 4207.6 3056.26  Research & Development 6 34.86 67.47 4.56  Depreciation / Amortization 442 134.47 - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - -37.01 -24.7 465.07  Other Operating Expenses, Total -254 - - -"
"Selling/General/Admin. Expenses, Total",8247,6083.2,4207.6,3056.26
Research & Development,6,34.86,67.47,4.56
Depreciation / Amortization,442,134.47,-,-
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,-37.01,-24.7,465.07
"Other Operating Expenses, Total",-254,-,-,-
Operating Income,1291,770.26,420.79,-311.91
"Interest Income (Expense), Net Non-Operating",-,-18.49,-10.11,-6.98
Gain (Loss) on Sale of Assets,-1,22.41,-,-
"Other, Net",-231,-9.31,11.95,2.75
Net Income Before Taxes,1523,764.86,422.63,-316.14
Provision for Income Taxes,502,206.98,-33.35,65.08
Net Income After Taxes,1021,557.88,455.99,-381.23
Minority Interest,88,80,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1017,563.25,455.99,-381.23
Total Extraordinary Items,-,-,-,-
Net Income,1017,563.25,455.99,-381.23
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1017,563.25,455.99,-381.23
Dilution Adjustment,-0.781,-,-,-
Diluted Net Income,1017.78,563.25,455.99,-381.23
Diluted Weighted Average Shares,32.66,32.84,31.49,25.64
Diluted EPS Excluding Extraordinary Items,31.16,17.15,14.48,-14.87
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,29.06,19.75,13.97,-3.08
