Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,14380,10258,6895.24,4516.95
"Revenue 14380 10258 6895.24 4516.95  Other Revenue, Total - - - -","Revenue 14380 10258 6895.24 4516.95  Other Revenue, Total - - - -","Revenue 14380 10258 6895.24 4516.95  Other Revenue, Total - - - -","Revenue 14380 10258 6895.24 4516.95  Other Revenue, Total - - - -","Revenue 14380 10258 6895.24 4516.95  Other Revenue, Total - - - -"
Revenue,14380,10258,6895.24,4516.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2841,2101,1557.96,986.37
Gross Profit,11539,8157,5337.28,3530.58
Total Operating Expenses,17423,12700,9602.48,7266.6
"Selling/General/Admin. Expenses, Total 10964 7969 6059.73 4737.56  Research & Development 3618 2630 1958.64 1623.69  Depreciation / Amortization 324 295 - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 28.26 26.15 -81.02  Other Operating Expenses, Total -320 -295 - -","Selling/General/Admin. Expenses, Total 10964 7969 6059.73 4737.56  Research & Development 3618 2630 1958.64 1623.69  Depreciation / Amortization 324 295 - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 28.26 26.15 -81.02  Other Operating Expenses, Total -320 -295 - -","Selling/General/Admin. Expenses, Total 10964 7969 6059.73 4737.56  Research & Development 3618 2630 1958.64 1623.69  Depreciation / Amortization 324 295 - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 28.26 26.15 -81.02  Other Operating Expenses, Total -320 -295 - -","Selling/General/Admin. Expenses, Total 10964 7969 6059.73 4737.56  Research & Development 3618 2630 1958.64 1623.69  Depreciation / Amortization 324 295 - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 28.26 26.15 -81.02  Other Operating Expenses, Total -320 -295 - -","Selling/General/Admin. Expenses, Total 10964 7969 6059.73 4737.56  Research & Development 3618 2630 1958.64 1623.69  Depreciation / Amortization 324 295 - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 28.26 26.15 -81.02  Other Operating Expenses, Total -320 -295 - -"
"Selling/General/Admin. Expenses, Total",10964,7969,6059.73,4737.56
Research & Development,3618,2630,1958.64,1623.69
Depreciation / Amortization,324,295,-,-
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,28.26,26.15,-81.02
"Other Operating Expenses, Total",-320,-295,-,-
Operating Income,-3043,-2442,-2707.24,-2749.65
"Interest Income (Expense), Net Non-Operating",-,-19.7,6.02,-
Gain (Loss) on Sale of Assets,8,-27,-,-
"Other, Net",9250,333,-263.06,-20.27
Net Income Before Taxes,-12301,-2748,-2964.28,-2769.91
Provision for Income Taxes,-692,8,8.71,8.53
Net Income After Taxes,-11609,-2756,-2972.98,-2778.44
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-11609,-2756,-2972.98,-2778.44
Total Extraordinary Items,-,-,-,-
Net Income,-11609,-2756,-2972.98,-2778.44
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-11609,-2756,-2972.99,-2778.44
Dilution Adjustment,-,-,-,-
Diluted Net Income,-11609,-2756,-2972.99,-2778.44
Diluted Weighted Average Shares,55.75,50.22,44.92,40.7
Diluted EPS Excluding Extraordinary Items,-208.22,-54.87,-66.18,-68.27
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-34.58,-33.85,-65.8,-69.57
