Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1020456,866702,862585,905204
"Revenue - 866702 862585 905204  Other Revenue, Total - - - -","Revenue - 866702 862585 905204  Other Revenue, Total - - - -","Revenue - 866702 862585 905204  Other Revenue, Total - - - -","Revenue - 866702 862585 905204  Other Revenue, Total - - - -","Revenue - 866702 862585 905204  Other Revenue, Total - - - -"
Revenue,-,866702,862585,905204
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",885201,746205,746382,787135
Gross Profit,135255,120497,116203,118069
Total Operating Expenses,991322,842882,853279,887362
"Selling/General/Admin. Expenses, Total 106121 96677 98438 100989  Research & Development - - 1556 -  Depreciation / Amortization 15083 - - -  Interest Expense (Income) - Net Operating -2281 - - -  Unusual Expense (Income) - 1448 6902 -763  Other Operating Expenses, Total -12802 -16617 1 1","Selling/General/Admin. Expenses, Total 106121 96677 98438 100989  Research & Development - - 1556 -  Depreciation / Amortization 15083 - - -  Interest Expense (Income) - Net Operating -2281 - - -  Unusual Expense (Income) - 1448 6902 -763  Other Operating Expenses, Total -12802 -16617 1 1","Selling/General/Admin. Expenses, Total 106121 96677 98438 100989  Research & Development - - 1556 -  Depreciation / Amortization 15083 - - -  Interest Expense (Income) - Net Operating -2281 - - -  Unusual Expense (Income) - 1448 6902 -763  Other Operating Expenses, Total -12802 -16617 1 1","Selling/General/Admin. Expenses, Total 106121 96677 98438 100989  Research & Development - - 1556 -  Depreciation / Amortization 15083 - - -  Interest Expense (Income) - Net Operating -2281 - - -  Unusual Expense (Income) - 1448 6902 -763  Other Operating Expenses, Total -12802 -16617 1 1","Selling/General/Admin. Expenses, Total 106121 96677 98438 100989  Research & Development - - 1556 -  Depreciation / Amortization 15083 - - -  Interest Expense (Income) - Net Operating -2281 - - -  Unusual Expense (Income) - 1448 6902 -763  Other Operating Expenses, Total -12802 -16617 1 1"
"Selling/General/Admin. Expenses, Total",106121,96677,98438,100989
Research & Development,-,-,1556,-
Depreciation / Amortization,15083,-,-,-
Interest Expense (Income) - Net Operating,-2281,-,-,-
Unusual Expense (Income),-,1448,6902,-763
"Other Operating Expenses, Total",-12802,-16617,1,1
Operating Income,29134,22371,9306,17842
"Interest Income (Expense), Net Non-Operating",-,1275,204,863
Gain (Loss) on Sale of Assets,1406,1369,-763,403
"Other, Net",-3816,-5066,1814,1959
Net Income Before Taxes,31544,27518,10561,21067
Provision for Income Taxes,7058,7197,1637,6296
Net Income After Taxes,-,20321,8924,14771
Minority Interest,-,-3422,-3145,-2232
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,16898,5779,12539
Total Extraordinary Items,-,-,-,-
Net Income,-,16899,5779,12539
Total Adjustments to Net Income,-,-1,-1,-2
Income Available to Common Excluding Extraordinary Items,-,16898,5778,12537
Dilution Adjustment,-,-,-,-
Diluted Net Income,18596,16898,5778,12537
Diluted Weighted Average Shares,-,52.62,52.62,52.63
Diluted EPS Excluding Extraordinary Items,-,321.12,109.8,238.23
DPS - Common Stock Primary Issue,-,55,40,40
Diluted Normalized EPS,294.26,262.74,251.92,250.23
