Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,77710,72700,66906.33,61999.9
"Revenue - 72700 66906.33 61999.9  Other Revenue, Total - - - -","Revenue - 72700 66906.33 61999.9  Other Revenue, Total - - - -","Revenue - 72700 66906.33 61999.9  Other Revenue, Total - - - -","Revenue - 72700 66906.33 61999.9  Other Revenue, Total - - - -","Revenue - 72700 66906.33 61999.9  Other Revenue, Total - - - -"
Revenue,-,72700,66906.33,61999.9
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,55846,50895.66,46969.03
Gross Profit,-,16854,16010.67,15030.87
Total Operating Expenses,-,71281,65731.18,60777.61
"Selling/General/Admin. Expenses, Total - 15435 14542.42 13752.69  Research & Development - - - -  Depreciation / Amortization - 974 - -  Interest Expense (Income) - Net Operating - -19 - -  Unusual Expense (Income) - 264.63 293.1 55.88  Other Operating Expenses, Total - -955 - -","Selling/General/Admin. Expenses, Total - 15435 14542.42 13752.69  Research & Development - - - -  Depreciation / Amortization - 974 - -  Interest Expense (Income) - Net Operating - -19 - -  Unusual Expense (Income) - 264.63 293.1 55.88  Other Operating Expenses, Total - -955 - -","Selling/General/Admin. Expenses, Total - 15435 14542.42 13752.69  Research & Development - - - -  Depreciation / Amortization - 974 - -  Interest Expense (Income) - Net Operating - -19 - -  Unusual Expense (Income) - 264.63 293.1 55.88  Other Operating Expenses, Total - -955 - -","Selling/General/Admin. Expenses, Total - 15435 14542.42 13752.69  Research & Development - - - -  Depreciation / Amortization - 974 - -  Interest Expense (Income) - Net Operating - -19 - -  Unusual Expense (Income) - 264.63 293.1 55.88  Other Operating Expenses, Total - -955 - -","Selling/General/Admin. Expenses, Total - 15435 14542.42 13752.69  Research & Development - - - -  Depreciation / Amortization - 974 - -  Interest Expense (Income) - Net Operating - -19 - -  Unusual Expense (Income) - 264.63 293.1 55.88  Other Operating Expenses, Total - -955 - -"
"Selling/General/Admin. Expenses, Total",-,15435,14542.42,13752.69
Research & Development,-,-,-,-
Depreciation / Amortization,-,974,-,-
Interest Expense (Income) - Net Operating,-,-19,-,-
Unusual Expense (Income),-,264.63,293.1,55.88
"Other Operating Expenses, Total",-,-955,-,-
Operating Income,1129,1419,1175.15,1222.3
"Interest Income (Expense), Net Non-Operating",-,-5.52,-0.02,-10.98
Gain (Loss) on Sale of Assets,-,8,-,34.86
"Other, Net",402,154,127.6,118.15
Net Income Before Taxes,727,1257,1302.73,1364.33
Provision for Income Taxes,-,459,444.52,528.77
Net Income After Taxes,-,798,858.21,835.55
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,798,858.21,835.55
Total Extraordinary Items,-,-,-,-
Net Income,-,798,858.21,835.55
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-,798,858.21,835.55
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,798,858.21,835.55
Diluted Weighted Average Shares,-,9.41,9.41,9.84
Diluted EPS Excluding Extraordinary Items,-,84.78,91.17,84.89
DPS - Common Stock Primary Issue,14,14,14,12
Diluted Normalized EPS,-,100.46,118.87,93.03
