Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,40683,34404,36537.67,45077.57
"Revenue 40683 34404.35 36537.67 45077.57  Other Revenue, Total - - - -","Revenue 40683 34404.35 36537.67 45077.57  Other Revenue, Total - - - -","Revenue 40683 34404.35 36537.67 45077.57  Other Revenue, Total - - - -","Revenue 40683 34404.35 36537.67 45077.57  Other Revenue, Total - - - -","Revenue 40683 34404.35 36537.67 45077.57  Other Revenue, Total - - - -"
Revenue,40683,34404.35,36537.67,45077.57
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",29168,24439.88,26540.09,32997.68
Gross Profit,11515,9964.47,9997.58,12079.88
Total Operating Expenses,38676,33364.06,35114.19,42497.35
"Selling/General/Admin. Expenses, Total 9508 8924.17 6536.67 7220.85  Research & Development - - - -  Depreciation / Amortization 1099 - 2037.43 1987.11  Interest Expense (Income) - Net Operating -249 - - -  Unusual Expense (Income) - -0 - 291.69  Other Operating Expenses, Total -850 - - -","Selling/General/Admin. Expenses, Total 9508 8924.17 6536.67 7220.85  Research & Development - - - -  Depreciation / Amortization 1099 - 2037.43 1987.11  Interest Expense (Income) - Net Operating -249 - - -  Unusual Expense (Income) - -0 - 291.69  Other Operating Expenses, Total -850 - - -","Selling/General/Admin. Expenses, Total 9508 8924.17 6536.67 7220.85  Research & Development - - - -  Depreciation / Amortization 1099 - 2037.43 1987.11  Interest Expense (Income) - Net Operating -249 - - -  Unusual Expense (Income) - -0 - 291.69  Other Operating Expenses, Total -850 - - -","Selling/General/Admin. Expenses, Total 9508 8924.17 6536.67 7220.85  Research & Development - - - -  Depreciation / Amortization 1099 - 2037.43 1987.11  Interest Expense (Income) - Net Operating -249 - - -  Unusual Expense (Income) - -0 - 291.69  Other Operating Expenses, Total -850 - - -","Selling/General/Admin. Expenses, Total 9508 8924.17 6536.67 7220.85  Research & Development - - - -  Depreciation / Amortization 1099 - 2037.43 1987.11  Interest Expense (Income) - Net Operating -249 - - -  Unusual Expense (Income) - -0 - 291.69  Other Operating Expenses, Total -850 - - -"
"Selling/General/Admin. Expenses, Total",9508,8924.17,6536.67,7220.85
Research & Development,-,-,-,-
Depreciation / Amortization,1099,-,2037.43,1987.11
Interest Expense (Income) - Net Operating,-249,-,-,-
Unusual Expense (Income),-,-0,-,291.69
"Other Operating Expenses, Total",-850,-,-,-
Operating Income,2007,1040.29,1423.49,2580.22
"Interest Income (Expense), Net Non-Operating",-,612.97,-62.77,-25.95
Gain (Loss) on Sale of Assets,-,309.48,1.04,3.54
"Other, Net",-750,578.34,182.72,44.53
Net Income Before Taxes,2757,2541.09,1544.47,2602.35
Provision for Income Taxes,1053,1092.35,411.15,1121.22
Net Income After Taxes,1704,1448.74,1133.32,1481.13
Minority Interest,-,-,-382.03,-60.6
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1704,1448.74,751.29,1420.53
Total Extraordinary Items,-,-,-,-
Net Income,1704,1448.74,751.29,1420.53
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,1704,1448.74,751.28,1420.53
Dilution Adjustment,-0.32,-,-,-
Diluted Net Income,1704.32,1448.74,751.28,1420.53
Diluted Weighted Average Shares,18.83,18.77,18.7,18.63
Diluted EPS Excluding Extraordinary Items,90.5,77.18,40.17,76.25
DPS - Common Stock Primary Issue,37.5,35,30,35
Diluted Normalized EPS,91.5,107.7,81.07,125.66
