Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2157,1945,2309.46,2667.95
"Revenue 2157 1945 2309.46 2667.95  Other Revenue, Total - - - -","Revenue 2157 1945 2309.46 2667.95  Other Revenue, Total - - - -","Revenue 2157 1945 2309.46 2667.95  Other Revenue, Total - - - -","Revenue 2157 1945 2309.46 2667.95  Other Revenue, Total - - - -","Revenue 2157 1945 2309.46 2667.95  Other Revenue, Total - - - -"
Revenue,2157,1945,2309.46,2667.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1544,1387,1682.11,2097.9
Gross Profit,613,558,627.35,570.06
Total Operating Expenses,2004,1856,2141.43,2826.75
"Selling/General/Admin. Expenses, Total 460 451 448.14 508.19  Research & Development - 6 1.53 12.55  Depreciation / Amortization 38 28 9.64 10.08  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 16.01 - 198.03  Other Operating Expenses, Total -37 -15 - -","Selling/General/Admin. Expenses, Total 460 451 448.14 508.19  Research & Development - 6 1.53 12.55  Depreciation / Amortization 38 28 9.64 10.08  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 16.01 - 198.03  Other Operating Expenses, Total -37 -15 - -","Selling/General/Admin. Expenses, Total 460 451 448.14 508.19  Research & Development - 6 1.53 12.55  Depreciation / Amortization 38 28 9.64 10.08  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 16.01 - 198.03  Other Operating Expenses, Total -37 -15 - -","Selling/General/Admin. Expenses, Total 460 451 448.14 508.19  Research & Development - 6 1.53 12.55  Depreciation / Amortization 38 28 9.64 10.08  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 16.01 - 198.03  Other Operating Expenses, Total -37 -15 - -","Selling/General/Admin. Expenses, Total 460 451 448.14 508.19  Research & Development - 6 1.53 12.55  Depreciation / Amortization 38 28 9.64 10.08  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 16.01 - 198.03  Other Operating Expenses, Total -37 -15 - -"
"Selling/General/Admin. Expenses, Total",460,451,448.14,508.19
Research & Development,-,6,1.53,12.55
Depreciation / Amortization,38,28,9.64,10.08
Interest Expense (Income) - Net Operating,-1,-1,-,-
Unusual Expense (Income),-,16.01,-,198.03
"Other Operating Expenses, Total",-37,-15,-,-
Operating Income,153,89,168.03,-158.8
"Interest Income (Expense), Net Non-Operating",-,9.35,36.22,-0.39
Gain (Loss) on Sale of Assets,-,-,-0.18,-0.05
"Other, Net",25,-44,45.06,0.13
Net Income Before Taxes,128,133,249.12,-159.1
Provision for Income Taxes,6,6,47.38,6.84
Net Income After Taxes,122,127,201.75,-165.94
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,122,127,201.75,-165.94
Total Extraordinary Items,-,-,-,-
Net Income,122,127,201.75,-165.94
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,122,127,201.75,-165.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,122,127,201.75,-165.94
Diluted Weighted Average Shares,42.17,37.91,34.51,32.21
Diluted EPS Excluding Extraordinary Items,2.89,3.35,5.85,-5.15
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,2.02,2.46,5.85,-1.15
