Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,5632,5312,4880.83,5741.93
"Revenue 5632 5312 4880.83 5741.93  Other Revenue, Total - - - -","Revenue 5632 5312 4880.83 5741.93  Other Revenue, Total - - - -","Revenue 5632 5312 4880.83 5741.93  Other Revenue, Total - - - -","Revenue 5632 5312 4880.83 5741.93  Other Revenue, Total - - - -","Revenue 5632 5312 4880.83 5741.93  Other Revenue, Total - - - -"
Revenue,5632,5312,4880.83,5741.93
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4551,4286,4077.26,4641.31
Gross Profit,1081,1026,803.57,1100.62
Total Operating Expenses,5471,5171,4942.91,5536.57
"Selling/General/Admin. Expenses, Total 920 885 865.65 893.66  Research & Development - 272 - -  Depreciation / Amortization 121 137 - -  Interest Expense (Income) - Net Operating -8 -9 - -  Unusual Expense (Income) - - - 1.6  Other Operating Expenses, Total -379 -400 -0 -","Selling/General/Admin. Expenses, Total 920 885 865.65 893.66  Research & Development - 272 - -  Depreciation / Amortization 121 137 - -  Interest Expense (Income) - Net Operating -8 -9 - -  Unusual Expense (Income) - - - 1.6  Other Operating Expenses, Total -379 -400 -0 -","Selling/General/Admin. Expenses, Total 920 885 865.65 893.66  Research & Development - 272 - -  Depreciation / Amortization 121 137 - -  Interest Expense (Income) - Net Operating -8 -9 - -  Unusual Expense (Income) - - - 1.6  Other Operating Expenses, Total -379 -400 -0 -","Selling/General/Admin. Expenses, Total 920 885 865.65 893.66  Research & Development - 272 - -  Depreciation / Amortization 121 137 - -  Interest Expense (Income) - Net Operating -8 -9 - -  Unusual Expense (Income) - - - 1.6  Other Operating Expenses, Total -379 -400 -0 -","Selling/General/Admin. Expenses, Total 920 885 865.65 893.66  Research & Development - 272 - -  Depreciation / Amortization 121 137 - -  Interest Expense (Income) - Net Operating -8 -9 - -  Unusual Expense (Income) - - - 1.6  Other Operating Expenses, Total -379 -400 -0 -"
"Selling/General/Admin. Expenses, Total",920,885,865.65,893.66
Research & Development,-,272,-,-
Depreciation / Amortization,121,137,-,-
Interest Expense (Income) - Net Operating,-8,-9,-,-
Unusual Expense (Income),-,-,-,1.6
"Other Operating Expenses, Total",-379,-400,-0,-
Operating Income,161,141,-62.08,205.36
"Interest Income (Expense), Net Non-Operating",-,16.9,7.95,14.78
Gain (Loss) on Sale of Assets,-5,-,-,-
"Other, Net",-47,-71,64.78,47.89
Net Income Before Taxes,213,212,10.65,268.02
Provision for Income Taxes,51,66,13.16,69.08
Net Income After Taxes,162,146,-2.51,198.95
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,162,146,-2.51,198.95
Total Extraordinary Items,-,-,-,-
Net Income,162,146,-2.51,198.95
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,162,146,-2.51,198.95
Dilution Adjustment,-,-,-,-
Diluted Net Income,162,146,-2.51,198.95
Diluted Weighted Average Shares,0.996,0.996,1,1
Diluted EPS Excluding Extraordinary Items,162.69,146.6,-2.52,199.75
DPS - Common Stock Primary Issue,25,25,25,25
Diluted Normalized EPS,136.83,133.05,-2.52,200.94
