Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,1569,996.54,1077.74,1021.7
"Revenue 1569.23 996.54 1077.74 1021.7  Other Revenue, Total - - - -","Revenue 1569.23 996.54 1077.74 1021.7  Other Revenue, Total - - - -","Revenue 1569.23 996.54 1077.74 1021.7  Other Revenue, Total - - - -","Revenue 1569.23 996.54 1077.74 1021.7  Other Revenue, Total - - - -","Revenue 1569.23 996.54 1077.74 1021.7  Other Revenue, Total - - - -"
Revenue,1569.23,996.54,1077.74,1021.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",550.36,119.57,653.16,412.39
Gross Profit,1018.88,876.97,424.58,609.32
Total Operating Expenses,2487.2,1967.68,8370.55,1865.24
"Selling/General/Admin. Expenses, Total 787.78 882.79 687.82 468.96  Research & Development 1150.21 963.87 898.16 945.23  Depreciation / Amortization - - - 0.69  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -1.15 1.45 6131.42 37.98  Other Operating Expenses, Total -0 - - -","Selling/General/Admin. Expenses, Total 787.78 882.79 687.82 468.96  Research & Development 1150.21 963.87 898.16 945.23  Depreciation / Amortization - - - 0.69  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -1.15 1.45 6131.42 37.98  Other Operating Expenses, Total -0 - - -","Selling/General/Admin. Expenses, Total 787.78 882.79 687.82 468.96  Research & Development 1150.21 963.87 898.16 945.23  Depreciation / Amortization - - - 0.69  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -1.15 1.45 6131.42 37.98  Other Operating Expenses, Total -0 - - -","Selling/General/Admin. Expenses, Total 787.78 882.79 687.82 468.96  Research & Development 1150.21 963.87 898.16 945.23  Depreciation / Amortization - - - 0.69  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -1.15 1.45 6131.42 37.98  Other Operating Expenses, Total -0 - - -","Selling/General/Admin. Expenses, Total 787.78 882.79 687.82 468.96  Research & Development 1150.21 963.87 898.16 945.23  Depreciation / Amortization - - - 0.69  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -1.15 1.45 6131.42 37.98  Other Operating Expenses, Total -0 - - -"
"Selling/General/Admin. Expenses, Total",787.78,882.79,687.82,468.96
Research & Development,1150.21,963.87,898.16,945.23
Depreciation / Amortization,-,-,-,0.69
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-1.15,1.45,6131.42,37.98
"Other Operating Expenses, Total",-0,-,-,-
Operating Income,-917.97,-971.14,-7292.82,-843.54
"Interest Income (Expense), Net Non-Operating",392.92,-18.66,-2.19,-8.22
Gain (Loss) on Sale of Assets,-,-7.06,-,-
"Other, Net",-8.71,-2.82,-19.24,-2.63
Net Income Before Taxes,-533.76,-999.68,-7314.26,-854.39
Provision for Income Taxes,1.5,1.78,2.14,1.9
Net Income After Taxes,-535.26,-1001.46,-7316.4,-856.29
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-535.26,-1001.46,-7316.4,-856.29
Total Extraordinary Items,-,-,-,-
Net Income,-535.26,-1001.46,-7316.4,-856.29
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-535.26,-1001.46,-7316.4,-856.29
Dilution Adjustment,-,-,-,-
Diluted Net Income,-535.26,-1001.46,-7316.4,-856.29
Diluted Weighted Average Shares,30.85,28.79,27.65,19.53
Diluted EPS Excluding Extraordinary Items,-17.35,-34.79,-264.65,-43.84
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-17.37,-34.59,-120.49,-42.58
