Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,48712,43076,35112,42160
"Revenue 48712 43076 35112 42160  Other Revenue, Total - - - -","Revenue 48712 43076 35112 42160  Other Revenue, Total - - - -","Revenue 48712 43076 35112 42160  Other Revenue, Total - - - -","Revenue 48712 43076 35112 42160  Other Revenue, Total - - - -","Revenue 48712 43076 35112 42160  Other Revenue, Total - - - -"
Revenue,48712,43076,35112,42160
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",36639,31969,26999,32760
Gross Profit,12073,11107,8113,9400
Total Operating Expenses,41977,37392,32193,38502
"Selling/General/Admin. Expenses, Total 5338 5423 5184 5594  Research & Development - 48 57 -  Depreciation / Amortization 1068 1078 1040 -  Interest Expense (Income) - Net Operating -12 -9 -9 -  Unusual Expense (Income) - 116 3 147  Other Operating Expenses, Total -1056 -1117 -1078 1","Selling/General/Admin. Expenses, Total 5338 5423 5184 5594  Research & Development - 48 57 -  Depreciation / Amortization 1068 1078 1040 -  Interest Expense (Income) - Net Operating -12 -9 -9 -  Unusual Expense (Income) - 116 3 147  Other Operating Expenses, Total -1056 -1117 -1078 1","Selling/General/Admin. Expenses, Total 5338 5423 5184 5594  Research & Development - 48 57 -  Depreciation / Amortization 1068 1078 1040 -  Interest Expense (Income) - Net Operating -12 -9 -9 -  Unusual Expense (Income) - 116 3 147  Other Operating Expenses, Total -1056 -1117 -1078 1","Selling/General/Admin. Expenses, Total 5338 5423 5184 5594  Research & Development - 48 57 -  Depreciation / Amortization 1068 1078 1040 -  Interest Expense (Income) - Net Operating -12 -9 -9 -  Unusual Expense (Income) - 116 3 147  Other Operating Expenses, Total -1056 -1117 -1078 1","Selling/General/Admin. Expenses, Total 5338 5423 5184 5594  Research & Development - 48 57 -  Depreciation / Amortization 1068 1078 1040 -  Interest Expense (Income) - Net Operating -12 -9 -9 -  Unusual Expense (Income) - 116 3 147  Other Operating Expenses, Total -1056 -1117 -1078 1"
"Selling/General/Admin. Expenses, Total",5338,5423,5184,5594
Research & Development,-,48,57,-
Depreciation / Amortization,1068,1078,1040,-
Interest Expense (Income) - Net Operating,-12,-9,-9,-
Unusual Expense (Income),-,116,3,147
"Other Operating Expenses, Total",-1056,-1117,-1078,1
Operating Income,6735,5684,2919,3658
"Interest Income (Expense), Net Non-Operating",-,528,379,238
Gain (Loss) on Sale of Assets,238,159,158,351
"Other, Net",-901,-597,-821,14
Net Income Before Taxes,7398,6122,3582,4261
Provision for Income Taxes,2099,1796,1105,1292
Net Income After Taxes,5299,4326,2477,2969
Minority Interest,47,35,25,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5290,4320,2477,2969
Total Extraordinary Items,-,-,-,-
Net Income,5290,4320,2477,2969
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,5290,4320,2477,2968
Dilution Adjustment,-,-,-,-
Diluted Net Income,5290,4320,2477,2968
Diluted Weighted Average Shares,7.77,7.83,7.85,7.88
Diluted EPS Excluding Extraordinary Items,681.21,551.45,315.67,376.88
DPS - Common Stock Primary Issue,-,130,90,90
Diluted Normalized EPS,576.39,489.73,272.96,358.83
