Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9656,9524,8100,9531.04
"Revenue 9656 9524 8100 9531.04  Other Revenue, Total - - - -","Revenue 9656 9524 8100 9531.04  Other Revenue, Total - - - -","Revenue 9656 9524 8100 9531.04  Other Revenue, Total - - - -","Revenue 9656 9524 8100 9531.04  Other Revenue, Total - - - -","Revenue 9656 9524 8100 9531.04  Other Revenue, Total - - - -"
Revenue,9656,9524,8100,9531.04
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4540,4633,3963,4306.67
Gross Profit,-,4891,4137,5224.37
Total Operating Expenses,-,7413,6587,7312.34
"Selling/General/Admin. Expenses, Total 3007 2352 2236 2640.22  Research & Development 422 428 388 364.92  Depreciation / Amortization 669 692 707 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 10.32 3.39 0.52  Other Operating Expenses, Total -669 -692 -707 -","Selling/General/Admin. Expenses, Total 3007 2352 2236 2640.22  Research & Development 422 428 388 364.92  Depreciation / Amortization 669 692 707 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 10.32 3.39 0.52  Other Operating Expenses, Total -669 -692 -707 -","Selling/General/Admin. Expenses, Total 3007 2352 2236 2640.22  Research & Development 422 428 388 364.92  Depreciation / Amortization 669 692 707 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 10.32 3.39 0.52  Other Operating Expenses, Total -669 -692 -707 -","Selling/General/Admin. Expenses, Total 3007 2352 2236 2640.22  Research & Development 422 428 388 364.92  Depreciation / Amortization 669 692 707 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 10.32 3.39 0.52  Other Operating Expenses, Total -669 -692 -707 -","Selling/General/Admin. Expenses, Total 3007 2352 2236 2640.22  Research & Development 422 428 388 364.92  Depreciation / Amortization 669 692 707 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 10.32 3.39 0.52  Other Operating Expenses, Total -669 -692 -707 -"
"Selling/General/Admin. Expenses, Total",3007,2352,2236,2640.22
Research & Development,422,428,388,364.92
Depreciation / Amortization,669,692,707,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,10.32,3.39,0.52
"Other Operating Expenses, Total",-669,-692,-707,-
Operating Income,2109,2111,1513,2218.7
"Interest Income (Expense), Net Non-Operating",-,-13.79,-3.48,-7.78
Gain (Loss) on Sale of Assets,10,15,9,18.75
"Other, Net",-11,-51,-206,5.02
Net Income Before Taxes,2110,2147,1710,2234.68
Provision for Income Taxes,635,625,496,688.96
Net Income After Taxes,1475,1522,1214,1545.72
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1475,1522,1214,1545.72
Total Extraordinary Items,-,-,-,-
Net Income,1475,1522,1214,1545.72
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1475,1522,1214,1545.72
Dilution Adjustment,-0.168,-0.518,-0.216,-
Diluted Net Income,1475.17,1522.52,1214.22,1545.72
Diluted Weighted Average Shares,25.16,25.22,25.19,25.12
Diluted EPS Excluding Extraordinary Items,58.64,60.38,48.2,61.53
DPS - Common Stock Primary Issue,22.5,22.5,17.5,22.5
Diluted Normalized EPS,52.2,53.09,42.28,61.03
