Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,7303,6676.94,6730.9,6306.03
"Revenue 7303 6676.94 6730.9 6306.03  Other Revenue, Total - - - -","Revenue 7303 6676.94 6730.9 6306.03  Other Revenue, Total - - - -","Revenue 7303 6676.94 6730.9 6306.03  Other Revenue, Total - - - -","Revenue 7303 6676.94 6730.9 6306.03  Other Revenue, Total - - - -","Revenue 7303 6676.94 6730.9 6306.03  Other Revenue, Total - - - -"
Revenue,7303,6676.94,6730.9,6306.03
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5618,5196.36,5229.92,4927.83
Gross Profit,1685,1480.58,1500.98,1378.2
Total Operating Expenses,6630,6211.17,6232.61,5853.59
"Selling/General/Admin. Expenses, Total 962 961.81 964.73 914.19  Research & Development 9 16.62 12.73 -  Depreciation / Amortization 129 36.38 13.8 11.57  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 11.43 -  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 962 961.81 964.73 914.19  Research & Development 9 16.62 12.73 -  Depreciation / Amortization 129 36.38 13.8 11.57  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 11.43 -  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 962 961.81 964.73 914.19  Research & Development 9 16.62 12.73 -  Depreciation / Amortization 129 36.38 13.8 11.57  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 11.43 -  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 962 961.81 964.73 914.19  Research & Development 9 16.62 12.73 -  Depreciation / Amortization 129 36.38 13.8 11.57  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 11.43 -  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 962 961.81 964.73 914.19  Research & Development 9 16.62 12.73 -  Depreciation / Amortization 129 36.38 13.8 11.57  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 11.43 -  Other Operating Expenses, Total -81 - - -"
"Selling/General/Admin. Expenses, Total",962,961.81,964.73,914.19
Research & Development,9,16.62,12.73,-
Depreciation / Amortization,129,36.38,13.8,11.57
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,-,11.43,-
"Other Operating Expenses, Total",-81,-,-,-
Operating Income,673,465.76,498.29,452.44
"Interest Income (Expense), Net Non-Operating",-,35.3,-0.31,-0.84
Gain (Loss) on Sale of Assets,-3,90.81,-,-
"Other, Net",19,14.22,-4.16,-35.44
Net Income Before Taxes,657,606.1,493.82,416.16
Provision for Income Taxes,215,203.3,116.51,143.42
Net Income After Taxes,442,402.8,377.31,272.75
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,442,402.8,377.31,272.75
Total Extraordinary Items,-,-,-,-
Net Income,442,402.8,377.31,272.75
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,442,402.8,377.31,272.75
Dilution Adjustment,-,-,-,-
Diluted Net Income,442,402.8,377.31,272.75
Diluted Weighted Average Shares,4.91,4.92,4.73,3.65
Diluted EPS Excluding Extraordinary Items,90.1,81.87,79.7,74.63
DPS - Common Stock Primary Issue,-,15,15,12.5
Diluted Normalized EPS,84.09,69.6,81.54,74.63
