Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,6207,5498,5830.24,5914.15
"Revenue 6207 5498 5830.24 5914.15  Other Revenue, Total - - - -","Revenue 6207 5498 5830.24 5914.15  Other Revenue, Total - - - -","Revenue 6207 5498 5830.24 5914.15  Other Revenue, Total - - - -","Revenue 6207 5498 5830.24 5914.15  Other Revenue, Total - - - -","Revenue 6207 5498 5830.24 5914.15  Other Revenue, Total - - - -"
Revenue,6207,5498,5830.24,5914.15
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3862,3423.63,3665.5,3722.77
Gross Profit,2345,2074.36,2164.74,2191.39
Total Operating Expenses,5320,4826.22,5163.88,5165.99
"Selling/General/Admin. Expenses, Total 1458 1328.53 1362.87 1324.78  Research & Development 83 76.75 92.58 118.43  Depreciation / Amortization 71 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2.7 42.93 -  Other Operating Expenses, Total -154 - - -","Selling/General/Admin. Expenses, Total 1458 1328.53 1362.87 1324.78  Research & Development 83 76.75 92.58 118.43  Depreciation / Amortization 71 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2.7 42.93 -  Other Operating Expenses, Total -154 - - -","Selling/General/Admin. Expenses, Total 1458 1328.53 1362.87 1324.78  Research & Development 83 76.75 92.58 118.43  Depreciation / Amortization 71 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2.7 42.93 -  Other Operating Expenses, Total -154 - - -","Selling/General/Admin. Expenses, Total 1458 1328.53 1362.87 1324.78  Research & Development 83 76.75 92.58 118.43  Depreciation / Amortization 71 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2.7 42.93 -  Other Operating Expenses, Total -154 - - -","Selling/General/Admin. Expenses, Total 1458 1328.53 1362.87 1324.78  Research & Development 83 76.75 92.58 118.43  Depreciation / Amortization 71 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2.7 42.93 -  Other Operating Expenses, Total -154 - - -"
"Selling/General/Admin. Expenses, Total",1458,1328.53,1362.87,1324.78
Research & Development,83,76.75,92.58,118.43
Depreciation / Amortization,71,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-2.7,42.93,-
"Other Operating Expenses, Total",-154,-,-,-
Operating Income,887,671.77,666.36,748.17
"Interest Income (Expense), Net Non-Operating",-,2.36,6.25,5.19
Gain (Loss) on Sale of Assets,-44,44.89,-,-
"Other, Net",190,23.33,12.04,7.38
Net Income Before Taxes,741,742.36,684.66,760.74
Provision for Income Taxes,209,229.43,238.75,237.71
Net Income After Taxes,532,512.93,445.9,523.03
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,532,512.93,445.9,523.03
Total Extraordinary Items,-,-,-,-
Net Income,532,512.93,445.9,523.03
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,532,512.93,445.9,523.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,532,512.93,445.9,523.03
Diluted Weighted Average Shares,5.66,5.66,5.66,5.66
Diluted EPS Excluding Extraordinary Items,94,90.63,78.78,92.41
DPS - Common Stock Primary Issue,18,18,25,20
Diluted Normalized EPS,99.83,84.82,83.72,92.41
