Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,4299,3632,2650.18,3928.55
"Revenue 4299 3632.49 2650.18 3928.55  Other Revenue, Total - - - -","Revenue 4299 3632.49 2650.18 3928.55  Other Revenue, Total - - - -","Revenue 4299 3632.49 2650.18 3928.55  Other Revenue, Total - - - -","Revenue 4299 3632.49 2650.18 3928.55  Other Revenue, Total - - - -","Revenue 4299 3632.49 2650.18 3928.55  Other Revenue, Total - - - -"
Revenue,4299,3632.49,2650.18,3928.55
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2753,2430.18,2105.22,3682.63
Gross Profit,1546,1202.3,544.95,245.91
Total Operating Expenses,3351,2936.73,2914.76,4455.94
"Selling/General/Admin. Expenses, Total 580 475.74 590.73 583.52  Research & Development 18 30.8 129.2 189.79  Depreciation / Amortization 7 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - 89.61 -  Other Operating Expenses, Total -6 - - -","Selling/General/Admin. Expenses, Total 580 475.74 590.73 583.52  Research & Development 18 30.8 129.2 189.79  Depreciation / Amortization 7 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - 89.61 -  Other Operating Expenses, Total -6 - - -","Selling/General/Admin. Expenses, Total 580 475.74 590.73 583.52  Research & Development 18 30.8 129.2 189.79  Depreciation / Amortization 7 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - 89.61 -  Other Operating Expenses, Total -6 - - -","Selling/General/Admin. Expenses, Total 580 475.74 590.73 583.52  Research & Development 18 30.8 129.2 189.79  Depreciation / Amortization 7 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - 89.61 -  Other Operating Expenses, Total -6 - - -","Selling/General/Admin. Expenses, Total 580 475.74 590.73 583.52  Research & Development 18 30.8 129.2 189.79  Depreciation / Amortization 7 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - 89.61 -  Other Operating Expenses, Total -6 - - -"
"Selling/General/Admin. Expenses, Total",580,475.74,590.73,583.52
Research & Development,18,30.8,129.2,189.79
Depreciation / Amortization,7,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,-,89.61,-
"Other Operating Expenses, Total",-6,-,-,-
Operating Income,948,695.76,-264.58,-527.4
"Interest Income (Expense), Net Non-Operating",-,272.33,-143.68,180.56
Gain (Loss) on Sale of Assets,5,-,0.74,-
"Other, Net",-145,0.92,-10.47,3.92
Net Income Before Taxes,1088,969.01,-417.99,-342.92
Provision for Income Taxes,205,47.99,-2.18,305.22
Net Income After Taxes,883,921.02,-415.81,-648.14
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,883,921.02,-415.81,-648.14
Total Extraordinary Items,-,-,-,-
Net Income,883,921.02,-415.81,-648.14
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,883,921.02,-415.81,-648.14
Dilution Adjustment,-0.441,-,-,-
Diluted Net Income,883.44,921.02,-415.81,-648.14
Diluted Weighted Average Shares,8.63,8.65,8.65,8.65
Diluted EPS Excluding Extraordinary Items,102.31,106.46,-48.06,-74.92
DPS - Common Stock Primary Issue,30,10,10,10
Diluted Normalized EPS,78.97,106.46,-41.39,-74.92
