Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,188514,166701,113275,136245
"Revenue 188514 166701 113275 136245  Other Revenue, Total - - - -","Revenue 188514 166701 113275 136245  Other Revenue, Total - - - -","Revenue 188514 166701 113275 136245  Other Revenue, Total - - - -","Revenue 188514 166701 113275 136245  Other Revenue, Total - - - -","Revenue 188514 166701 113275 136245  Other Revenue, Total - - - -"
Revenue,188514,166701,113275,136245
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",162454,146903,99425,119149
Gross Profit,26060,19798,13850,17096
Total Operating Expenses,174870,159450,110857,131922
"Selling/General/Admin. Expenses, Total 12416 12260 11199 12304  Research & Development - 10 8 5  Depreciation / Amortization 2751 2308 102 78  Interest Expense (Income) - Net Operating -207 -113 - -  Unusual Expense (Income) - -95 122 386  Other Operating Expenses, Total -2544 -1918 1 -","Selling/General/Admin. Expenses, Total 12416 12260 11199 12304  Research & Development - 10 8 5  Depreciation / Amortization 2751 2308 102 78  Interest Expense (Income) - Net Operating -207 -113 - -  Unusual Expense (Income) - -95 122 386  Other Operating Expenses, Total -2544 -1918 1 -","Selling/General/Admin. Expenses, Total 12416 12260 11199 12304  Research & Development - 10 8 5  Depreciation / Amortization 2751 2308 102 78  Interest Expense (Income) - Net Operating -207 -113 - -  Unusual Expense (Income) - -95 122 386  Other Operating Expenses, Total -2544 -1918 1 -","Selling/General/Admin. Expenses, Total 12416 12260 11199 12304  Research & Development - 10 8 5  Depreciation / Amortization 2751 2308 102 78  Interest Expense (Income) - Net Operating -207 -113 - -  Unusual Expense (Income) - -95 122 386  Other Operating Expenses, Total -2544 -1918 1 -","Selling/General/Admin. Expenses, Total 12416 12260 11199 12304  Research & Development - 10 8 5  Depreciation / Amortization 2751 2308 102 78  Interest Expense (Income) - Net Operating -207 -113 - -  Unusual Expense (Income) - -95 122 386  Other Operating Expenses, Total -2544 -1918 1 -"
"Selling/General/Admin. Expenses, Total",12416,12260,11199,12304
Research & Development,-,10,8,5
Depreciation / Amortization,2751,2308,102,78
Interest Expense (Income) - Net Operating,-207,-113,-,-
Unusual Expense (Income),-,-95,122,386
"Other Operating Expenses, Total",-2544,-1918,1,-
Operating Income,13644,7251,2418,4323
"Interest Income (Expense), Net Non-Operating",-,141,134,82
Gain (Loss) on Sale of Assets,9,249,290,502
"Other, Net",-18,235,-9,-352
Net Income Before Taxes,13653,6767,2833,4555
Provision for Income Taxes,3426,1952,473,1641
Net Income After Taxes,10227,4815,2360,2914
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10227,4815,2360,2914
Total Extraordinary Items,-,-,-,-
Net Income,10227,4815,2360,2914
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,10227,4815,2359,2913
Dilution Adjustment,-,-,-,-
Diluted Net Income,10227,4815,2359,2913
Diluted Weighted Average Shares,54.14,54.14,54.14,54.14
Diluted EPS Excluding Extraordinary Items,188.91,88.94,43.58,53.81
DPS - Common Stock Primary Issue,55,16,6,8
Diluted Normalized EPS,154.37,76.82,37.57,49.02
