Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9422,11783,11384.1,9846.86
"Revenue 9422 11783 11384.1 9846.86  Other Revenue, Total - - - -","Revenue 9422 11783 11384.1 9846.86  Other Revenue, Total - - - -","Revenue 9422 11783 11384.1 9846.86  Other Revenue, Total - - - -","Revenue 9422 11783 11384.1 9846.86  Other Revenue, Total - - - -","Revenue 9422 11783 11384.1 9846.86  Other Revenue, Total - - - -"
Revenue,9422,11783,11384.1,9846.86
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5959,7777,7571.78,6453.52
Gross Profit,3463,4006,3812.32,3393.35
Total Operating Expenses,9051,10896,10787.87,9661.81
"Selling/General/Admin. Expenses, Total 3092 2335 3081.32 3184.09  Research & Development - - - -  Depreciation / Amortization 62 64 - -  Interest Expense (Income) - Net Operating -22 -28 - -  Unusual Expense (Income) - 5.52 134.77 24.2  Other Operating Expenses, Total -40 748 - -","Selling/General/Admin. Expenses, Total 3092 2335 3081.32 3184.09  Research & Development - - - -  Depreciation / Amortization 62 64 - -  Interest Expense (Income) - Net Operating -22 -28 - -  Unusual Expense (Income) - 5.52 134.77 24.2  Other Operating Expenses, Total -40 748 - -","Selling/General/Admin. Expenses, Total 3092 2335 3081.32 3184.09  Research & Development - - - -  Depreciation / Amortization 62 64 - -  Interest Expense (Income) - Net Operating -22 -28 - -  Unusual Expense (Income) - 5.52 134.77 24.2  Other Operating Expenses, Total -40 748 - -","Selling/General/Admin. Expenses, Total 3092 2335 3081.32 3184.09  Research & Development - - - -  Depreciation / Amortization 62 64 - -  Interest Expense (Income) - Net Operating -22 -28 - -  Unusual Expense (Income) - 5.52 134.77 24.2  Other Operating Expenses, Total -40 748 - -","Selling/General/Admin. Expenses, Total 3092 2335 3081.32 3184.09  Research & Development - - - -  Depreciation / Amortization 62 64 - -  Interest Expense (Income) - Net Operating -22 -28 - -  Unusual Expense (Income) - 5.52 134.77 24.2  Other Operating Expenses, Total -40 748 - -"
"Selling/General/Admin. Expenses, Total",3092,2335,3081.32,3184.09
Research & Development,-,-,-,-
Depreciation / Amortization,62,64,-,-
Interest Expense (Income) - Net Operating,-22,-28,-,-
Unusual Expense (Income),-,5.52,134.77,24.2
"Other Operating Expenses, Total",-40,748,-,-
Operating Income,371,887,596.23,185.06
"Interest Income (Expense), Net Non-Operating",-,-28.11,-44.56,-53.44
Gain (Loss) on Sale of Assets,-4,-15,5.88,44.93
"Other, Net",144,28,52.12,0.3
Net Income Before Taxes,231,874,609.66,176.85
Provision for Income Taxes,210,261,107.79,17.29
Net Income After Taxes,21,613,501.87,159.55
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,21,613,501.87,159.55
Total Extraordinary Items,-,-,-,-
Net Income,21,613,501.87,159.55
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,21,613,501.87,159.55
Dilution Adjustment,-,-,-,-
Diluted Net Income,21,613,501.87,159.55
Diluted Weighted Average Shares,2.69,2.69,2.69,2.69
Diluted EPS Excluding Extraordinary Items,7.81,228.05,186.71,59.36
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,93.44,205.54,370,166.8
