Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,31636,34689.23,36047.06,35588.6
"Revenue 31636 34689.23 36047.06 35588.6  Other Revenue, Total - - - -","Revenue 31636 34689.23 36047.06 35588.6  Other Revenue, Total - - - -","Revenue 31636 34689.23 36047.06 35588.6  Other Revenue, Total - - - -","Revenue 31636 34689.23 36047.06 35588.6  Other Revenue, Total - - - -","Revenue 31636 34689.23 36047.06 35588.6  Other Revenue, Total - - - -"
Revenue,31636,34689.23,36047.06,35588.6
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",25597,24983.95,26110.92,26301.98
Gross Profit,6039,9705.28,9936.14,9286.62
Total Operating Expenses,31100,32745,35369.9,34311.59
"Selling/General/Admin. Expenses, Total 5493 7617.69 7739.64 7661.88  Research & Development 432 351.64 308.09 317.41  Depreciation / Amortization 1367 29.79 47.07 -  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -238.06 1164.17 30.32  Other Operating Expenses, Total -1765 - - -","Selling/General/Admin. Expenses, Total 5493 7617.69 7739.64 7661.88  Research & Development 432 351.64 308.09 317.41  Depreciation / Amortization 1367 29.79 47.07 -  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -238.06 1164.17 30.32  Other Operating Expenses, Total -1765 - - -","Selling/General/Admin. Expenses, Total 5493 7617.69 7739.64 7661.88  Research & Development 432 351.64 308.09 317.41  Depreciation / Amortization 1367 29.79 47.07 -  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -238.06 1164.17 30.32  Other Operating Expenses, Total -1765 - - -","Selling/General/Admin. Expenses, Total 5493 7617.69 7739.64 7661.88  Research & Development 432 351.64 308.09 317.41  Depreciation / Amortization 1367 29.79 47.07 -  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -238.06 1164.17 30.32  Other Operating Expenses, Total -1765 - - -","Selling/General/Admin. Expenses, Total 5493 7617.69 7739.64 7661.88  Research & Development 432 351.64 308.09 317.41  Depreciation / Amortization 1367 29.79 47.07 -  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -238.06 1164.17 30.32  Other Operating Expenses, Total -1765 - - -"
"Selling/General/Admin. Expenses, Total",5493,7617.69,7739.64,7661.88
Research & Development,432,351.64,308.09,317.41
Depreciation / Amortization,1367,29.79,47.07,-
Interest Expense (Income) - Net Operating,-24,-,-,-
Unusual Expense (Income),-,-238.06,1164.17,30.32
"Other Operating Expenses, Total",-1765,-,-,-
Operating Income,536,1944.22,677.16,1277.02
"Interest Income (Expense), Net Non-Operating",-,56.59,28.3,-146.74
Gain (Loss) on Sale of Assets,133,239.41,0.55,-
"Other, Net",-381,80.22,94.18,102.17
Net Income Before Taxes,784,2320.43,800.19,1232.45
Provision for Income Taxes,219,-363.25,547.44,559.55
Net Income After Taxes,565,2683.68,252.75,672.9
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,565,2683.68,252.75,672.9
Total Extraordinary Items,-,-,-,-
Net Income,565,2683.68,252.75,672.9
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,565,2683.68,252.75,672.89
Dilution Adjustment,-,-,-,-
Diluted Net Income,565,2683.68,252.75,672.89
Diluted Weighted Average Shares,18.4,18.43,18.43,18.45
Diluted EPS Excluding Extraordinary Items,30.71,145.62,13.72,36.47
DPS - Common Stock Primary Issue,12,10,7,7
Diluted Normalized EPS,21.27,128.78,55.11,38.06
