Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,5058,4837,4829,5081.78
"Revenue 5058 4837 4829 5081.78  Other Revenue, Total - - - -","Revenue 5058 4837 4829 5081.78  Other Revenue, Total - - - -","Revenue 5058 4837 4829 5081.78  Other Revenue, Total - - - -","Revenue 5058 4837 4829 5081.78  Other Revenue, Total - - - -","Revenue 5058 4837 4829 5081.78  Other Revenue, Total - - - -"
Revenue,5058,4837,4829,5081.78
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3843,3687,3670,3905.78
Gross Profit,1215,1150,1159,1175.99
Total Operating Expenses,4738,4513,4536,4790.51
"Selling/General/Admin. Expenses, Total 895 826 866 884.72  Research & Development - - - -  Depreciation / Amortization 47 49 50 -  Interest Expense (Income) - Net Operating -3 -4 -5 -  Unusual Expense (Income) - - 28.3 -  Other Operating Expenses, Total -44 -45 -45 -","Selling/General/Admin. Expenses, Total 895 826 866 884.72  Research & Development - - - -  Depreciation / Amortization 47 49 50 -  Interest Expense (Income) - Net Operating -3 -4 -5 -  Unusual Expense (Income) - - 28.3 -  Other Operating Expenses, Total -44 -45 -45 -","Selling/General/Admin. Expenses, Total 895 826 866 884.72  Research & Development - - - -  Depreciation / Amortization 47 49 50 -  Interest Expense (Income) - Net Operating -3 -4 -5 -  Unusual Expense (Income) - - 28.3 -  Other Operating Expenses, Total -44 -45 -45 -","Selling/General/Admin. Expenses, Total 895 826 866 884.72  Research & Development - - - -  Depreciation / Amortization 47 49 50 -  Interest Expense (Income) - Net Operating -3 -4 -5 -  Unusual Expense (Income) - - 28.3 -  Other Operating Expenses, Total -44 -45 -45 -","Selling/General/Admin. Expenses, Total 895 826 866 884.72  Research & Development - - - -  Depreciation / Amortization 47 49 50 -  Interest Expense (Income) - Net Operating -3 -4 -5 -  Unusual Expense (Income) - - 28.3 -  Other Operating Expenses, Total -44 -45 -45 -"
"Selling/General/Admin. Expenses, Total",895,826,866,884.72
Research & Development,-,-,-,-
Depreciation / Amortization,47,49,50,-
Interest Expense (Income) - Net Operating,-3,-4,-5,-
Unusual Expense (Income),-,-,28.3,-
"Other Operating Expenses, Total",-44,-45,-45,-
Operating Income,320,324,293,291.27
"Interest Income (Expense), Net Non-Operating",-,43.14,-10.23,-7.95
Gain (Loss) on Sale of Assets,4,-,14,-
"Other, Net",-33,-49,-29,9.79
Net Income Before Taxes,349,373,308,293.11
Provision for Income Taxes,105,120,116,95.53
Net Income After Taxes,244,253,192,197.58
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,244,253,192,197.58
Total Extraordinary Items,-,-,-,-
Net Income,244,253,192,197.58
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,244,253,192,197.58
Dilution Adjustment,-0.035,-0.789,-0.727,-
Diluted Net Income,244.03,253.79,192.73,197.58
Diluted Weighted Average Shares,3.77,3.78,4,4.02
Diluted EPS Excluding Extraordinary Items,64.81,67.18,48.14,49.12
DPS - Common Stock Primary Issue,21,21,21,21
Diluted Normalized EPS,57.26,61.71,50.27,45.37
