Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,55692,54133,60659.5,62911.91
"Revenue 55692 54133 60659.5 62911.91  Other Revenue, Total - - - -","Revenue 55692 54133 60659.5 62911.91  Other Revenue, Total - - - -","Revenue 55692 54133 60659.5 62911.91  Other Revenue, Total - - - -","Revenue 55692 54133 60659.5 62911.91  Other Revenue, Total - - - -","Revenue 55692 54133 60659.5 62911.91  Other Revenue, Total - - - -"
Revenue,55692,54133,60659.5,62911.91
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",44807,43179,48974.88,51192.9
Gross Profit,10885,10954,11684.63,11719.01
Total Operating Expenses,55554,53894,60330.96,62353.72
"Selling/General/Admin. Expenses, Total 10288 10248 10778.28 10580.71  Research & Development - - - -  Depreciation / Amortization 471 480 505.7 488.54  Interest Expense (Income) - Net Operating -20 -21 - -  Unusual Expense (Income) - 608.91 72.1 91.58  Other Operating Expenses, Total 8 8 - -","Selling/General/Admin. Expenses, Total 10288 10248 10778.28 10580.71  Research & Development - - - -  Depreciation / Amortization 471 480 505.7 488.54  Interest Expense (Income) - Net Operating -20 -21 - -  Unusual Expense (Income) - 608.91 72.1 91.58  Other Operating Expenses, Total 8 8 - -","Selling/General/Admin. Expenses, Total 10288 10248 10778.28 10580.71  Research & Development - - - -  Depreciation / Amortization 471 480 505.7 488.54  Interest Expense (Income) - Net Operating -20 -21 - -  Unusual Expense (Income) - 608.91 72.1 91.58  Other Operating Expenses, Total 8 8 - -","Selling/General/Admin. Expenses, Total 10288 10248 10778.28 10580.71  Research & Development - - - -  Depreciation / Amortization 471 480 505.7 488.54  Interest Expense (Income) - Net Operating -20 -21 - -  Unusual Expense (Income) - 608.91 72.1 91.58  Other Operating Expenses, Total 8 8 - -","Selling/General/Admin. Expenses, Total 10288 10248 10778.28 10580.71  Research & Development - - - -  Depreciation / Amortization 471 480 505.7 488.54  Interest Expense (Income) - Net Operating -20 -21 - -  Unusual Expense (Income) - 608.91 72.1 91.58  Other Operating Expenses, Total 8 8 - -"
"Selling/General/Admin. Expenses, Total",10288,10248,10778.28,10580.71
Research & Development,-,-,-,-
Depreciation / Amortization,471,480,505.7,488.54
Interest Expense (Income) - Net Operating,-20,-21,-,-
Unusual Expense (Income),-,608.91,72.1,91.58
"Other Operating Expenses, Total",8,8,-,-
Operating Income,138,239,328.54,558.19
"Interest Income (Expense), Net Non-Operating",-,-0.34,-5.04,-2.69
Gain (Loss) on Sale of Assets,-76,-436,-1.56,-12.62
"Other, Net",124,887,79.67,76.18
Net Income Before Taxes,90,-212,401.6,619.06
Provision for Income Taxes,73,229,182.81,203.31
Net Income After Taxes,17,-441,218.79,415.74
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,17,-441,218.79,415.74
Total Extraordinary Items,-,-,-,-
Net Income,17,-441,218.79,415.74
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,17,-441,218.79,415.74
Dilution Adjustment,-,-,-,-
Diluted Net Income,17,-441,218.79,415.74
Diluted Weighted Average Shares,13.25,13.25,13.25,13.25
Diluted EPS Excluding Extraordinary Items,1.28,-33.28,16.51,31.37
DPS - Common Stock Primary Issue,9,9,9,8
Diluted Normalized EPS,11.04,18.96,19.54,36.66
