Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,6041,5199,5294,7736.02
"Revenue 6041 5199 5294 7736.02  Other Revenue, Total - - - -","Revenue 6041 5199 5294 7736.02  Other Revenue, Total - - - -","Revenue 6041 5199 5294 7736.02  Other Revenue, Total - - - -","Revenue 6041 5199 5294 7736.02  Other Revenue, Total - - - -","Revenue 6041 5199 5294 7736.02  Other Revenue, Total - - - -"
Revenue,6041,5199,5294,7736.02
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1842,1592,1686,2449.88
Gross Profit,4199,3607,3608,5286.14
Total Operating Expenses,6048,5609,5860,7719.21
"Selling/General/Admin. Expenses, Total 4083 3848 3965 5006.22  Research & Development - - - -  Depreciation / Amortization 145 180 228 222.04  Interest Expense (Income) - Net Operating -36 -26 -13 -  Unusual Expense (Income) - -41.57 364.25 41.07  Other Operating Expenses, Total 14 15 -6 -","Selling/General/Admin. Expenses, Total 4083 3848 3965 5006.22  Research & Development - - - -  Depreciation / Amortization 145 180 228 222.04  Interest Expense (Income) - Net Operating -36 -26 -13 -  Unusual Expense (Income) - -41.57 364.25 41.07  Other Operating Expenses, Total 14 15 -6 -","Selling/General/Admin. Expenses, Total 4083 3848 3965 5006.22  Research & Development - - - -  Depreciation / Amortization 145 180 228 222.04  Interest Expense (Income) - Net Operating -36 -26 -13 -  Unusual Expense (Income) - -41.57 364.25 41.07  Other Operating Expenses, Total 14 15 -6 -","Selling/General/Admin. Expenses, Total 4083 3848 3965 5006.22  Research & Development - - - -  Depreciation / Amortization 145 180 228 222.04  Interest Expense (Income) - Net Operating -36 -26 -13 -  Unusual Expense (Income) - -41.57 364.25 41.07  Other Operating Expenses, Total 14 15 -6 -","Selling/General/Admin. Expenses, Total 4083 3848 3965 5006.22  Research & Development - - - -  Depreciation / Amortization 145 180 228 222.04  Interest Expense (Income) - Net Operating -36 -26 -13 -  Unusual Expense (Income) - -41.57 364.25 41.07  Other Operating Expenses, Total 14 15 -6 -"
"Selling/General/Admin. Expenses, Total",4083,3848,3965,5006.22
Research & Development,-,-,-,-
Depreciation / Amortization,145,180,228,222.04
Interest Expense (Income) - Net Operating,-36,-26,-13,-
Unusual Expense (Income),-,-41.57,364.25,41.07
"Other Operating Expenses, Total",14,15,-6,-
Operating Income,-7,-410,-566,16.82
"Interest Income (Expense), Net Non-Operating",-,-23.82,-9.68,-3.21
Gain (Loss) on Sale of Assets,41,0.55,-,0.79
"Other, Net",-14,-51,351,27.07
Net Income Before Taxes,-34,-359,-917,41.47
Provision for Income Taxes,27,89,60,56.76
Net Income After Taxes,-61,-448,-977,-15.28
Minority Interest,-,-0.16,4,-0.35
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-61,-448,-977,-15.63
Total Extraordinary Items,-,-,-,-
Net Income,-61,-448,-977,-15.63
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-61,-448,-977,-15.64
Dilution Adjustment,-,-,-,-
Diluted Net Income,-61,-448,-977,-15.64
Diluted Weighted Average Shares,6.01,6.01,6.01,6.01
Diluted EPS Excluding Extraordinary Items,-10.15,-74.58,-162.64,-2.6
DPS - Common Stock Primary Issue,-,-,-,10
Diluted Normalized EPS,1.56,-10.4,-52.33,1.76
