Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,115613,111875,101842,104219
"Revenue 115613 111875 101842 104219  Other Revenue, Total - - - -","Revenue 115613 111875 101842 104219  Other Revenue, Total - - - -","Revenue 115613 111875 101842 104219  Other Revenue, Total - - - -","Revenue 115613 111875 101842 104219  Other Revenue, Total - - - -","Revenue 115613 111875 101842 104219  Other Revenue, Total - - - -"
Revenue,115613,111875,101842,104219
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",99995,96786,88759,91116
Gross Profit,15618,15089,13083,13103
Total Operating Expenses,112691,107692,99844,102243
"Selling/General/Admin. Expenses, Total 12073 11535 10663 10723  Research & Development - - - -  Depreciation / Amortization 749 517 476 342  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - -1146 -55 60  Other Operating Expenses, Total -104 - 1 2","Selling/General/Admin. Expenses, Total 12073 11535 10663 10723  Research & Development - - - -  Depreciation / Amortization 749 517 476 342  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - -1146 -55 60  Other Operating Expenses, Total -104 - 1 2","Selling/General/Admin. Expenses, Total 12073 11535 10663 10723  Research & Development - - - -  Depreciation / Amortization 749 517 476 342  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - -1146 -55 60  Other Operating Expenses, Total -104 - 1 2","Selling/General/Admin. Expenses, Total 12073 11535 10663 10723  Research & Development - - - -  Depreciation / Amortization 749 517 476 342  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - -1146 -55 60  Other Operating Expenses, Total -104 - 1 2","Selling/General/Admin. Expenses, Total 12073 11535 10663 10723  Research & Development - - - -  Depreciation / Amortization 749 517 476 342  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - -1146 -55 60  Other Operating Expenses, Total -104 - 1 2"
"Selling/General/Admin. Expenses, Total",12073,11535,10663,10723
Research & Development,-,-,-,-
Depreciation / Amortization,749,517,476,342
Interest Expense (Income) - Net Operating,-22,-,-,-
Unusual Expense (Income),-,-1146,-55,60
"Other Operating Expenses, Total",-104,-,1,2
Operating Income,2922,4183,1998,1976
"Interest Income (Expense), Net Non-Operating",-,115,21,30
Gain (Loss) on Sale of Assets,312,1,590,7
"Other, Net",-1236,480,240,205
Net Income Before Taxes,3846,4779,2849,2218
Provision for Income Taxes,1360,1325,1054,789
Net Income After Taxes,2486,3454,1795,1429
Minority Interest,27,-2,-2,-2
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2484,3452,1793,1427
Total Extraordinary Items,-,-,-,-
Net Income,2484,3452,1793,1427
Total Adjustments to Net Income,-,-1,-,-1
Income Available to Common Excluding Extraordinary Items,2484,3451,1793,1426
Dilution Adjustment,-,-,-,-
Diluted Net Income,2484,3451,1793,1426
Diluted Weighted Average Shares,12.89,13,13.02,13.02
Diluted EPS Excluding Extraordinary Items,192.75,265.49,137.7,109.52
DPS - Common Stock Primary Issue,-,50,30,26
Diluted Normalized EPS,171.77,213.03,117.32,120.43
