Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,10465,9419,8967.05,8117.13
"Revenue 10465 9419.84 8967.05 8117.13  Other Revenue, Total - - - -","Revenue 10465 9419.84 8967.05 8117.13  Other Revenue, Total - - - -","Revenue 10465 9419.84 8967.05 8117.13  Other Revenue, Total - - - -","Revenue 10465 9419.84 8967.05 8117.13  Other Revenue, Total - - - -","Revenue 10465 9419.84 8967.05 8117.13  Other Revenue, Total - - - -"
Revenue,10465,9419.84,8967.05,8117.13
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7708,7388.99,6877.79,6025.29
Gross Profit,2757,2030.85,2089.26,2091.84
Total Operating Expenses,9734,8762.62,8543.94,7620.68
"Selling/General/Admin. Expenses, Total 2026 1835.83 1881.13 1596.89  Research & Development - - - -  Depreciation / Amortization 80 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -462.2 -214.98 -1.5  Other Operating Expenses, Total -76 - - -","Selling/General/Admin. Expenses, Total 2026 1835.83 1881.13 1596.89  Research & Development - - - -  Depreciation / Amortization 80 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -462.2 -214.98 -1.5  Other Operating Expenses, Total -76 - - -","Selling/General/Admin. Expenses, Total 2026 1835.83 1881.13 1596.89  Research & Development - - - -  Depreciation / Amortization 80 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -462.2 -214.98 -1.5  Other Operating Expenses, Total -76 - - -","Selling/General/Admin. Expenses, Total 2026 1835.83 1881.13 1596.89  Research & Development - - - -  Depreciation / Amortization 80 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -462.2 -214.98 -1.5  Other Operating Expenses, Total -76 - - -","Selling/General/Admin. Expenses, Total 2026 1835.83 1881.13 1596.89  Research & Development - - - -  Depreciation / Amortization 80 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -462.2 -214.98 -1.5  Other Operating Expenses, Total -76 - - -"
"Selling/General/Admin. Expenses, Total",2026,1835.83,1881.13,1596.89
Research & Development,-,-,-,-
Depreciation / Amortization,80,-,-,-
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,-462.2,-214.98,-1.5
"Other Operating Expenses, Total",-76,-,-,-
Operating Income,731,657.21,423.11,496.45
"Interest Income (Expense), Net Non-Operating",-,-5.63,-4.62,3.11
Gain (Loss) on Sale of Assets,-,-,-,0.01
"Other, Net",138,-4.92,-9.62,0.11
Net Income Before Taxes,593,646.67,408.87,499.69
Provision for Income Taxes,318,232.03,157.1,162.28
Net Income After Taxes,275,414.63,251.77,337.4
Minority Interest,21,33.58,18.28,-0.01
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,316,448.21,270.04,337.4
Total Extraordinary Items,-,-,-,-
Net Income,316,448.21,270.04,337.4
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,316,448.21,270.04,337.4
Dilution Adjustment,-0.063,-,-,-
Diluted Net Income,316.06,448.21,270.04,337.4
Diluted Weighted Average Shares,9.22,9.22,9.23,9.26
Diluted EPS Excluding Extraordinary Items,34.27,48.64,29.25,36.45
DPS - Common Stock Primary Issue,10,7,7,7
Diluted Normalized EPS,59,16.48,14.91,36.34
