Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,71475,59549,49953.44,55130.61
"Revenue 71475 59549.26 49953.44 55130.61  Other Revenue, Total - - - -","Revenue 71475 59549.26 49953.44 55130.61  Other Revenue, Total - - - -","Revenue 71475 59549.26 49953.44 55130.61  Other Revenue, Total - - - -","Revenue 71475 59549.26 49953.44 55130.61  Other Revenue, Total - - - -","Revenue 71475 59549.26 49953.44 55130.61  Other Revenue, Total - - - -"
Revenue,71475,59549.26,49953.44,55130.61
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",50881,42293.5,35585.07,39943.24
Gross Profit,20594,17255.76,14368.37,15187.36
Total Operating Expenses,66915,54766.86,47864.74,52077.06
"Selling/General/Admin. Expenses, Total 16034 12953.74 11470 12072.86  Research & Development - - - -  Depreciation / Amortization 1339 - - -  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - -480.38 809.67 60.95  Other Operating Expenses, Total -1608 - - -","Selling/General/Admin. Expenses, Total 16034 12953.74 11470 12072.86  Research & Development - - - -  Depreciation / Amortization 1339 - - -  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - -480.38 809.67 60.95  Other Operating Expenses, Total -1608 - - -","Selling/General/Admin. Expenses, Total 16034 12953.74 11470 12072.86  Research & Development - - - -  Depreciation / Amortization 1339 - - -  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - -480.38 809.67 60.95  Other Operating Expenses, Total -1608 - - -","Selling/General/Admin. Expenses, Total 16034 12953.74 11470 12072.86  Research & Development - - - -  Depreciation / Amortization 1339 - - -  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - -480.38 809.67 60.95  Other Operating Expenses, Total -1608 - - -","Selling/General/Admin. Expenses, Total 16034 12953.74 11470 12072.86  Research & Development - - - -  Depreciation / Amortization 1339 - - -  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - -480.38 809.67 60.95  Other Operating Expenses, Total -1608 - - -"
"Selling/General/Admin. Expenses, Total",16034,12953.74,11470,12072.86
Research & Development,-,-,-,-
Depreciation / Amortization,1339,-,-,-
Interest Expense (Income) - Net Operating,-143,-,-,-
Unusual Expense (Income),-,-480.38,809.67,60.95
"Other Operating Expenses, Total",-1608,-,-,-
Operating Income,4560,4782.4,2088.7,3053.55
"Interest Income (Expense), Net Non-Operating",-,372.46,260.66,32.04
Gain (Loss) on Sale of Assets,-12,-13.48,-269.02,-14.2
"Other, Net",-463,117.28,175.38,45.06
Net Income Before Taxes,5035,5258.66,2255.72,3116.45
Provision for Income Taxes,1397,1446.4,809.84,1085.72
Net Income After Taxes,3638,3812.26,1445.88,2030.73
Minority Interest,35,-2.46,-0.96,-0.29
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3637,3809.8,1444.92,2030.44
Total Extraordinary Items,-,-,-,-0.29
Net Income,3637,3809.8,1444.92,2030.44
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,3637,3809.8,1444.92,2030.44
Dilution Adjustment,-,-,-,-
Diluted Net Income,3637,3809.8,1444.92,2030.44
Diluted Weighted Average Shares,19.53,19.51,19.5,19.5
Diluted EPS Excluding Extraordinary Items,186.22,195.32,74.11,104.15
DPS - Common Stock Primary Issue,30,23,21,20
Diluted Normalized EPS,160.79,178.25,114.9,113.67
