Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,44201,38914,33609,40658
"Revenue 44201 38914 33609 40658  Other Revenue, Total - - - -","Revenue 44201 38914 33609 40658  Other Revenue, Total - - - -","Revenue 44201 38914 33609 40658  Other Revenue, Total - - - -","Revenue 44201 38914 33609 40658  Other Revenue, Total - - - -","Revenue 44201 38914 33609 40658  Other Revenue, Total - - - -"
Revenue,44201,38914,33609,40658
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",36996,33271,29073,34663
Gross Profit,7205,5643,4536,5995
Total Operating Expenses,43703,40003,35119,40093
"Selling/General/Admin. Expenses, Total 6707 6644 5014 5408  Research & Development - - - -  Depreciation / Amortization 1801 - - -  Interest Expense (Income) - Net Operating -209 - - -  Unusual Expense (Income) - 88 1032 21  Other Operating Expenses, Total -1592 - - 1","Selling/General/Admin. Expenses, Total 6707 6644 5014 5408  Research & Development - - - -  Depreciation / Amortization 1801 - - -  Interest Expense (Income) - Net Operating -209 - - -  Unusual Expense (Income) - 88 1032 21  Other Operating Expenses, Total -1592 - - 1","Selling/General/Admin. Expenses, Total 6707 6644 5014 5408  Research & Development - - - -  Depreciation / Amortization 1801 - - -  Interest Expense (Income) - Net Operating -209 - - -  Unusual Expense (Income) - 88 1032 21  Other Operating Expenses, Total -1592 - - 1","Selling/General/Admin. Expenses, Total 6707 6644 5014 5408  Research & Development - - - -  Depreciation / Amortization 1801 - - -  Interest Expense (Income) - Net Operating -209 - - -  Unusual Expense (Income) - 88 1032 21  Other Operating Expenses, Total -1592 - - 1","Selling/General/Admin. Expenses, Total 6707 6644 5014 5408  Research & Development - - - -  Depreciation / Amortization 1801 - - -  Interest Expense (Income) - Net Operating -209 - - -  Unusual Expense (Income) - 88 1032 21  Other Operating Expenses, Total -1592 - - 1"
"Selling/General/Admin. Expenses, Total",6707,6644,5014,5408
Research & Development,-,-,-,-
Depreciation / Amortization,1801,-,-,-
Interest Expense (Income) - Net Operating,-209,-,-,-
Unusual Expense (Income),-,88,1032,21
"Other Operating Expenses, Total",-1592,-,-,1
Operating Income,498,-1089,-1510,565
"Interest Income (Expense), Net Non-Operating",-,92,-66,66
Gain (Loss) on Sale of Assets,483,32,-,41
"Other, Net",-1104,166,300,98
Net Income Before Taxes,1119,-799,-1276,770
Provision for Income Taxes,610,292,267,385
Net Income After Taxes,509,-1091,-1543,385
Minority Interest,17,-42,-35,-39
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,509,-1133,-1578,346
Total Extraordinary Items,-,-,-,-
Net Income,509,-1133,-1578,346
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,509,-1134,-1579,345
Dilution Adjustment,-,-,-,-
Diluted Net Income,509,-1134,-1579,345
Diluted Weighted Average Shares,1.5,1.5,1.5,1.5
Diluted EPS Excluding Extraordinary Items,340.1,-757.64,-1055.48,230.61
DPS - Common Stock Primary Issue,-,50,100,100
Diluted Normalized EPS,330.75,-720.63,-589.04,241.31
