Period Ending:,202328/02,202230/11,202130/11,202030/11
Total Revenue,93150,73716,73130,73034
"Revenue 93150 73716 73130 73034  Other Revenue, Total - - - -","Revenue 93150 73716 73130 73034  Other Revenue, Total - - - -","Revenue 93150 73716 73130 73034  Other Revenue, Total - - - -","Revenue 93150 73716 73130 73034  Other Revenue, Total - - - -","Revenue 93150 73716 73130 73034  Other Revenue, Total - - - -"
Revenue,93150,73716,73130,73034
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",58129,45893,45142,45032
Gross Profit,35021,27823,27988,28002
Total Operating Expenses,92611,73325,72165,72126
"Selling/General/Admin. Expenses, Total 32983 27432 25735 25314  Research & Development - - - -  Depreciation / Amortization 1499 1236 1288 1091  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 397 688  Other Operating Expenses, Total 299.8 -1236 - 1","Selling/General/Admin. Expenses, Total 32983 27432 25735 25314  Research & Development - - - -  Depreciation / Amortization 1499 1236 1288 1091  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 397 688  Other Operating Expenses, Total 299.8 -1236 - 1","Selling/General/Admin. Expenses, Total 32983 27432 25735 25314  Research & Development - - - -  Depreciation / Amortization 1499 1236 1288 1091  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 397 688  Other Operating Expenses, Total 299.8 -1236 - 1","Selling/General/Admin. Expenses, Total 32983 27432 25735 25314  Research & Development - - - -  Depreciation / Amortization 1499 1236 1288 1091  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 397 688  Other Operating Expenses, Total 299.8 -1236 - 1","Selling/General/Admin. Expenses, Total 32983 27432 25735 25314  Research & Development - - - -  Depreciation / Amortization 1499 1236 1288 1091  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 397 688  Other Operating Expenses, Total 299.8 -1236 - 1"
"Selling/General/Admin. Expenses, Total",32983,27432,25735,25314
Research & Development,-,-,-,-
Depreciation / Amortization,1499,1236,1288,1091
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,397,688
"Other Operating Expenses, Total",299.8,-1236,-,1
Operating Income,539,391,965,908
"Interest Income (Expense), Net Non-Operating",-,-,-3,-2
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",1075,230,329,49
Net Income Before Taxes,11,161,636,955
Provision for Income Taxes,354,336,442,515
Net Income After Taxes,-343,-175,194,440
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-343,-175,194,440
Total Extraordinary Items,-,-,-,-
Net Income,-343,-175,194,440
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-343,-175,194,440
Dilution Adjustment,-,-,-,-
Diluted Net Income,-343,-175,194,440
Diluted Weighted Average Shares,15.97,15.97,15.96,15.95
Diluted EPS Excluding Extraordinary Items,-28.23,-10.96,12.16,27.59
DPS - Common Stock Primary Issue,17,17,17,17
Diluted Normalized EPS,14.95,18.2,40.46,45.09
