Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,172100,173569,195695,198244
"Revenue 172100 173569 195695 198244  Other Revenue, Total - - - -","Revenue 172100 173569 195695 198244  Other Revenue, Total - - - -","Revenue 172100 173569 195695 198244  Other Revenue, Total - - - -","Revenue 172100 173569 195695 198244  Other Revenue, Total - - - -","Revenue 172100 173569 195695 198244  Other Revenue, Total - - - -"
Revenue,172100,173569,195695,198244
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",148182,151905,166835,167540
Gross Profit,23918,21664,28860,30704
Total Operating Expenses,162440,166114,181507,181749
"Selling/General/Admin. Expenses, Total 14258 13299 13664 13323  Research & Development - 224 302 -  Depreciation / Amortization 3678 3764 3845 886  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 264 1 -  Other Operating Expenses, Total -2946 -3078 -3139 -","Selling/General/Admin. Expenses, Total 14258 13299 13664 13323  Research & Development - 224 302 -  Depreciation / Amortization 3678 3764 3845 886  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 264 1 -  Other Operating Expenses, Total -2946 -3078 -3139 -","Selling/General/Admin. Expenses, Total 14258 13299 13664 13323  Research & Development - 224 302 -  Depreciation / Amortization 3678 3764 3845 886  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 264 1 -  Other Operating Expenses, Total -2946 -3078 -3139 -","Selling/General/Admin. Expenses, Total 14258 13299 13664 13323  Research & Development - 224 302 -  Depreciation / Amortization 3678 3764 3845 886  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 264 1 -  Other Operating Expenses, Total -2946 -3078 -3139 -","Selling/General/Admin. Expenses, Total 14258 13299 13664 13323  Research & Development - 224 302 -  Depreciation / Amortization 3678 3764 3845 886  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 264 1 -  Other Operating Expenses, Total -2946 -3078 -3139 -"
"Selling/General/Admin. Expenses, Total",14258,13299,13664,13323
Research & Development,-,224,302,-
Depreciation / Amortization,3678,3764,3845,886
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,264,1,-
"Other Operating Expenses, Total",-2946,-3078,-3139,-
Operating Income,9660,7455,14188,16495
"Interest Income (Expense), Net Non-Operating",-,751,803,1081
Gain (Loss) on Sale of Assets,214,-122,-192,-165
"Other, Net",-1518,-739,-816,270
Net Income Before Taxes,10964,8316,15196,17681
Provision for Income Taxes,3519,2984,5103,5553
Net Income After Taxes,7445,5332,10093,12128
Minority Interest,13000,12823,12823,-852
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7171,5222,9546,11276
Total Extraordinary Items,-,-,-,-
Net Income,7171,5222,9546,11276
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,7171,5222,9546,11274
Dilution Adjustment,-,-,-,-
Diluted Net Income,7171,5222,9546,11274
Diluted Weighted Average Shares,61.47,61.47,61.47,61.47
Diluted EPS Excluding Extraordinary Items,116.65,84.95,155.29,183.4
DPS - Common Stock Primary Issue,-,31,37,37
Diluted Normalized EPS,104.83,86.69,147.57,185.24
