Period Ending:,202220/08,202120/08,202020/08,201920/08
Total Revenue,17198,17285,16658.3,16699.05
"Revenue 17198 17285 16658.3 16699.05  Other Revenue, Total - - - -","Revenue 17198 17285 16658.3 16699.05  Other Revenue, Total - - - -","Revenue 17198 17285 16658.3 16699.05  Other Revenue, Total - - - -","Revenue 17198 17285 16658.3 16699.05  Other Revenue, Total - - - -","Revenue 17198 17285 16658.3 16699.05  Other Revenue, Total - - - -"
Revenue,17198,17285,16658.3,16699.05
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13467,13612,13184.57,13270.83
Gross Profit,3731,3673,3473.74,3428.23
Total Operating Expenses,16794,16837,16348.82,16413.08
"Selling/General/Admin. Expenses, Total 3327 3225 3141.58 3125.61  Research & Development 14 14 14.6 16.64  Depreciation / Amortization 74 73 - -  Interest Expense (Income) - Net Operating -5 -5 - -  Unusual Expense (Income) - 2.23 8.07 -  Other Operating Expenses, Total -83 -82 - -","Selling/General/Admin. Expenses, Total 3327 3225 3141.58 3125.61  Research & Development 14 14 14.6 16.64  Depreciation / Amortization 74 73 - -  Interest Expense (Income) - Net Operating -5 -5 - -  Unusual Expense (Income) - 2.23 8.07 -  Other Operating Expenses, Total -83 -82 - -","Selling/General/Admin. Expenses, Total 3327 3225 3141.58 3125.61  Research & Development 14 14 14.6 16.64  Depreciation / Amortization 74 73 - -  Interest Expense (Income) - Net Operating -5 -5 - -  Unusual Expense (Income) - 2.23 8.07 -  Other Operating Expenses, Total -83 -82 - -","Selling/General/Admin. Expenses, Total 3327 3225 3141.58 3125.61  Research & Development 14 14 14.6 16.64  Depreciation / Amortization 74 73 - -  Interest Expense (Income) - Net Operating -5 -5 - -  Unusual Expense (Income) - 2.23 8.07 -  Other Operating Expenses, Total -83 -82 - -","Selling/General/Admin. Expenses, Total 3327 3225 3141.58 3125.61  Research & Development 14 14 14.6 16.64  Depreciation / Amortization 74 73 - -  Interest Expense (Income) - Net Operating -5 -5 - -  Unusual Expense (Income) - 2.23 8.07 -  Other Operating Expenses, Total -83 -82 - -"
"Selling/General/Admin. Expenses, Total",3327,3225,3141.58,3125.61
Research & Development,14,14,14.6,16.64
Depreciation / Amortization,74,73,-,-
Interest Expense (Income) - Net Operating,-5,-5,-,-
Unusual Expense (Income),-,2.23,8.07,-
"Other Operating Expenses, Total",-83,-82,-,-
Operating Income,404,448,309.48,285.98
"Interest Income (Expense), Net Non-Operating",-,36.79,42.67,9.02
Gain (Loss) on Sale of Assets,1,23,-,-
"Other, Net",-99,-80,16.73,19.95
Net Income Before Taxes,502,505,368.89,314.94
Provision for Income Taxes,187,172,135.33,98.71
Net Income After Taxes,315,333,233.56,216.24
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,315,333,233.56,216.24
Total Extraordinary Items,-,-,-,-
Net Income,315,333,233.56,216.24
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,315,333,233.56,216.24
Dilution Adjustment,-,-,-,-
Diluted Net Income,315,333,233.56,216.24
Diluted Weighted Average Shares,5.39,5.37,5.55,5.72
Diluted EPS Excluding Extraordinary Items,58.48,62.04,42.07,37.79
DPS - Common Stock Primary Issue,14,14,11,11
Diluted Normalized EPS,58.13,55.78,44.01,38.78
