Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,27040,24507,21270.19,19350.45
"Revenue 27040.83 24507 21270.19 19350.45  Other Revenue, Total - - - -","Revenue 27040.83 24507 21270.19 19350.45  Other Revenue, Total - - - -","Revenue 27040.83 24507 21270.19 19350.45  Other Revenue, Total - - - -","Revenue 27040.83 24507 21270.19 19350.45  Other Revenue, Total - - - -","Revenue 27040.83 24507 21270.19 19350.45  Other Revenue, Total - - - -"
Revenue,27040.83,24507,21270.19,19350.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8448.9,7664,6700.09,6003.06
Gross Profit,18591.92,16843,14570.1,13347.4
Total Operating Expenses,24728.68,22976,20754.64,18744.54
"Selling/General/Admin. Expenses, Total 16279.78 15312 13774.52 12515.89  Research & Development - - - -  Depreciation / Amortization 574 522 - -  Interest Expense (Income) - Net Operating -8.51 -11 - -  Unusual Expense (Income) - 166.48 280.04 225.59  Other Operating Expenses, Total -566 -511 - -","Selling/General/Admin. Expenses, Total 16279.78 15312 13774.52 12515.89  Research & Development - - - -  Depreciation / Amortization 574 522 - -  Interest Expense (Income) - Net Operating -8.51 -11 - -  Unusual Expense (Income) - 166.48 280.04 225.59  Other Operating Expenses, Total -566 -511 - -","Selling/General/Admin. Expenses, Total 16279.78 15312 13774.52 12515.89  Research & Development - - - -  Depreciation / Amortization 574 522 - -  Interest Expense (Income) - Net Operating -8.51 -11 - -  Unusual Expense (Income) - 166.48 280.04 225.59  Other Operating Expenses, Total -566 -511 - -","Selling/General/Admin. Expenses, Total 16279.78 15312 13774.52 12515.89  Research & Development - - - -  Depreciation / Amortization 574 522 - -  Interest Expense (Income) - Net Operating -8.51 -11 - -  Unusual Expense (Income) - 166.48 280.04 225.59  Other Operating Expenses, Total -566 -511 - -","Selling/General/Admin. Expenses, Total 16279.78 15312 13774.52 12515.89  Research & Development - - - -  Depreciation / Amortization 574 522 - -  Interest Expense (Income) - Net Operating -8.51 -11 - -  Unusual Expense (Income) - 166.48 280.04 225.59  Other Operating Expenses, Total -566 -511 - -"
"Selling/General/Admin. Expenses, Total",16279.78,15312,13774.52,12515.89
Research & Development,-,-,-,-
Depreciation / Amortization,574,522,-,-
Interest Expense (Income) - Net Operating,-8.51,-11,-,-
Unusual Expense (Income),-,166.48,280.04,225.59
"Other Operating Expenses, Total",-566,-511,-,-
Operating Income,2312.15,1531,515.55,605.91
"Interest Income (Expense), Net Non-Operating",-,135.71,124.66,28.75
Gain (Loss) on Sale of Assets,2.19,124,-,0.12
"Other, Net",-116.36,-199,93.7,110.13
Net Income Before Taxes,2426.32,1606,733.91,744.92
Provision for Income Taxes,759.09,558,386.07,355.55
Net Income After Taxes,1667.23,1048,347.83,389.36
Minority Interest,71.91,56,0.29,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1653.86,1041,348.12,389.36
Total Extraordinary Items,-,-,-,-
Net Income,1653.86,1041,348.12,389.36
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1653.86,1041,348.12,389.36
Dilution Adjustment,-,-,-,-
Diluted Net Income,1653.86,1041,348.12,389.36
Diluted Weighted Average Shares,13.88,13.88,13.6,13.48
Diluted EPS Excluding Extraordinary Items,119.13,75,25.6,28.88
DPS - Common Stock Primary Issue,60,35,35,40
Diluted Normalized EPS,112.07,73.43,35.64,37.62
