Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,48601,49061,46249.31,56288.53
"Revenue 48601 49061.15 46249.31 56288.53  Other Revenue, Total - - - -","Revenue 48601 49061.15 46249.31 56288.53  Other Revenue, Total - - - -","Revenue 48601 49061.15 46249.31 56288.53  Other Revenue, Total - - - -","Revenue 48601 49061.15 46249.31 56288.53  Other Revenue, Total - - - -","Revenue 48601 49061.15 46249.31 56288.53  Other Revenue, Total - - - -"
Revenue,48601,49061.15,46249.31,56288.53
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",42019,40253.14,40681.5,50558.6
Gross Profit,6582,8808,5567.81,5729.93
Total Operating Expenses,47474,46048.34,46859.95,58978.21
"Selling/General/Admin. Expenses, Total 5075 5266 5946.9 5974.91  Research & Development - - - -  Depreciation / Amortization 3691 269.51 295.31 306.52  Interest Expense (Income) - Net Operating -70 -102 - -  Unusual Expense (Income) - 7.84 -63.76 2138.17  Other Operating Expenses, Total -4412 -4267 - -","Selling/General/Admin. Expenses, Total 5075 5266 5946.9 5974.91  Research & Development - - - -  Depreciation / Amortization 3691 269.51 295.31 306.52  Interest Expense (Income) - Net Operating -70 -102 - -  Unusual Expense (Income) - 7.84 -63.76 2138.17  Other Operating Expenses, Total -4412 -4267 - -","Selling/General/Admin. Expenses, Total 5075 5266 5946.9 5974.91  Research & Development - - - -  Depreciation / Amortization 3691 269.51 295.31 306.52  Interest Expense (Income) - Net Operating -70 -102 - -  Unusual Expense (Income) - 7.84 -63.76 2138.17  Other Operating Expenses, Total -4412 -4267 - -","Selling/General/Admin. Expenses, Total 5075 5266 5946.9 5974.91  Research & Development - - - -  Depreciation / Amortization 3691 269.51 295.31 306.52  Interest Expense (Income) - Net Operating -70 -102 - -  Unusual Expense (Income) - 7.84 -63.76 2138.17  Other Operating Expenses, Total -4412 -4267 - -","Selling/General/Admin. Expenses, Total 5075 5266 5946.9 5974.91  Research & Development - - - -  Depreciation / Amortization 3691 269.51 295.31 306.52  Interest Expense (Income) - Net Operating -70 -102 - -  Unusual Expense (Income) - 7.84 -63.76 2138.17  Other Operating Expenses, Total -4412 -4267 - -"
"Selling/General/Admin. Expenses, Total",5075,5266,5946.9,5974.91
Research & Development,-,-,-,-
Depreciation / Amortization,3691,269.51,295.31,306.52
Interest Expense (Income) - Net Operating,-70,-102,-,-
Unusual Expense (Income),-,7.84,-63.76,2138.17
"Other Operating Expenses, Total",-4412,-4267,-,-
Operating Income,1127,3022,-610.63,-2689.67
"Interest Income (Expense), Net Non-Operating",-,31.5,-12.53,-527.75
Gain (Loss) on Sale of Assets,15,177.48,37.42,7.46
"Other, Net",100,-664,31.51,-73.83
Net Income Before Taxes,1012,3481,-554.24,-3283.79
Provision for Income Taxes,225,646,759.74,278.51
Net Income After Taxes,787,2835,-1313.97,-3562.3
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,787,2835,-1313.97,-3562.3
Total Extraordinary Items,-,-,-,-
Net Income,787,2835,-1313.97,-3562.3
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,787,2835.17,-1313.97,-3562.3
Dilution Adjustment,-,-,-,-
Diluted Net Income,787,2835,-1313.97,-3562.3
Diluted Weighted Average Shares,20.83,20.83,20.83,20.83
Diluted EPS Excluding Extraordinary Items,37.78,136.11,-63.08,-171.01
DPS - Common Stock Primary Issue,-,7,2,3
Diluted Normalized EPS,32.82,129.48,-66.24,-104.53
