Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,1232,1228,804.63,873.9
"Revenue 1232 1228.32 804.63 873.9  Other Revenue, Total - - - -","Revenue 1232 1228.32 804.63 873.9  Other Revenue, Total - - - -","Revenue 1232 1228.32 804.63 873.9  Other Revenue, Total - - - -","Revenue 1232 1228.32 804.63 873.9  Other Revenue, Total - - - -","Revenue 1232 1228.32 804.63 873.9  Other Revenue, Total - - - -"
Revenue,1232,1228.32,804.63,873.9
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",325,341.21,249,253.86
Gross Profit,907,887.11,555.63,620.04
Total Operating Expenses,1346,1168.73,931.71,829.96
"Selling/General/Admin. Expenses, Total 1021 827.52 682.71 576.1  Research & Development 56 - - -  Depreciation / Amortization 35 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -91 - - -","Selling/General/Admin. Expenses, Total 1021 827.52 682.71 576.1  Research & Development 56 - - -  Depreciation / Amortization 35 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -91 - - -","Selling/General/Admin. Expenses, Total 1021 827.52 682.71 576.1  Research & Development 56 - - -  Depreciation / Amortization 35 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -91 - - -","Selling/General/Admin. Expenses, Total 1021 827.52 682.71 576.1  Research & Development 56 - - -  Depreciation / Amortization 35 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -91 - - -","Selling/General/Admin. Expenses, Total 1021 827.52 682.71 576.1  Research & Development 56 - - -  Depreciation / Amortization 35 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -91 - - -"
"Selling/General/Admin. Expenses, Total",1021,827.52,682.71,576.1
Research & Development,56,-,-,-
Depreciation / Amortization,35,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-91,-,-,-
Operating Income,-114,59.58,-127.08,43.94
"Interest Income (Expense), Net Non-Operating",-,-0.32,-0.51,-1.91
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-1,6.51,2,-10.01
Net Income Before Taxes,-113,65.77,-125.59,32.02
Provision for Income Taxes,1,27.16,21.44,-13.8
Net Income After Taxes,-114,38.62,-147.03,45.82
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-114,38.62,-147.03,45.82
Total Extraordinary Items,-,-,-,-
Net Income,-114,38.62,-147.03,45.82
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,-114,38.61,-147.03,45.82
Dilution Adjustment,-,-,-,-
Diluted Net Income,-114,38.61,-147.03,45.82
Diluted Weighted Average Shares,11.89,12.14,11.43,11.69
Diluted EPS Excluding Extraordinary Items,-9.58,3.18,-12.87,3.92
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-5.94,4.07,-12.87,3.92
