Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9225,7779,7676.11,8205.63
"Revenue 9225 7779 7676.11 8205.63  Other Revenue, Total - - - -","Revenue 9225 7779 7676.11 8205.63  Other Revenue, Total - - - -","Revenue 9225 7779 7676.11 8205.63  Other Revenue, Total - - - -","Revenue 9225 7779 7676.11 8205.63  Other Revenue, Total - - - -","Revenue 9225 7779 7676.11 8205.63  Other Revenue, Total - - - -"
Revenue,9225,7779,7676.11,8205.63
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6277,5316,5207.37,5549.49
Gross Profit,2948,2463,2468.74,2656.13
Total Operating Expenses,8624,7479,7381.83,7836.41
"Selling/General/Admin. Expenses, Total 2286 2098 1882.92 2036.76  Research & Development - 148 156.6 150.97  Depreciation / Amortization 278 294 62.79 55.8  Interest Expense (Income) - Net Operating -32 -39 - -  Unusual Expense (Income) - 26.14 72.14 43.38  Other Operating Expenses, Total -185 -338 - -","Selling/General/Admin. Expenses, Total 2286 2098 1882.92 2036.76  Research & Development - 148 156.6 150.97  Depreciation / Amortization 278 294 62.79 55.8  Interest Expense (Income) - Net Operating -32 -39 - -  Unusual Expense (Income) - 26.14 72.14 43.38  Other Operating Expenses, Total -185 -338 - -","Selling/General/Admin. Expenses, Total 2286 2098 1882.92 2036.76  Research & Development - 148 156.6 150.97  Depreciation / Amortization 278 294 62.79 55.8  Interest Expense (Income) - Net Operating -32 -39 - -  Unusual Expense (Income) - 26.14 72.14 43.38  Other Operating Expenses, Total -185 -338 - -","Selling/General/Admin. Expenses, Total 2286 2098 1882.92 2036.76  Research & Development - 148 156.6 150.97  Depreciation / Amortization 278 294 62.79 55.8  Interest Expense (Income) - Net Operating -32 -39 - -  Unusual Expense (Income) - 26.14 72.14 43.38  Other Operating Expenses, Total -185 -338 - -","Selling/General/Admin. Expenses, Total 2286 2098 1882.92 2036.76  Research & Development - 148 156.6 150.97  Depreciation / Amortization 278 294 62.79 55.8  Interest Expense (Income) - Net Operating -32 -39 - -  Unusual Expense (Income) - 26.14 72.14 43.38  Other Operating Expenses, Total -185 -338 - -"
"Selling/General/Admin. Expenses, Total",2286,2098,1882.92,2036.76
Research & Development,-,148,156.6,150.97
Depreciation / Amortization,278,294,62.79,55.8
Interest Expense (Income) - Net Operating,-32,-39,-,-
Unusual Expense (Income),-,26.14,72.14,43.38
"Other Operating Expenses, Total",-185,-338,-,-
Operating Income,601,300,294.28,369.22
"Interest Income (Expense), Net Non-Operating",-,113.07,25.88,54.28
Gain (Loss) on Sale of Assets,-1,-9,1.88,0.65
"Other, Net",-214,-156,110.94,98.87
Net Income Before Taxes,816,465,432.98,523.02
Provision for Income Taxes,200,120,141.01,151.61
Net Income After Taxes,616,345,291.97,371.41
Minority Interest,2,1,0.14,-1.28
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,616,345,292.11,370.13
Total Extraordinary Items,-,-,-,-
Net Income,616,345,292.11,370.13
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,616,345,292.11,370.13
Dilution Adjustment,-,-,-,-
Diluted Net Income,616,345,292.11,370.13
Diluted Weighted Average Shares,10.59,10.58,10.57,10.59
Diluted EPS Excluding Extraordinary Items,58.16,32.59,27.64,34.97
DPS - Common Stock Primary Issue,5,5,5,5
Diluted Normalized EPS,49.45,28.93,32.12,37.83
