Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8517,7060,6551,6936.71
"Revenue 8517 7060 6551 6936.71  Other Revenue, Total - - - -","Revenue 8517 7060 6551 6936.71  Other Revenue, Total - - - -","Revenue 8517 7060 6551 6936.71  Other Revenue, Total - - - -","Revenue 8517 7060 6551 6936.71  Other Revenue, Total - - - -","Revenue 8517 7060 6551 6936.71  Other Revenue, Total - - - -"
Revenue,8517,7060,6551,6936.71
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4677,4010,3829,3892.54
Gross Profit,3840,3050,2722,3044.16
Total Operating Expenses,8327,6978,6843,7009.16
"Selling/General/Admin. Expenses, Total 3650 2968 3014 3053.14  Research & Development - - - -  Depreciation / Amortization 45 40 45 45.81  Interest Expense (Income) - Net Operating -5 -3 -2 -  Unusual Expense (Income) - 0.19 223.45 17.66  Other Operating Expenses, Total -40 -37 -43 -","Selling/General/Admin. Expenses, Total 3650 2968 3014 3053.14  Research & Development - - - -  Depreciation / Amortization 45 40 45 45.81  Interest Expense (Income) - Net Operating -5 -3 -2 -  Unusual Expense (Income) - 0.19 223.45 17.66  Other Operating Expenses, Total -40 -37 -43 -","Selling/General/Admin. Expenses, Total 3650 2968 3014 3053.14  Research & Development - - - -  Depreciation / Amortization 45 40 45 45.81  Interest Expense (Income) - Net Operating -5 -3 -2 -  Unusual Expense (Income) - 0.19 223.45 17.66  Other Operating Expenses, Total -40 -37 -43 -","Selling/General/Admin. Expenses, Total 3650 2968 3014 3053.14  Research & Development - - - -  Depreciation / Amortization 45 40 45 45.81  Interest Expense (Income) - Net Operating -5 -3 -2 -  Unusual Expense (Income) - 0.19 223.45 17.66  Other Operating Expenses, Total -40 -37 -43 -","Selling/General/Admin. Expenses, Total 3650 2968 3014 3053.14  Research & Development - - - -  Depreciation / Amortization 45 40 45 45.81  Interest Expense (Income) - Net Operating -5 -3 -2 -  Unusual Expense (Income) - 0.19 223.45 17.66  Other Operating Expenses, Total -40 -37 -43 -"
"Selling/General/Admin. Expenses, Total",3650,2968,3014,3053.14
Research & Development,-,-,-,-
Depreciation / Amortization,45,40,45,45.81
Interest Expense (Income) - Net Operating,-5,-3,-2,-
Unusual Expense (Income),-,0.19,223.45,17.66
"Other Operating Expenses, Total",-40,-37,-43,-
Operating Income,190,82,-292,-72.45
"Interest Income (Expense), Net Non-Operating",-,27.94,-2.6,45.26
Gain (Loss) on Sale of Assets,-4,3,-3,-
"Other, Net",18,-45,127,33
Net Income Before Taxes,176,124,-416,5.81
Provision for Income Taxes,83,23,-49,24.87
Net Income After Taxes,93,101,-367,-19.06
Minority Interest,55,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,84,101,-367,-19.06
Total Extraordinary Items,-,-,-,-
Net Income,84,101,-367,-19.06
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,84,101,-367,-19.06
Dilution Adjustment,-,-,-,-
Diluted Net Income,84,101,-367,-19.06
Diluted Weighted Average Shares,6.8,6.8,6.8,6.8
Diluted EPS Excluding Extraordinary Items,12.35,14.85,-53.97,-2.8
DPS - Common Stock Primary Issue,-,5,-,-
Diluted Normalized EPS,14.3,11.12,-25.09,-1.11
