Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9162,8475,8031.26,8285.46
"Revenue 9162 8475 8031.26 8285.46  Other Revenue, Total - - - -","Revenue 9162 8475 8031.26 8285.46  Other Revenue, Total - - - -","Revenue 9162 8475 8031.26 8285.46  Other Revenue, Total - - - -","Revenue 9162 8475 8031.26 8285.46  Other Revenue, Total - - - -","Revenue 9162 8475 8031.26 8285.46  Other Revenue, Total - - - -"
Revenue,9162,8475,8031.26,8285.46
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5622,5346,5166.33,5242.59
Gross Profit,3540,3129,2864.93,3042.87
Total Operating Expenses,6833,6460,6201.86,6529.03
"Selling/General/Admin. Expenses, Total 1211 762 1004.51 1095.51  Research & Development - - - -  Depreciation / Amortization 1314 1223 47.2 53.33  Interest Expense (Income) - Net Operating -509 -526 - -  Unusual Expense (Income) - 375.83 -16.18 137.6  Other Operating Expenses, Total -805 -345 - -","Selling/General/Admin. Expenses, Total 1211 762 1004.51 1095.51  Research & Development - - - -  Depreciation / Amortization 1314 1223 47.2 53.33  Interest Expense (Income) - Net Operating -509 -526 - -  Unusual Expense (Income) - 375.83 -16.18 137.6  Other Operating Expenses, Total -805 -345 - -","Selling/General/Admin. Expenses, Total 1211 762 1004.51 1095.51  Research & Development - - - -  Depreciation / Amortization 1314 1223 47.2 53.33  Interest Expense (Income) - Net Operating -509 -526 - -  Unusual Expense (Income) - 375.83 -16.18 137.6  Other Operating Expenses, Total -805 -345 - -","Selling/General/Admin. Expenses, Total 1211 762 1004.51 1095.51  Research & Development - - - -  Depreciation / Amortization 1314 1223 47.2 53.33  Interest Expense (Income) - Net Operating -509 -526 - -  Unusual Expense (Income) - 375.83 -16.18 137.6  Other Operating Expenses, Total -805 -345 - -","Selling/General/Admin. Expenses, Total 1211 762 1004.51 1095.51  Research & Development - - - -  Depreciation / Amortization 1314 1223 47.2 53.33  Interest Expense (Income) - Net Operating -509 -526 - -  Unusual Expense (Income) - 375.83 -16.18 137.6  Other Operating Expenses, Total -805 -345 - -"
"Selling/General/Admin. Expenses, Total",1211,762,1004.51,1095.51
Research & Development,-,-,-,-
Depreciation / Amortization,1314,1223,47.2,53.33
Interest Expense (Income) - Net Operating,-509,-526,-,-
Unusual Expense (Income),-,375.83,-16.18,137.6
"Other Operating Expenses, Total",-805,-345,-,-
Operating Income,2329,2015,1829.39,1756.43
"Interest Income (Expense), Net Non-Operating",-,-514.87,-530.54,-468.61
Gain (Loss) on Sale of Assets,2,1126,1.89,3.26
"Other, Net",324,-1482,152.49,178.38
Net Income Before Taxes,2003,2371,1453.23,1469.46
Provision for Income Taxes,633,809,470.93,483.74
Net Income After Taxes,1370,1562,982.3,985.72
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1370,1562,982.3,985.72
Total Extraordinary Items,-,-,-,-
Net Income,1370,1562,982.3,985.72
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1370,1562,982.3,985.72
Dilution Adjustment,-,-,-,-
Diluted Net Income,1370,1562,982.3,985.72
Diluted Weighted Average Shares,4.48,3.94,4.34,4.34
Diluted EPS Excluding Extraordinary Items,305.92,396.05,226.37,227.16
DPS - Common Stock Primary Issue,-,80,-,-
Diluted Normalized EPS,279.54,256.72,223.56,247.93
