Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1029,957,1200.34,1190.04
"Revenue 1029 957 1200.34 1190.04  Other Revenue, Total - - - -","Revenue 1029 957 1200.34 1190.04  Other Revenue, Total - - - -","Revenue 1029 957 1200.34 1190.04  Other Revenue, Total - - - -","Revenue 1029 957 1200.34 1190.04  Other Revenue, Total - - - -","Revenue 1029 957 1200.34 1190.04  Other Revenue, Total - - - -"
Revenue,1029,957,1200.34,1190.04
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",615,584,703.69,733.09
Gross Profit,414,373,496.66,456.95
Total Operating Expenses,1064,1050,1153.48,1120.5
"Selling/General/Admin. Expenses, Total 448 465 463.61 379.43  Research & Development - 43 - -  Depreciation / Amortization 18 20 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1.85 -13.81 7.98  Other Operating Expenses, Total -17 -62 - -","Selling/General/Admin. Expenses, Total 448 465 463.61 379.43  Research & Development - 43 - -  Depreciation / Amortization 18 20 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1.85 -13.81 7.98  Other Operating Expenses, Total -17 -62 - -","Selling/General/Admin. Expenses, Total 448 465 463.61 379.43  Research & Development - 43 - -  Depreciation / Amortization 18 20 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1.85 -13.81 7.98  Other Operating Expenses, Total -17 -62 - -","Selling/General/Admin. Expenses, Total 448 465 463.61 379.43  Research & Development - 43 - -  Depreciation / Amortization 18 20 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1.85 -13.81 7.98  Other Operating Expenses, Total -17 -62 - -","Selling/General/Admin. Expenses, Total 448 465 463.61 379.43  Research & Development - 43 - -  Depreciation / Amortization 18 20 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1.85 -13.81 7.98  Other Operating Expenses, Total -17 -62 - -"
"Selling/General/Admin. Expenses, Total",448,465,463.61,379.43
Research & Development,-,43,-,-
Depreciation / Amortization,18,20,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,1.85,-13.81,7.98
"Other Operating Expenses, Total",-17,-62,-,-
Operating Income,-35,-93,46.86,69.54
"Interest Income (Expense), Net Non-Operating",-,8.44,4.46,-0.64
Gain (Loss) on Sale of Assets,-1,-,12.59,-
"Other, Net",2,-8,-2.15,1.15
Net Income Before Taxes,-36,-85,61.76,70.04
Provision for Income Taxes,8,26,15.58,13.38
Net Income After Taxes,-44,-111,46.18,56.67
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-44,-111,46.18,56.67
Total Extraordinary Items,-,-,-,-
Net Income,-44,-111,46.18,56.67
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-44,-111,46.18,56.67
Dilution Adjustment,-,-,-,-
Diluted Net Income,-44,-111,46.18,56.67
Diluted Weighted Average Shares,7.69,7.69,7.63,6.84
Diluted EPS Excluding Extraordinary Items,-5.72,-14.44,6.05,8.29
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-2.6,-6.83,4.1,10.18
