Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,6855,7416,5458.22,4479.62
"Revenue 6855 7416 5458.22 4479.62  Other Revenue, Total - - - -","Revenue 6855 7416 5458.22 4479.62  Other Revenue, Total - - - -","Revenue 6855 7416 5458.22 4479.62  Other Revenue, Total - - - -","Revenue 6855 7416 5458.22 4479.62  Other Revenue, Total - - - -","Revenue 6855 7416 5458.22 4479.62  Other Revenue, Total - - - -"
Revenue,6855,7416,5458.22,4479.62
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4426,4917.22,3808.97,3533.69
Gross Profit,2429,2499.54,1649.25,945.93
Total Operating Expenses,-,6172,4884.89,4499.4
"Selling/General/Admin. Expenses, Total 1304 1032.61 865.47 761.62  Research & Development - 207 195.86 169.4  Depreciation / Amortization 574 583 10.84 9.19  Interest Expense (Income) - Net Operating -48 -61 - -  Unusual Expense (Income) - 3.59 3.76 25.5  Other Operating Expenses, Total -526 -508 - -","Selling/General/Admin. Expenses, Total 1304 1032.61 865.47 761.62  Research & Development - 207 195.86 169.4  Depreciation / Amortization 574 583 10.84 9.19  Interest Expense (Income) - Net Operating -48 -61 - -  Unusual Expense (Income) - 3.59 3.76 25.5  Other Operating Expenses, Total -526 -508 - -","Selling/General/Admin. Expenses, Total 1304 1032.61 865.47 761.62  Research & Development - 207 195.86 169.4  Depreciation / Amortization 574 583 10.84 9.19  Interest Expense (Income) - Net Operating -48 -61 - -  Unusual Expense (Income) - 3.59 3.76 25.5  Other Operating Expenses, Total -526 -508 - -","Selling/General/Admin. Expenses, Total 1304 1032.61 865.47 761.62  Research & Development - 207 195.86 169.4  Depreciation / Amortization 574 583 10.84 9.19  Interest Expense (Income) - Net Operating -48 -61 - -  Unusual Expense (Income) - 3.59 3.76 25.5  Other Operating Expenses, Total -526 -508 - -","Selling/General/Admin. Expenses, Total 1304 1032.61 865.47 761.62  Research & Development - 207 195.86 169.4  Depreciation / Amortization 574 583 10.84 9.19  Interest Expense (Income) - Net Operating -48 -61 - -  Unusual Expense (Income) - 3.59 3.76 25.5  Other Operating Expenses, Total -526 -508 - -"
"Selling/General/Admin. Expenses, Total",1304,1032.61,865.47,761.62
Research & Development,-,207,195.86,169.4
Depreciation / Amortization,574,583,10.84,9.19
Interest Expense (Income) - Net Operating,-48,-61,-,-
Unusual Expense (Income),-,3.59,3.76,25.5
"Other Operating Expenses, Total",-526,-508,-,-
Operating Income,1125,1244,573.32,-19.78
"Interest Income (Expense), Net Non-Operating",-,-17.36,-48.83,-8.48
Gain (Loss) on Sale of Assets,-,0.23,-,1.06
"Other, Net",-67,-1,3.53,23.39
Net Income Before Taxes,1192,1245,528.03,-3.81
Provision for Income Taxes,299,134,-30.82,-91.37
Net Income After Taxes,893,1111.12,558.85,87.56
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,893,1111,558.85,87.56
Total Extraordinary Items,-,-,-,-
Net Income,893,1111,558.85,87.56
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,893,1111,558.85,87.56
Dilution Adjustment,-,-0.129,-,-
Diluted Net Income,-,1111.13,558.85,87.56
Diluted Weighted Average Shares,8.63,8.5,7.39,7.37
Diluted EPS Excluding Extraordinary Items,103.48,130.78,75.62,11.88
DPS - Common Stock Primary Issue,-,13,5,-
Diluted Normalized EPS,87.12,91.81,75.95,14.03
