Period Ending:,202130/09,202030/09,201930/09,201830/09
Total Revenue,-,5364.01,5517.66,5140.79
"Revenue - 5364.01 5517.66 5140.79  Other Revenue, Total - - - -","Revenue - 5364.01 5517.66 5140.79  Other Revenue, Total - - - -","Revenue - 5364.01 5517.66 5140.79  Other Revenue, Total - - - -","Revenue - 5364.01 5517.66 5140.79  Other Revenue, Total - - - -","Revenue - 5364.01 5517.66 5140.79  Other Revenue, Total - - - -"
Revenue,-,5364.01,5517.66,5140.79
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,4083.15,4217.21,3990.77
Gross Profit,-,1280.86,1300.44,1150.02
Total Operating Expenses,-,4880.07,5009.63,4664.73
"Selling/General/Admin. Expenses, Total - 747.67 763.42 656.37  Research & Development - 21.93 10.94 12.21  Depreciation / Amortization - 18.33 18.05 4.92  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.99 - 0.45  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total - 747.67 763.42 656.37  Research & Development - 21.93 10.94 12.21  Depreciation / Amortization - 18.33 18.05 4.92  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.99 - 0.45  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total - 747.67 763.42 656.37  Research & Development - 21.93 10.94 12.21  Depreciation / Amortization - 18.33 18.05 4.92  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.99 - 0.45  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total - 747.67 763.42 656.37  Research & Development - 21.93 10.94 12.21  Depreciation / Amortization - 18.33 18.05 4.92  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.99 - 0.45  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total - 747.67 763.42 656.37  Research & Development - 21.93 10.94 12.21  Depreciation / Amortization - 18.33 18.05 4.92  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.99 - 0.45  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",-,747.67,763.42,656.37
Research & Development,-,21.93,10.94,12.21
Depreciation / Amortization,-,18.33,18.05,4.92
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,8.99,-,0.45
"Other Operating Expenses, Total",-,-,-,-
Operating Income,-,483.94,508.03,476.07
"Interest Income (Expense), Net Non-Operating",3.49,3.34,1.14,0.45
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-,17.99,-4.15,-9.83
Net Income Before Taxes,-,505.27,505.02,466.68
Provision for Income Taxes,-,157.29,157.28,140.96
Net Income After Taxes,-,347.98,347.74,325.72
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,347.98,347.74,325.72
Total Extraordinary Items,-,-,-,-
Net Income,-,347.98,347.74,325.72
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,-,347.98,347.74,325.72
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,347.98,347.74,325.72
Diluted Weighted Average Shares,-,8.56,8.56,8.56
Diluted EPS Excluding Extraordinary Items,-,40.63,40.62,38.06
DPS - Common Stock Primary Issue,18,16,13.5,12.5
Diluted Normalized EPS,-,41.35,40.62,-
