Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,4378,5432,3970.76,7024.71
"Revenue 4378 5432 3970.76 7024.71  Other Revenue, Total - - - -","Revenue 4378 5432 3970.76 7024.71  Other Revenue, Total - - - -","Revenue 4378 5432 3970.76 7024.71  Other Revenue, Total - - - -","Revenue 4378 5432 3970.76 7024.71  Other Revenue, Total - - - -","Revenue 4378 5432 3970.76 7024.71  Other Revenue, Total - - - -"
Revenue,4378,5432,3970.76,7024.71
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3350,3727,3101.08,5137.81
Gross Profit,1028,1705,869.68,1886.9
Total Operating Expenses,4208,4707,3873.68,6029.36
"Selling/General/Admin. Expenses, Total 832 954 713.24 768.74  Research & Development - - - -  Depreciation / Amortization 34 37 26.18 21.81  Interest Expense (Income) - Net Operating -9 -10 - -  Unusual Expense (Income) - 73.93 33.18 100.99  Other Operating Expenses, Total 1 -1 - -","Selling/General/Admin. Expenses, Total 832 954 713.24 768.74  Research & Development - - - -  Depreciation / Amortization 34 37 26.18 21.81  Interest Expense (Income) - Net Operating -9 -10 - -  Unusual Expense (Income) - 73.93 33.18 100.99  Other Operating Expenses, Total 1 -1 - -","Selling/General/Admin. Expenses, Total 832 954 713.24 768.74  Research & Development - - - -  Depreciation / Amortization 34 37 26.18 21.81  Interest Expense (Income) - Net Operating -9 -10 - -  Unusual Expense (Income) - 73.93 33.18 100.99  Other Operating Expenses, Total 1 -1 - -","Selling/General/Admin. Expenses, Total 832 954 713.24 768.74  Research & Development - - - -  Depreciation / Amortization 34 37 26.18 21.81  Interest Expense (Income) - Net Operating -9 -10 - -  Unusual Expense (Income) - 73.93 33.18 100.99  Other Operating Expenses, Total 1 -1 - -","Selling/General/Admin. Expenses, Total 832 954 713.24 768.74  Research & Development - - - -  Depreciation / Amortization 34 37 26.18 21.81  Interest Expense (Income) - Net Operating -9 -10 - -  Unusual Expense (Income) - 73.93 33.18 100.99  Other Operating Expenses, Total 1 -1 - -"
"Selling/General/Admin. Expenses, Total",832,954,713.24,768.74
Research & Development,-,-,-,-
Depreciation / Amortization,34,37,26.18,21.81
Interest Expense (Income) - Net Operating,-9,-10,-,-
Unusual Expense (Income),-,73.93,33.18,100.99
"Other Operating Expenses, Total",1,-1,-,-
Operating Income,170,725,97.08,995.35
"Interest Income (Expense), Net Non-Operating",-,-10.77,-31.1,-22.61
Gain (Loss) on Sale of Assets,18,-55,-,-
"Other, Net",-69,141,-0.96,2.87
Net Income Before Taxes,221,639,65.01,975.61
Provision for Income Taxes,79,232,45.35,374.8
Net Income After Taxes,142,407,19.66,600.81
Minority Interest,-,0.13,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,142,407,19.66,600.81
Total Extraordinary Items,-,-,-,-
Net Income,142,407,19.66,600.81
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,142,407,19.66,600.81
Dilution Adjustment,-,-0.497,-,-
Diluted Net Income,142,407.5,19.66,600.81
Diluted Weighted Average Shares,5.22,5.72,5.84,5.91
Diluted EPS Excluding Extraordinary Items,27.2,71.26,3.37,101.69
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,23.95,77.82,11.55,115.91
