Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,388614,361730,301961,321966
"Revenue 388614 361730 301961 321966  Other Revenue, Total - - - -","Revenue 388614 361730 301961 321966  Other Revenue, Total - - - -","Revenue 388614 361730 301961 321966  Other Revenue, Total - - - -","Revenue 388614 361730 301961 321966  Other Revenue, Total - - - -","Revenue 388614 361730 301961 321966  Other Revenue, Total - - - -"
Revenue,388614,361730,301961,321966
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",278971,241371,204409,230055
Gross Profit,109643,120359,97552,91911
Total Operating Expenses,361435,317452,268662,296763
"Selling/General/Admin. Expenses, Total 82464 60058 49886 50533  Research & Development - 15869 14258 15274  Depreciation / Amortization - 21469 18154 172  Interest Expense (Income) - Net Operating -85 -130 -137 -  Unusual Expense (Income) - 2547 220 729  Other Operating Expenses, Total 85 -21185 -17908 -","Selling/General/Admin. Expenses, Total 82464 60058 49886 50533  Research & Development - 15869 14258 15274  Depreciation / Amortization - 21469 18154 172  Interest Expense (Income) - Net Operating -85 -130 -137 -  Unusual Expense (Income) - 2547 220 729  Other Operating Expenses, Total 85 -21185 -17908 -","Selling/General/Admin. Expenses, Total 82464 60058 49886 50533  Research & Development - 15869 14258 15274  Depreciation / Amortization - 21469 18154 172  Interest Expense (Income) - Net Operating -85 -130 -137 -  Unusual Expense (Income) - 2547 220 729  Other Operating Expenses, Total 85 -21185 -17908 -","Selling/General/Admin. Expenses, Total 82464 60058 49886 50533  Research & Development - 15869 14258 15274  Depreciation / Amortization - 21469 18154 172  Interest Expense (Income) - Net Operating -85 -130 -137 -  Unusual Expense (Income) - 2547 220 729  Other Operating Expenses, Total 85 -21185 -17908 -","Selling/General/Admin. Expenses, Total 82464 60058 49886 50533  Research & Development - 15869 14258 15274  Depreciation / Amortization - 21469 18154 172  Interest Expense (Income) - Net Operating -85 -130 -137 -  Unusual Expense (Income) - 2547 220 729  Other Operating Expenses, Total 85 -21185 -17908 -"
"Selling/General/Admin. Expenses, Total",82464,60058,49886,50533
Research & Development,-,15869,14258,15274
Depreciation / Amortization,-,21469,18154,172
Interest Expense (Income) - Net Operating,-85,-130,-137,-
Unusual Expense (Income),-,2547,220,729
"Other Operating Expenses, Total",85,-21185,-17908,-
Operating Income,26947,44278,33299,25203
"Interest Income (Expense), Net Non-Operating",-,4498,3526,2329
Gain (Loss) on Sale of Assets,2384,-696,-465,-536
"Other, Net",10097,-1252,-4395,484
Net Income Before Taxes,14466,46226,38159,27480
Provision for Income Taxes,3858,12520,10279,7130
Net Income After Taxes,10608,33706,27880,20350
Minority Interest,2910,3086,2836,-148
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10569,33413,27716,20202
Total Extraordinary Items,-,-,-,-
Net Income,10569,33413,27716,20202
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,10569,33413,27716,20201
Dilution Adjustment,-0.961,0.379,-0.901,-
Diluted Net Income,10569.96,33412.62,27716.9,20201
Diluted Weighted Average Shares,211.74,218.21,218.88,218.87
Diluted EPS Excluding Extraordinary Items,49.92,153.12,126.63,92.3
DPS - Common Stock Primary Issue,36,28,22,21
Diluted Normalized EPS,90.8,140.35,109.67,96.58
