Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,52903,43863,36520,39614
"Revenue 52903 43863 36520 39614  Other Revenue, Total - - - -","Revenue 52903 43863 36520 39614  Other Revenue, Total - - - -","Revenue 52903 43863 36520 39614  Other Revenue, Total - - - -","Revenue 52903 43863 36520 39614  Other Revenue, Total - - - -","Revenue 52903 43863 36520 39614  Other Revenue, Total - - - -"
Revenue,52903,43863,36520,39614
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",35578,29520,25317,26626
Gross Profit,17325,14343,11203,12988
Total Operating Expenses,45962,39342,33801,35314
"Selling/General/Admin. Expenses, Total 10384 8581 7094 6957  Research & Development - 1241 1208 1402  Depreciation / Amortization 6168 5356 - -  Interest Expense (Income) - Net Operating -63 -36 - -  Unusual Expense (Income) - 268 181 328  Other Operating Expenses, Total -6105 -5320 1 1","Selling/General/Admin. Expenses, Total 10384 8581 7094 6957  Research & Development - 1241 1208 1402  Depreciation / Amortization 6168 5356 - -  Interest Expense (Income) - Net Operating -63 -36 - -  Unusual Expense (Income) - 268 181 328  Other Operating Expenses, Total -6105 -5320 1 1","Selling/General/Admin. Expenses, Total 10384 8581 7094 6957  Research & Development - 1241 1208 1402  Depreciation / Amortization 6168 5356 - -  Interest Expense (Income) - Net Operating -63 -36 - -  Unusual Expense (Income) - 268 181 328  Other Operating Expenses, Total -6105 -5320 1 1","Selling/General/Admin. Expenses, Total 10384 8581 7094 6957  Research & Development - 1241 1208 1402  Depreciation / Amortization 6168 5356 - -  Interest Expense (Income) - Net Operating -63 -36 - -  Unusual Expense (Income) - 268 181 328  Other Operating Expenses, Total -6105 -5320 1 1","Selling/General/Admin. Expenses, Total 10384 8581 7094 6957  Research & Development - 1241 1208 1402  Depreciation / Amortization 6168 5356 - -  Interest Expense (Income) - Net Operating -63 -36 - -  Unusual Expense (Income) - 268 181 328  Other Operating Expenses, Total -6105 -5320 1 1"
"Selling/General/Admin. Expenses, Total",10384,8581,7094,6957
Research & Development,-,1241,1208,1402
Depreciation / Amortization,6168,5356,-,-
Interest Expense (Income) - Net Operating,-63,-36,-,-
Unusual Expense (Income),-,268,181,328
"Other Operating Expenses, Total",-6105,-5320,1,1
Operating Income,6941,4521,2719,4300
"Interest Income (Expense), Net Non-Operating",-,296,7,-10
Gain (Loss) on Sale of Assets,121,-,-,-
"Other, Net",-213,-48,62,49
Net Income Before Taxes,7033,4569,2788,4339
Provision for Income Taxes,1361,618,602,1036
Net Income After Taxes,5672,3951,2186,3303
Minority Interest,600,439,-44,-15
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5541,3913,2142,3288
Total Extraordinary Items,-,-,-,-
Net Income,5541,3913,2142,3288
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,5541,3913,2141,3287
Dilution Adjustment,-,-,-,-
Diluted Net Income,5541,3913,2141,3287
Diluted Weighted Average Shares,23.52,23.54,23.57,23.57
Diluted EPS Excluding Extraordinary Items,235.55,166.21,90.85,139.48
DPS - Common Stock Primary Issue,80,60,50,50
Diluted Normalized EPS,199.04,126.8,96.87,150.07
