Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,1973.33,1815.44,1893.91,1884.18
"Revenue 1973.33 1815.44 1893.91 1884.18  Other Revenue, Total - - - -","Revenue 1973.33 1815.44 1893.91 1884.18  Other Revenue, Total - - - -","Revenue 1973.33 1815.44 1893.91 1884.18  Other Revenue, Total - - - -","Revenue 1973.33 1815.44 1893.91 1884.18  Other Revenue, Total - - - -","Revenue 1973.33 1815.44 1893.91 1884.18  Other Revenue, Total - - - -"
Revenue,1973.33,1815.44,1893.91,1884.18
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",709.06,678.59,796.9,769.42
Gross Profit,1264.27,1136.85,1097.01,1114.76
Total Operating Expenses,1754.55,1681.23,1763.82,1767.95
"Selling/General/Admin. Expenses, Total 1045.49 700.6 711.64 734.13  Research & Development - 288.68 246.5 253.48  Depreciation / Amortization - 13.36 8.78 10.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 0.03  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1045.49 700.6 711.64 734.13  Research & Development - 288.68 246.5 253.48  Depreciation / Amortization - 13.36 8.78 10.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 0.03  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1045.49 700.6 711.64 734.13  Research & Development - 288.68 246.5 253.48  Depreciation / Amortization - 13.36 8.78 10.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 0.03  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1045.49 700.6 711.64 734.13  Research & Development - 288.68 246.5 253.48  Depreciation / Amortization - 13.36 8.78 10.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 0.03  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1045.49 700.6 711.64 734.13  Research & Development - 288.68 246.5 253.48  Depreciation / Amortization - 13.36 8.78 10.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 0.03  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",1045.49,700.6,711.64,734.13
Research & Development,-,288.68,246.5,253.48
Depreciation / Amortization,-,13.36,8.78,10.89
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,0.03
"Other Operating Expenses, Total",-,-,-,-
Operating Income,218.78,134.21,130.09,116.23
"Interest Income (Expense), Net Non-Operating",32.77,13.92,5.36,9.09
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",24.9,2.54,-0.01,0.32
Net Income Before Taxes,276.45,150.67,135.45,125.64
Provision for Income Taxes,107.18,49.21,42.4,37.02
Net Income After Taxes,169.27,101.46,93.05,88.62
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,169.27,101.46,93.05,88.62
Total Extraordinary Items,-,-,-,-
Net Income,169.27,101.46,93.05,88.62
Total Adjustments to Net Income,-0,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,169.27,101.46,93.05,88.62
Dilution Adjustment,-,-,0.45,-
Diluted Net Income,169.27,101.46,93.05,88.62
Diluted Weighted Average Shares,3.85,3.84,3.84,1.92
Diluted EPS Excluding Extraordinary Items,44.01,26.39,24.2,46.07
DPS - Common Stock Primary Issue,15,10,10,20
Diluted Normalized EPS,44.01,26.39,24.2,46.08
