Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,112234,106718,107253,120106
"Revenue 112234 106718 107253 120106  Other Revenue, Total - - - -","Revenue 112234 106718 107253 120106  Other Revenue, Total - - - -","Revenue 112234 106718 107253 120106  Other Revenue, Total - - - -","Revenue 112234 106718 107253 120106  Other Revenue, Total - - - -","Revenue 112234 106718 107253 120106  Other Revenue, Total - - - -"
Revenue,112234,106718,107253,120106
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",96558,92172,93336,105919
Gross Profit,15676,14546,13917,14187
Total Operating Expenses,105136,99857,101077,113876
"Selling/General/Admin. Expenses, Total 8272 7317 7184 7427  Research & Development - 470 - -  Depreciation / Amortization 444 473 347 350  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 20 210 179  Other Operating Expenses, Total -586 -582 - 1","Selling/General/Admin. Expenses, Total 8272 7317 7184 7427  Research & Development - 470 - -  Depreciation / Amortization 444 473 347 350  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 20 210 179  Other Operating Expenses, Total -586 -582 - 1","Selling/General/Admin. Expenses, Total 8272 7317 7184 7427  Research & Development - 470 - -  Depreciation / Amortization 444 473 347 350  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 20 210 179  Other Operating Expenses, Total -586 -582 - 1","Selling/General/Admin. Expenses, Total 8272 7317 7184 7427  Research & Development - 470 - -  Depreciation / Amortization 444 473 347 350  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 20 210 179  Other Operating Expenses, Total -586 -582 - 1","Selling/General/Admin. Expenses, Total 8272 7317 7184 7427  Research & Development - 470 - -  Depreciation / Amortization 444 473 347 350  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 20 210 179  Other Operating Expenses, Total -586 -582 - 1"
"Selling/General/Admin. Expenses, Total",8272,7317,7184,7427
Research & Development,-,470,-,-
Depreciation / Amortization,444,473,347,350
Interest Expense (Income) - Net Operating,-21,-,-,-
Unusual Expense (Income),-,20,210,179
"Other Operating Expenses, Total",-586,-582,-,1
Operating Income,7098,6861,6176,6230
"Interest Income (Expense), Net Non-Operating",-,927,347,597
Gain (Loss) on Sale of Assets,-14,533,6,-
"Other, Net",-779,-1548,-56,44
Net Income Before Taxes,7891,7897,6473,6871
Provision for Income Taxes,2294,2494,1835,2268
Net Income After Taxes,5597,5404,4638,4603
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5597,5404,4638,4603
Total Extraordinary Items,-,-,-,-
Net Income,5597,5403,4638,4603
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,5597,5403,4637,4603
Dilution Adjustment,-0.202,-0.318,0.79,-
Diluted Net Income,5597.2,5403.32,4637.79,4603
Diluted Weighted Average Shares,23.43,23.39,23.36,23.49
Diluted EPS Excluding Extraordinary Items,238.87,230.98,198.51,195.94
DPS - Common Stock Primary Issue,75,65,55,55
Diluted Normalized EPS,211.06,229.37,204.77,201.04
