Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,43765,34521,26481.03,22357.72
"Revenue 43765 34521.52 26481.03 22357.72  Other Revenue, Total - - - -","Revenue 43765 34521.52 26481.03 22357.72  Other Revenue, Total - - - -","Revenue 43765 34521.52 26481.03 22357.72  Other Revenue, Total - - - -","Revenue 43765 34521.52 26481.03 22357.72  Other Revenue, Total - - - -","Revenue 43765 34521.52 26481.03 22357.72  Other Revenue, Total - - - -"
Revenue,43765,34521.52,26481.03,22357.72
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",34931,25437.16,18384.37,16075.63
Gross Profit,8834,9084.36,8096.65,6282.09
Total Operating Expenses,44295,33847.45,23981.03,20927.86
"Selling/General/Admin. Expenses, Total 9364 8399.2 5678.88 4414.01  Research & Development - - 258.37 107.32  Depreciation / Amortization 899 - 429.95 316.97  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - 11.09 -82.22 13.93  Other Operating Expenses, Total -823 - - -","Selling/General/Admin. Expenses, Total 9364 8399.2 5678.88 4414.01  Research & Development - - 258.37 107.32  Depreciation / Amortization 899 - 429.95 316.97  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - 11.09 -82.22 13.93  Other Operating Expenses, Total -823 - - -","Selling/General/Admin. Expenses, Total 9364 8399.2 5678.88 4414.01  Research & Development - - 258.37 107.32  Depreciation / Amortization 899 - 429.95 316.97  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - 11.09 -82.22 13.93  Other Operating Expenses, Total -823 - - -","Selling/General/Admin. Expenses, Total 9364 8399.2 5678.88 4414.01  Research & Development - - 258.37 107.32  Depreciation / Amortization 899 - 429.95 316.97  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - 11.09 -82.22 13.93  Other Operating Expenses, Total -823 - - -","Selling/General/Admin. Expenses, Total 9364 8399.2 5678.88 4414.01  Research & Development - - 258.37 107.32  Depreciation / Amortization 899 - 429.95 316.97  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - 11.09 -82.22 13.93  Other Operating Expenses, Total -823 - - -"
"Selling/General/Admin. Expenses, Total",9364,8399.2,5678.88,4414.01
Research & Development,-,-,258.37,107.32
Depreciation / Amortization,899,-,429.95,316.97
Interest Expense (Income) - Net Operating,-76,-,-,-
Unusual Expense (Income),-,11.09,-82.22,13.93
"Other Operating Expenses, Total",-823,-,-,-
Operating Income,-530,674.07,2500,1429.86
"Interest Income (Expense), Net Non-Operating",-,120.88,88.6,-71.87
Gain (Loss) on Sale of Assets,161,5.54,59.19,217.25
"Other, Net",80,104.78,23.95,12.83
Net Income Before Taxes,-771,905.27,2671.74,1588.07
Provision for Income Taxes,776,562.05,527.69,268.49
Net Income After Taxes,-1547,343.22,2144.05,1319.58
Minority Interest,6,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1553,343.22,2144.05,1319.58
Total Extraordinary Items,-,-,-,-
Net Income,-1553,343.22,2144.05,1319.58
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-1553,343.22,2144.05,1319.58
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1553,343.22,2144.05,1319.58
Diluted Weighted Average Shares,13.48,13.48,13.48,13.48
Diluted EPS Excluding Extraordinary Items,-115.23,25.47,159.09,97.91
DPS - Common Stock Primary Issue,-,20,15,15
Diluted Normalized EPS,-19.27,78.49,173.85,101.13
