Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10127,11964,10719,10934.05
"Revenue 10127 11964 10719 10934.05  Other Revenue, Total - - - -","Revenue 10127 11964 10719 10934.05  Other Revenue, Total - - - -","Revenue 10127 11964 10719 10934.05  Other Revenue, Total - - - -","Revenue 10127 11964 10719 10934.05  Other Revenue, Total - - - -","Revenue 10127 11964 10719 10934.05  Other Revenue, Total - - - -"
Revenue,10127,11964,10719,10934.05
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7145,8357,7447,7833.51
Gross Profit,2982,3607,3272,3100.54
Total Operating Expenses,9109,10293,9313,9703.98
"Selling/General/Admin. Expenses, Total 1964 1353 1436 1496.64  Research & Development - 583 430 372.72  Depreciation / Amortization 282 320 182 -  Interest Expense (Income) - Net Operating -3 -11 -2 -  Unusual Expense (Income) - 0.12 2.58 1.1  Other Operating Expenses, Total -279 -309 -180 -","Selling/General/Admin. Expenses, Total 1964 1353 1436 1496.64  Research & Development - 583 430 372.72  Depreciation / Amortization 282 320 182 -  Interest Expense (Income) - Net Operating -3 -11 -2 -  Unusual Expense (Income) - 0.12 2.58 1.1  Other Operating Expenses, Total -279 -309 -180 -","Selling/General/Admin. Expenses, Total 1964 1353 1436 1496.64  Research & Development - 583 430 372.72  Depreciation / Amortization 282 320 182 -  Interest Expense (Income) - Net Operating -3 -11 -2 -  Unusual Expense (Income) - 0.12 2.58 1.1  Other Operating Expenses, Total -279 -309 -180 -","Selling/General/Admin. Expenses, Total 1964 1353 1436 1496.64  Research & Development - 583 430 372.72  Depreciation / Amortization 282 320 182 -  Interest Expense (Income) - Net Operating -3 -11 -2 -  Unusual Expense (Income) - 0.12 2.58 1.1  Other Operating Expenses, Total -279 -309 -180 -","Selling/General/Admin. Expenses, Total 1964 1353 1436 1496.64  Research & Development - 583 430 372.72  Depreciation / Amortization 282 320 182 -  Interest Expense (Income) - Net Operating -3 -11 -2 -  Unusual Expense (Income) - 0.12 2.58 1.1  Other Operating Expenses, Total -279 -309 -180 -"
"Selling/General/Admin. Expenses, Total",1964,1353,1436,1496.64
Research & Development,-,583,430,372.72
Depreciation / Amortization,282,320,182,-
Interest Expense (Income) - Net Operating,-3,-11,-2,-
Unusual Expense (Income),-,0.12,2.58,1.1
"Other Operating Expenses, Total",-279,-309,-180,-
Operating Income,1018,1671,1406,1230.07
"Interest Income (Expense), Net Non-Operating",-,29.68,27.76,-19.47
Gain (Loss) on Sale of Assets,5,-,-,-
"Other, Net",-69,-29,-67,22.35
Net Income Before Taxes,1082,1700,1473,1232.96
Provision for Income Taxes,303,460,457,375.98
Net Income After Taxes,779,1240,1016,856.98
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,779,1240,1016,856.98
Total Extraordinary Items,-,-,-,-
Net Income,779,1240,1016,856.98
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,779,1240,1016,856.98
Dilution Adjustment,-,-,-,-
Diluted Net Income,779,1240,1016,856.98
Diluted Weighted Average Shares,6.16,6.16,6.16,6.16
Diluted EPS Excluding Extraordinary Items,126.49,201.35,164.98,139.15
DPS - Common Stock Primary Issue,60,60,60,60
Diluted Normalized EPS,109.3,172.53,149.69,139.28
