Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,30333,27300,24479,27064
"Revenue 30333 27300 24479 27064  Other Revenue, Total - - - -","Revenue 30333 27300 24479 27064  Other Revenue, Total - - - -","Revenue 30333 27300 24479 27064  Other Revenue, Total - - - -","Revenue 30333 27300 24479 27064  Other Revenue, Total - - - -","Revenue 30333 27300 24479 27064  Other Revenue, Total - - - -"
Revenue,30333,27300,24479,27064
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",22204,18575,16640,18330
Gross Profit,8129,8725,7839,8734
Total Operating Expenses,29810,25866,23636,25785
"Selling/General/Admin. Expenses, Total 7606 6654 6293 6036  Research & Development - 1359 1360 1420  Depreciation / Amortization 1236 1210 1328 -  Interest Expense (Income) - Net Operating -13 -12 -14 -  Unusual Expense (Income) - 5 119 -  Other Operating Expenses, Total -1223 -1920 -1971 -1","Selling/General/Admin. Expenses, Total 7606 6654 6293 6036  Research & Development - 1359 1360 1420  Depreciation / Amortization 1236 1210 1328 -  Interest Expense (Income) - Net Operating -13 -12 -14 -  Unusual Expense (Income) - 5 119 -  Other Operating Expenses, Total -1223 -1920 -1971 -1","Selling/General/Admin. Expenses, Total 7606 6654 6293 6036  Research & Development - 1359 1360 1420  Depreciation / Amortization 1236 1210 1328 -  Interest Expense (Income) - Net Operating -13 -12 -14 -  Unusual Expense (Income) - 5 119 -  Other Operating Expenses, Total -1223 -1920 -1971 -1","Selling/General/Admin. Expenses, Total 7606 6654 6293 6036  Research & Development - 1359 1360 1420  Depreciation / Amortization 1236 1210 1328 -  Interest Expense (Income) - Net Operating -13 -12 -14 -  Unusual Expense (Income) - 5 119 -  Other Operating Expenses, Total -1223 -1920 -1971 -1","Selling/General/Admin. Expenses, Total 7606 6654 6293 6036  Research & Development - 1359 1360 1420  Depreciation / Amortization 1236 1210 1328 -  Interest Expense (Income) - Net Operating -13 -12 -14 -  Unusual Expense (Income) - 5 119 -  Other Operating Expenses, Total -1223 -1920 -1971 -1"
"Selling/General/Admin. Expenses, Total",7606,6654,6293,6036
Research & Development,-,1359,1360,1420
Depreciation / Amortization,1236,1210,1328,-
Interest Expense (Income) - Net Operating,-13,-12,-14,-
Unusual Expense (Income),-,5,119,-
"Other Operating Expenses, Total",-1223,-1920,-1971,-1
Operating Income,523,1434,843,1279
"Interest Income (Expense), Net Non-Operating",-,511,151,222
Gain (Loss) on Sale of Assets,-5,828,-,-
"Other, Net",-519,-2238,-68,67
Net Income Before Taxes,1047,2844,911,1568
Provision for Income Taxes,320,831,240,540
Net Income After Taxes,727,2013,671,1028
Minority Interest,2706,2589,2264,-251
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,615,1808,518,777
Total Extraordinary Items,-,-,-,-
Net Income,615,1808,518,777
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,615,1808,518,776
Dilution Adjustment,-,-,-,-
Diluted Net Income,615,1808,518,776
Diluted Weighted Average Shares,9.28,9.38,9.57,9.6
Diluted EPS Excluding Extraordinary Items,66.24,192.78,54.11,80.87
DPS - Common Stock Primary Issue,40,40,40,50
Diluted Normalized EPS,58.75,112.49,51.26,80.87
