Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9699,8617,8314.54,10643.59
"Revenue 9699 8617 8314.54 10643.59  Other Revenue, Total - - - -","Revenue 9699 8617 8314.54 10643.59  Other Revenue, Total - - - -","Revenue 9699 8617 8314.54 10643.59  Other Revenue, Total - - - -","Revenue 9699 8617 8314.54 10643.59  Other Revenue, Total - - - -","Revenue 9699 8617 8314.54 10643.59  Other Revenue, Total - - - -"
Revenue,9699,8617,8314.54,10643.59
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6909,6200,6072.01,7739.66
Gross Profit,2790,2417,2242.54,2903.93
Total Operating Expenses,8890,8002,7840.82,9805.64
"Selling/General/Admin. Expenses, Total 1981 1802 1766.07 1955.06  Research & Development - 56 - 68.64  Depreciation / Amortization 125 106 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.17 2.75 42.27  Other Operating Expenses, Total -124 -162 - -","Selling/General/Admin. Expenses, Total 1981 1802 1766.07 1955.06  Research & Development - 56 - 68.64  Depreciation / Amortization 125 106 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.17 2.75 42.27  Other Operating Expenses, Total -124 -162 - -","Selling/General/Admin. Expenses, Total 1981 1802 1766.07 1955.06  Research & Development - 56 - 68.64  Depreciation / Amortization 125 106 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.17 2.75 42.27  Other Operating Expenses, Total -124 -162 - -","Selling/General/Admin. Expenses, Total 1981 1802 1766.07 1955.06  Research & Development - 56 - 68.64  Depreciation / Amortization 125 106 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.17 2.75 42.27  Other Operating Expenses, Total -124 -162 - -","Selling/General/Admin. Expenses, Total 1981 1802 1766.07 1955.06  Research & Development - 56 - 68.64  Depreciation / Amortization 125 106 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.17 2.75 42.27  Other Operating Expenses, Total -124 -162 - -"
"Selling/General/Admin. Expenses, Total",1981,1802,1766.07,1955.06
Research & Development,-,56,-,68.64
Depreciation / Amortization,125,106,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,0.17,2.75,42.27
"Other Operating Expenses, Total",-124,-162,-,-
Operating Income,809,615,473.72,837.96
"Interest Income (Expense), Net Non-Operating",-,2.23,1.52,2.53
Gain (Loss) on Sale of Assets,119,0.35,0.09,0.06
"Other, Net",-246,-72,101.71,39.66
Net Income Before Taxes,936,687,577.04,880.21
Provision for Income Taxes,232,196,177.4,259.91
Net Income After Taxes,704,491,399.65,620.3
Minority Interest,48,39,0.2,-2.89
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,696,486,399.85,617.41
Total Extraordinary Items,-,-,-,-
Net Income,696,486,399.85,617.41
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,696,486,399.85,617.41
Dilution Adjustment,-,-,-,-
Diluted Net Income,696,486,399.85,617.41
Diluted Weighted Average Shares,1.58,1.58,1.58,1.58
Diluted EPS Excluding Extraordinary Items,440.21,307.38,252.89,390.49
DPS - Common Stock Primary Issue,46,36,35.5,35
Diluted Normalized EPS,317.9,268.41,254.06,409.31
