Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,194373,181251,199990,208878
"Revenue 194373 181251 199990 208878  Other Revenue, Total - - - -","Revenue 194373 181251 199990 208878  Other Revenue, Total - - - -","Revenue 194373 181251 199990 208878  Other Revenue, Total - - - -","Revenue 194373 181251 199990 208878  Other Revenue, Total - - - -","Revenue 194373 181251 199990 208878  Other Revenue, Total - - - -"
Revenue,194373,181251,199990,208878
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",117721,105425,94343,98747
Gross Profit,76652,75826,105647,110131
Total Operating Expenses,179221,163677,180958,195152
"Selling/General/Admin. Expenses, Total 61415 58140 86484 86660  Research & Development - 2686 2217 2240  Depreciation / Amortization 10087 10032 7909 83  Interest Expense (Income) - Net Operating -107 -34 -32 -  Unusual Expense (Income) - 293 70 7421  Other Operating Expenses, Total -9895 -12572 -9963 1","Selling/General/Admin. Expenses, Total 61415 58140 86484 86660  Research & Development - 2686 2217 2240  Depreciation / Amortization 10087 10032 7909 83  Interest Expense (Income) - Net Operating -107 -34 -32 -  Unusual Expense (Income) - 293 70 7421  Other Operating Expenses, Total -9895 -12572 -9963 1","Selling/General/Admin. Expenses, Total 61415 58140 86484 86660  Research & Development - 2686 2217 2240  Depreciation / Amortization 10087 10032 7909 83  Interest Expense (Income) - Net Operating -107 -34 -32 -  Unusual Expense (Income) - 293 70 7421  Other Operating Expenses, Total -9895 -12572 -9963 1","Selling/General/Admin. Expenses, Total 61415 58140 86484 86660  Research & Development - 2686 2217 2240  Depreciation / Amortization 10087 10032 7909 83  Interest Expense (Income) - Net Operating -107 -34 -32 -  Unusual Expense (Income) - 293 70 7421  Other Operating Expenses, Total -9895 -12572 -9963 1","Selling/General/Admin. Expenses, Total 61415 58140 86484 86660  Research & Development - 2686 2217 2240  Depreciation / Amortization 10087 10032 7909 83  Interest Expense (Income) - Net Operating -107 -34 -32 -  Unusual Expense (Income) - 293 70 7421  Other Operating Expenses, Total -9895 -12572 -9963 1"
"Selling/General/Admin. Expenses, Total",61415,58140,86484,86660
Research & Development,-,2686,2217,2240
Depreciation / Amortization,10087,10032,7909,83
Interest Expense (Income) - Net Operating,-107,-34,-32,-
Unusual Expense (Income),-,293,70,7421
"Other Operating Expenses, Total",-9895,-12572,-9963,1
Operating Income,15152,17574,19032,13726
"Interest Income (Expense), Net Non-Operating",-,22457,492,453
Gain (Loss) on Sale of Assets,-1254,21262,-752,909
"Other, Net",2523,-42904,841,349
Net Income Before Taxes,13883,39216,18943,15437
Provision for Income Taxes,3593,11257,5352,4475
Net Income After Taxes,10290,27959,13591,10962
Minority Interest,1290,1139,916,-138
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10059,27773,13405,10824
Total Extraordinary Items,-,-,-,-
Net Income,10059,27773,13405,10824
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,10059,27773,13405,10824
Dilution Adjustment,-,-,-,-
Diluted Net Income,10059,27773,13405,10824
Diluted Weighted Average Shares,48.19,50.26,50.3,50.3
Diluted EPS Excluding Extraordinary Items,208.75,552.59,266.51,215.18
DPS - Common Stock Primary Issue,100,90,80,72
Diluted Normalized EPS,199.58,223.21,241.9,309.06
