Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,22601,25189,26821,26202
"Revenue 22601 25189 26821 26202  Other Revenue, Total - - - -","Revenue 22601 25189 26821 26202  Other Revenue, Total - - - -","Revenue 22601 25189 26821 26202  Other Revenue, Total - - - -","Revenue 22601 25189 26821 26202  Other Revenue, Total - - - -","Revenue 22601 25189 26821 26202  Other Revenue, Total - - - -"
Revenue,22601,25189,26821,26202
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3563,3548,3162,1830
Gross Profit,19038,21641,23659,24372
Total Operating Expenses,18356,18654,18531,18451
"Selling/General/Admin. Expenses, Total 13876 13256 13864 15501  Research & Development - - - -  Depreciation / Amortization 1530 1481 1492 1021  Interest Expense (Income) - Net Operating - -396 -379 238  Unusual Expense (Income) - - 205 87  Other Operating Expenses, Total 1182 765 392 12","Selling/General/Admin. Expenses, Total 13876 13256 13864 15501  Research & Development - - - -  Depreciation / Amortization 1530 1481 1492 1021  Interest Expense (Income) - Net Operating - -396 -379 238  Unusual Expense (Income) - - 205 87  Other Operating Expenses, Total 1182 765 392 12","Selling/General/Admin. Expenses, Total 13876 13256 13864 15501  Research & Development - - - -  Depreciation / Amortization 1530 1481 1492 1021  Interest Expense (Income) - Net Operating - -396 -379 238  Unusual Expense (Income) - - 205 87  Other Operating Expenses, Total 1182 765 392 12","Selling/General/Admin. Expenses, Total 13876 13256 13864 15501  Research & Development - - - -  Depreciation / Amortization 1530 1481 1492 1021  Interest Expense (Income) - Net Operating - -396 -379 238  Unusual Expense (Income) - - 205 87  Other Operating Expenses, Total 1182 765 392 12","Selling/General/Admin. Expenses, Total 13876 13256 13864 15501  Research & Development - - - -  Depreciation / Amortization 1530 1481 1492 1021  Interest Expense (Income) - Net Operating - -396 -379 238  Unusual Expense (Income) - - 205 87  Other Operating Expenses, Total 1182 765 392 12"
"Selling/General/Admin. Expenses, Total",13876,13256,13864,15501
Research & Development,-,-,-,-
Depreciation / Amortization,1530,1481,1492,1021
Interest Expense (Income) - Net Operating,-,-396,-379,238
Unusual Expense (Income),-,-,205,87
"Other Operating Expenses, Total",1182,765,392,12
Operating Income,4245,6535,8290,7751
"Interest Income (Expense), Net Non-Operating",-,-,-379,-452
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",126,385,545,16
Net Income Before Taxes,4119,6150,7745,7315
Provision for Income Taxes,1316,1925,2568,2343
Net Income After Taxes,2803,4225,5177,4972
Minority Interest,-30,-11,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2821,4239,5177,4972
Total Extraordinary Items,-,-,-,-
Net Income,2821,4239,5177,4972
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,2821,4239,5177,4972
Dilution Adjustment,-0.346,-1.02,-0.107,-
Diluted Net Income,2821.35,4240.02,5177.11,4972
Diluted Weighted Average Shares,35.53,35.62,35.68,35.86
Diluted EPS Excluding Extraordinary Items,79.4,119.02,145.11,138.64
DPS - Common Stock Primary Issue,55,60,55,51
Diluted Normalized EPS,72.96,108.76,139.27,140.29
