Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,2007,2107,2103.15,2426.75
"Revenue 2007 2107.87 2103.15 2426.75  Other Revenue, Total - - - -","Revenue 2007 2107.87 2103.15 2426.75  Other Revenue, Total - - - -","Revenue 2007 2107.87 2103.15 2426.75  Other Revenue, Total - - - -","Revenue 2007 2107.87 2103.15 2426.75  Other Revenue, Total - - - -","Revenue 2007 2107.87 2103.15 2426.75  Other Revenue, Total - - - -"
Revenue,2007,2107.87,2103.15,2426.75
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1037,1282.75,1334.47,1549.13
Gross Profit,970,825.12,768.68,877.62
Total Operating Expenses,1614,1831.19,1993.17,2241.65
"Selling/General/Admin. Expenses, Total 568 497.81 539.42 617.02  Research & Development 62 34.7 31.93 -  Depreciation / Amortization 92 9.77 12.24 12.86  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.16 75.1 62.63  Other Operating Expenses, Total -145 - - -","Selling/General/Admin. Expenses, Total 568 497.81 539.42 617.02  Research & Development 62 34.7 31.93 -  Depreciation / Amortization 92 9.77 12.24 12.86  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.16 75.1 62.63  Other Operating Expenses, Total -145 - - -","Selling/General/Admin. Expenses, Total 568 497.81 539.42 617.02  Research & Development 62 34.7 31.93 -  Depreciation / Amortization 92 9.77 12.24 12.86  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.16 75.1 62.63  Other Operating Expenses, Total -145 - - -","Selling/General/Admin. Expenses, Total 568 497.81 539.42 617.02  Research & Development 62 34.7 31.93 -  Depreciation / Amortization 92 9.77 12.24 12.86  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.16 75.1 62.63  Other Operating Expenses, Total -145 - - -","Selling/General/Admin. Expenses, Total 568 497.81 539.42 617.02  Research & Development 62 34.7 31.93 -  Depreciation / Amortization 92 9.77 12.24 12.86  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.16 75.1 62.63  Other Operating Expenses, Total -145 - - -"
"Selling/General/Admin. Expenses, Total",568,497.81,539.42,617.02
Research & Development,62,34.7,31.93,-
Depreciation / Amortization,92,9.77,12.24,12.86
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,6.16,75.1,62.63
"Other Operating Expenses, Total",-145,-,-,-
Operating Income,393,276.69,109.99,185.1
"Interest Income (Expense), Net Non-Operating",-,0.06,-0.13,0.67
Gain (Loss) on Sale of Assets,-,1.73,-,-
"Other, Net",91,71.29,13.63,3.71
Net Income Before Taxes,302,349.77,123.48,189.48
Provision for Income Taxes,96,98.11,47.29,81.19
Net Income After Taxes,206,251.66,76.19,108.28
Minority Interest,-,-2.96,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,206,248.69,76.19,108.28
Total Extraordinary Items,-,-,-,-
Net Income,206,248.69,76.19,108.28
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,206,248.69,76.19,108.28
Dilution Adjustment,-,-,-,-
Diluted Net Income,206,248.69,76.19,108.28
Diluted Weighted Average Shares,12.74,12.79,12.8,12.8
Diluted EPS Excluding Extraordinary Items,16.17,19.44,5.95,8.46
DPS - Common Stock Primary Issue,7.4,7.4,7.4,7.4
Diluted Normalized EPS,19.73,19.69,9.58,11.26
