Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,8489,8107,8487.02,8355.35
"Revenue 8489 8107.63 8487.02 8355.35  Other Revenue, Total - - - -","Revenue 8489 8107.63 8487.02 8355.35  Other Revenue, Total - - - -","Revenue 8489 8107.63 8487.02 8355.35  Other Revenue, Total - - - -","Revenue 8489 8107.63 8487.02 8355.35  Other Revenue, Total - - - -","Revenue 8489 8107.63 8487.02 8355.35  Other Revenue, Total - - - -"
Revenue,8489,8107.63,8487.02,8355.35
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6646,6501.68,6802.63,6754.13
Gross Profit,1843,1605.95,1684.39,1601.23
Total Operating Expenses,7856,7509.09,7911.85,7864.72
"Selling/General/Admin. Expenses, Total 1210 907.59 984.02 993.52  Research & Development 59 91.73 103.35 105.35  Depreciation / Amortization 14 8.09 5.53 5.33  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 16.32 6.4  Other Operating Expenses, Total -73 - - -","Selling/General/Admin. Expenses, Total 1210 907.59 984.02 993.52  Research & Development 59 91.73 103.35 105.35  Depreciation / Amortization 14 8.09 5.53 5.33  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 16.32 6.4  Other Operating Expenses, Total -73 - - -","Selling/General/Admin. Expenses, Total 1210 907.59 984.02 993.52  Research & Development 59 91.73 103.35 105.35  Depreciation / Amortization 14 8.09 5.53 5.33  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 16.32 6.4  Other Operating Expenses, Total -73 - - -","Selling/General/Admin. Expenses, Total 1210 907.59 984.02 993.52  Research & Development 59 91.73 103.35 105.35  Depreciation / Amortization 14 8.09 5.53 5.33  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 16.32 6.4  Other Operating Expenses, Total -73 - - -","Selling/General/Admin. Expenses, Total 1210 907.59 984.02 993.52  Research & Development 59 91.73 103.35 105.35  Depreciation / Amortization 14 8.09 5.53 5.33  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 16.32 6.4  Other Operating Expenses, Total -73 - - -"
"Selling/General/Admin. Expenses, Total",1210,907.59,984.02,993.52
Research & Development,59,91.73,103.35,105.35
Depreciation / Amortization,14,8.09,5.53,5.33
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,16.32,6.4
"Other Operating Expenses, Total",-73,-,-,-
Operating Income,633,598.54,575.17,490.63
"Interest Income (Expense), Net Non-Operating",-,59.26,335.23,45.48
Gain (Loss) on Sale of Assets,9,-0.14,-,-0.22
"Other, Net",-79,23.56,13.27,8.47
Net Income Before Taxes,703,681.22,923.67,544.36
Provision for Income Taxes,177,193.46,280.08,167.91
Net Income After Taxes,526,487.75,643.59,376.45
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,526,487.75,643.59,376.45
Total Extraordinary Items,-,-,-,-
Net Income,526,487.75,643.59,376.45
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,526,487.75,643.59,376.45
Dilution Adjustment,-,-,-,-
Diluted Net Income,526,487.75,643.59,376.45
Diluted Weighted Average Shares,7.63,7.7,7.73,7.71
Diluted EPS Excluding Extraordinary Items,68.95,63.32,83.25,48.81
DPS - Common Stock Primary Issue,31,28,23,21
Diluted Normalized EPS,58.08,63.33,84.72,49.4
