Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,107959,112976,107896.79,107428.43
"Revenue 107959 112976 107896.79 107428.43  Other Revenue, Total - - - -","Revenue 107959 112976 107896.79 107428.43  Other Revenue, Total - - - -","Revenue 107959 112976 107896.79 107428.43  Other Revenue, Total - - - -","Revenue 107959 112976 107896.79 107428.43  Other Revenue, Total - - - -","Revenue 107959 112976 107896.79 107428.43  Other Revenue, Total - - - -"
Revenue,107959,112976,107896.79,107428.43
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",95456,101377,96828.91,96291.51
Gross Profit,12503,11599,11067.89,11136.93
Total Operating Expenses,105886,111435,107194.74,106332.23
"Selling/General/Admin. Expenses, Total 10430 10058 10140.86 9835.68  Research & Development - - - -  Depreciation / Amortization 403 402 - -  Interest Expense (Income) - Net Operating -20 -22 - -  Unusual Expense (Income) - 30.34 224.98 205.04  Other Operating Expenses, Total -383 -380 - -","Selling/General/Admin. Expenses, Total 10430 10058 10140.86 9835.68  Research & Development - - - -  Depreciation / Amortization 403 402 - -  Interest Expense (Income) - Net Operating -20 -22 - -  Unusual Expense (Income) - 30.34 224.98 205.04  Other Operating Expenses, Total -383 -380 - -","Selling/General/Admin. Expenses, Total 10430 10058 10140.86 9835.68  Research & Development - - - -  Depreciation / Amortization 403 402 - -  Interest Expense (Income) - Net Operating -20 -22 - -  Unusual Expense (Income) - 30.34 224.98 205.04  Other Operating Expenses, Total -383 -380 - -","Selling/General/Admin. Expenses, Total 10430 10058 10140.86 9835.68  Research & Development - - - -  Depreciation / Amortization 403 402 - -  Interest Expense (Income) - Net Operating -20 -22 - -  Unusual Expense (Income) - 30.34 224.98 205.04  Other Operating Expenses, Total -383 -380 - -","Selling/General/Admin. Expenses, Total 10430 10058 10140.86 9835.68  Research & Development - - - -  Depreciation / Amortization 403 402 - -  Interest Expense (Income) - Net Operating -20 -22 - -  Unusual Expense (Income) - 30.34 224.98 205.04  Other Operating Expenses, Total -383 -380 - -"
"Selling/General/Admin. Expenses, Total",10430,10058,10140.86,9835.68
Research & Development,-,-,-,-
Depreciation / Amortization,403,402,-,-
Interest Expense (Income) - Net Operating,-20,-22,-,-
Unusual Expense (Income),-,30.34,224.98,205.04
"Other Operating Expenses, Total",-383,-380,-,-
Operating Income,2073,1541,702.05,1096.2
"Interest Income (Expense), Net Non-Operating",-,-38.15,-16.85,58.8
Gain (Loss) on Sale of Assets,39,-27,3.02,-
"Other, Net",-102,55,34.18,26.75
Net Income Before Taxes,2136,1513,722.4,1181.75
Provision for Income Taxes,601,524,481.57,445.86
Net Income After Taxes,1535,989,240.82,735.89
Minority Interest,-,-,85.59,39.69
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1535,989,326.41,775.58
Total Extraordinary Items,-,-,-,-
Net Income,1535,989,326.41,775.58
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1535,989,326.41,775.58
Dilution Adjustment,-,-,-,-
Diluted Net Income,1535,989,326.41,775.58
Diluted Weighted Average Shares,6.07,6.08,5.75,5.61
Diluted EPS Excluding Extraordinary Items,252.75,162.6,56.76,138.24
DPS - Common Stock Primary Issue,60,45,40,40
Diluted Normalized EPS,218.07,158.45,81.85,160.99
