Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17309,15023,12551.06,15353.16
"Revenue 17309 15023.03 12551.06 15353.16  Other Revenue, Total - - - -","Revenue 17309 15023.03 12551.06 15353.16  Other Revenue, Total - - - -","Revenue 17309 15023.03 12551.06 15353.16  Other Revenue, Total - - - -","Revenue 17309 15023.03 12551.06 15353.16  Other Revenue, Total - - - -","Revenue 17309 15023.03 12551.06 15353.16  Other Revenue, Total - - - -"
Revenue,17309,15023.03,12551.06,15353.16
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14580,12409.92,10662.39,12829.03
Gross Profit,2729,2613.12,1888.67,2524.13
Total Operating Expenses,16932,14765.16,12851.35,15116.82
"Selling/General/Admin. Expenses, Total 2352 2343.72 1572.22 1809.49  Research & Development - - 470.29 467.79  Depreciation / Amortization 846 - - -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 11.52 146.46 10.52  Other Operating Expenses, Total -813 - - -","Selling/General/Admin. Expenses, Total 2352 2343.72 1572.22 1809.49  Research & Development - - 470.29 467.79  Depreciation / Amortization 846 - - -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 11.52 146.46 10.52  Other Operating Expenses, Total -813 - - -","Selling/General/Admin. Expenses, Total 2352 2343.72 1572.22 1809.49  Research & Development - - 470.29 467.79  Depreciation / Amortization 846 - - -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 11.52 146.46 10.52  Other Operating Expenses, Total -813 - - -","Selling/General/Admin. Expenses, Total 2352 2343.72 1572.22 1809.49  Research & Development - - 470.29 467.79  Depreciation / Amortization 846 - - -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 11.52 146.46 10.52  Other Operating Expenses, Total -813 - - -","Selling/General/Admin. Expenses, Total 2352 2343.72 1572.22 1809.49  Research & Development - - 470.29 467.79  Depreciation / Amortization 846 - - -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 11.52 146.46 10.52  Other Operating Expenses, Total -813 - - -"
"Selling/General/Admin. Expenses, Total",2352,2343.72,1572.22,1809.49
Research & Development,-,-,470.29,467.79
Depreciation / Amortization,846,-,-,-
Interest Expense (Income) - Net Operating,-33,-,-,-
Unusual Expense (Income),-,11.52,146.46,10.52
"Other Operating Expenses, Total",-813,-,-,-
Operating Income,377,257.88,-300.29,236.34
"Interest Income (Expense), Net Non-Operating",-,-45.25,-80.58,-56.64
Gain (Loss) on Sale of Assets,399,3.94,0.82,359.27
"Other, Net",115,51.57,119.8,95.74
Net Income Before Taxes,-137,268.14,-260.25,634.71
Provision for Income Taxes,87,-91.25,54.74,565.78
Net Income After Taxes,-224,359.39,-314.99,68.93
Minority Interest,1518,-76.56,-129.92,-102.55
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,242,282.82,-444.9,-33.62
Total Extraordinary Items,-,-,-,-
Net Income,242,282.82,-444.9,-33.62
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,242,282.82,-444.9,-33.62
Dilution Adjustment,-0.695,-,-,-
Diluted Net Income,242.7,282.82,-444.9,-33.62
Diluted Weighted Average Shares,10.06,10.06,9.98,9.98
Diluted EPS Excluding Extraordinary Items,24.12,28.11,-44.59,-3.37
DPS - Common Stock Primary Issue,3.5,-,-,-
Diluted Normalized EPS,67.12,28.6,-35.1,-26.09
